Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Jordan Love,QB,['GB'],13,113.9163,8.7628,0.2662,0.1145,107.4271,0.4148,0.2783,6.4893,0.1545,0.0,0.0,0.0
Josh Allen,QB,['BUF'],13,109.8869,8.4528,0.2363,0.1054,75.4073,0.2846,0.1995,34.4796,0.3963,0.0,0.0,0.0
Drake Maye,QB,['NE'],13,106.0571,8.1582,0.2266,0.103,106.1157,0.3845,0.2749,1.3259,0.0164,-1.3845,-1.3845,-1.3845
Patrick Mahomes,QB,['KC'],13,97.5611,7.5047,0.1817,0.091,72.8799,0.2437,0.1538,27.0057,0.4356,-2.3245,-2.3245,-2.3245
Daniel Jones,QB,['IND'],13,86.2395,6.6338,0.201,0.0859,70.5216,0.2702,0.1837,15.7179,0.3493,0.0,0.0,0.0
Dak Prescott,QB,['DAL'],13,81.0875,6.2375,0.1536,0.0725,85.6803,0.2565,0.177,-4.5928,-0.1044,0.0,0.0,0.0
Sam Darnold,QB,['SEA'],13,80.2252,6.1712,0.2151,0.081,84.8906,0.3522,0.2398,-4.6654,-0.2455,0.0,0.0,0.0
Matthew Stafford,QB,['LA'],13,77.3717,5.9517,0.1693,0.0766,106.8395,0.371,0.2473,-29.4678,-1.1787,0.0,0.0,0.0
Jared Goff,QB,['DET'],13,67.6992,5.2076,0.1585,0.0657,72.4517,0.2507,0.1759,-4.7525,-0.3168,0.0,0.0,0.0
Mac Jones,QB,['SF'],10,57.5573,5.7557,0.1787,0.0552,59.6806,0.2969,0.2065,-2.1233,-0.0643,0.0,0.0,0.0
C.J. Stroud,QB,['HOU'],10,56.7348,5.6735,0.1669,0.0525,34.0835,0.1721,0.1107,22.6513,0.7079,0.0,0.0,0.0
Brock Purdy,QB,['SF'],5,39.6834,7.9367,0.2255,0.038,33.7646,0.3185,0.211,5.9189,0.3699,0.0,0.0,0.0
Bo Nix,QB,['DEN'],13,38.9026,2.9925,0.074,0.0363,34.2171,0.1152,0.0728,5.1423,0.0935,-0.4568,0.0,-0.4568
Jaxson Dart,QB,['NYG'],10,30.9879,3.0988,0.1072,0.0285,5.9656,0.0411,0.0262,25.0223,0.4102,0.0,0.0,0.0
Baker Mayfield,QB,['TB'],13,26.5923,2.0456,0.0578,0.025,-1.6764,-0.0065,-0.004,28.2686,0.6574,0.0,0.0,0.0
Jalen Hurts,QB,['PHI'],13,24.9003,1.9154,0.053,0.0247,20.0736,0.0813,0.0525,4.8267,0.0548,0.0,0.0,0.0
Jameis Winston,QB,['NYG'],2,23.6424,11.8212,0.3239,0.0217,15.6704,0.4235,0.2411,4.7495,0.6785,3.2225,3.2225,3.2225
Lamar Jackson,QB,['BAL'],10,22.5675,2.2568,0.0703,0.0226,2.7258,0.0164,0.0104,19.8417,0.3363,0.0,0.0,0.0
Trevor Lawrence,QB,['JAX'],13,19.4844,1.4988,0.0401,0.0179,1.7806,0.007,0.0042,17.7038,0.2902,0.0,0.0,0.0
Caleb Williams,QB,['CHI'],13,18.4898,1.4223,0.0371,0.0166,11.5598,0.0464,0.0268,1.8282,0.0281,5.1019,2.5509,2.5509
Jacoby Brissett,QB,['ARI'],10,14.7348,1.4735,0.0391,0.0134,7.8121,0.0341,0.0226,6.9227,0.2233,0.0,0.0,0.0
Justin Herbert,QB,['LAC'],13,13.9056,1.0697,0.0284,0.0129,-3.6302,-0.0131,-0.0086,17.5359,0.2617,0.0,0.0,0.0
Joe Burrow,QB,['CIN'],4,13.2044,3.3011,0.1074,0.0126,13.0833,0.1869,0.1109,0.1212,0.0242,0.0,0.0,0.0
Kyler Murray,QB,['ARI'],5,10.5937,2.1187,0.0558,0.0096,5.6866,0.0517,0.0353,4.9071,0.1692,0.0,0.0,0.0
Carson Wentz,QB,['MIN'],5,8.3714,1.6743,0.0465,0.0087,11.4584,0.1042,0.0678,-3.087,-0.2806,0.0,0.0,0.0
Michael Penix Jr.,QB,['ATL'],9,8.3045,0.9227,0.028,0.008,1.368,0.0082,0.005,6.9364,0.3303,0.0,0.0,0.0
Tyler Huntley,QB,['BAL'],2,8.0578,4.0289,0.1679,0.0081,-0.983,-0.0364,-0.0266,9.0409,0.8219,0.0,0.0,0.0
Joe Milton III,QB,['DAL'],2,5.088,2.544,0.5653,0.0046,5.088,0.848,0.5653,0.0,0.0,0.0,0.0,0.0
Malik Willis,QB,['GB'],2,2.4137,1.2068,0.4023,0.0024,2.5707,0.8569,0.8569,-0.157,-0.0523,0.0,0.0,0.0
Marcus Mariota,QB,['WAS'],8,2.3411,0.2926,0.01,0.0023,-3.4045,-0.0279,-0.0175,5.7456,0.1473,0.0,0.0,0.0
Mason Rudolph,QB,['PIT'],5,2.169,0.4338,0.0368,0.0023,0.7851,0.0207,0.0151,1.384,0.1977,0.0,0.0,0.0
Tyson Bagent,QB,['CHI'],2,2.0105,1.0053,0.3351,0.0018,2.2149,0.7383,0.5537,-0.2044,-0.1022,0.0,0.0,0.0
Aaron Rodgers,QB,['PIT'],12,0.8605,0.0717,0.0024,0.0009,5.8775,0.0261,0.0171,-3.415,-0.2009,-1.602,-1.602,-1.602
Gardner Minshew,QB,['KC'],2,0.0817,0.0408,0.0163,0.0001,0.0,0.0,0.0,0.0817,0.0163,0.0,0.0,0.0
Jimmy Garoppolo,QB,['LA'],2,0.0106,0.0053,0.0018,0.0,0.0,0.0,0.0,0.0106,0.0018,0.0,0.0,0.0
Mitchell Trubisky,QB,['BUF'],3,-0.9815,-0.3272,-0.0981,-0.0009,3.0621,1.0207,0.5104,-4.0436,-1.0109,0.0,0.0,0.0
Joshua Dobbs,QB,['NE'],2,-1.0958,-0.5479,-0.1565,-0.0011,0.8549,0.8549,0.4275,-1.9507,-0.3901,0.0,0.0,0.0
Kyle Allen,QB,['DET'],2,-1.5674,-0.7837,-0.3135,-0.0015,-1.6589,0.0,-0.8295,0.0915,0.0305,0.0,0.0,0.0
Drew Lock,QB,['SEA'],3,-1.9212,-0.6404,-0.2135,-0.0019,-0.9469,-0.4734,-0.3156,-0.9743,-0.1624,0.0,0.0,0.0
Riley Leonard,QB,['IND'],2,-2.9352,-1.4676,-0.0863,-0.0029,-4.505,-0.2503,-0.1453,1.5698,0.5233,0.0,0.0,0.0
Nick Mullens,QB,['JAX'],2,-3.009,-1.5045,-0.4299,-0.0028,-0.5811,-0.5811,-0.5811,-2.4279,-0.4047,0.0,0.0,0.0
Tua Tagovailoa,QB,['MIA'],13,-3.1498,-0.2423,-0.0084,-0.0033,3.149,0.0132,0.0088,-6.2988,-0.3315,0.0,0.0,0.0
Anthony Richardson,QB,['IND'],2,-3.4348,-1.7174,-0.4907,-0.0034,-1.3219,-1.3219,-0.661,-2.5153,-0.6288,0.4024,0.4024,0.4024
Quinn Ewers,QB,['MIA'],1,-3.5798,-3.5798,-0.3978,-0.0038,-2.6387,-0.5277,-0.3298,-0.9411,-0.9411,0.0,0.0,0.0
Kenny Pickett,QB,['LV'],3,-4.3779,-1.4593,-0.2736,-0.0046,0.6242,0.0624,0.0446,-5.0021,-2.501,0.0,0.0,0.0
Jayden Daniels,QB,['WAS'],7,-4.8645,-0.6949,-0.0198,-0.0048,-4.6397,-0.0407,-0.0247,-0.2248,-0.0039,0.0,0.0,0.0
Zach Wilson,QB,['MIA'],3,-5.7542,-1.9181,-0.4795,-0.0061,-5.4414,-0.9069,-0.6046,-0.3128,-0.1043,0.0,0.0,0.0
Trey Lance,QB,['LAC'],3,-9.8829,-3.2943,-0.4706,-0.0092,-8.0872,-1.1553,-0.6221,-1.7958,-0.2245,0.0,0.0,0.0
