Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Jayden Daniels,QB,['WAS'],4,12.751.0262,566,0.3357,0.1605,36.5451,0.4201,0.3448,14.4812,0.3148,0,0,0
Josh Allen,QB,['BUF'],4,45.0085,11.2521,0.3659,0.1552,28.2974,0.4042,0.2802,16.7111,0.7596,0,0,0
Lamar Jackson,QB,['BAL'],4,30.8277,7.7069,0.2069,0.0929,21.6555,0.3008,0.2005,9.1722,0.2237,0,0,0
Geno Smith,QB,['SEA'],4,26.2063,6.5516,0.1498,0.0736,16.1645,0.1406,0.1017,10.0418,0.6276,0,0,0
Brock Purdy,QB,['SF'],4,25.4098,6.3525,0.1815,0.0772,25.9934,0.3094,0.2131,-0.5836,-0.0324,0,0,0
Derek Carr,QB,['NO'],4,21.8161,5.454,0.202,0.0706,23.3823,0.3248,0.2338,-1.5662,-0.1958,0,0,0
Malik Willis,QB,['GB'],3,19.2116,6.4039,0.4176,0.0567,11.048,0.4419,0.3249,8.1636,0.6803,0,0,0
Joe Burrow,QB,['CIN'],4,18.4127,4.6032,0.1261,0.0618,16.9066,0.178,0.1262,1.5062,0.1255,0,0,0
Aaron Rodgers,QB,['NYJ'],4,18.0512,4.5128,0.1299,0.0577,17.2422,0.2103,0.1347,0.809,0.0735,0,0,0
Sam Darnold,QB,['MIN'],4,16.7403,4.1851,0.1383,0.0558,17.0409,0.2334,0.1608,-0.3006,-0.02,0,0,0
Dak Prescott,QB,['DAL'],4,15.6043,3.9011,0.1,0.0467,12.7637,0.133,0.0857,2.8406,0.4058,0,0,0
Baker Mayfield,QB,['TB'],4,14.489,3.6222,0.1028,0.0477,10.7162,0.1178,0.0831,3.7728,0.3144,0,0,0
Justin Fields,QB,['PIT'],4,13.4354,3.3589,0.0914,0.0408,20.1601,0.2618,0.185,-6.7246,-0.177,0,0,0
Kyler Murray,QB,['ARI'],4,12.7249,3.1812,0.1026,0.043,4.5324,0.0604,0.042,8.1925,0.512,0,0,0
Jalen Hurts,QB,['PHI'],4,12.3439,3.086,0.0709,0.0372,5.6702,0.063,0.043,6.6737,0.1589,0,0,0
C.J. Stroud,QB,['HOU'],4,11.5568,2.8892,0.077,0.033,17.5472,0.1867,0.1262,-5.9904,-0.5446,0,0,0
Patrick Mahomes,QB,['KC'],4,11.3916,2.8479,0.082,0.037,5.3156,0.064,0.0439,6.4597,0.38,-0.38365484723450954,-0.38365484723450954,-0.38365484723450954
Jordan Love,QB,['GB'],2,9.432,4.716,0.106,0.0278,7.8043,0.1593,0.0887,1.6277,1.6277,0,0,0
Taysom Hill,QB,['NO'],3,8.4274,2.8091,0.4957,0.0273,0.0,0.0,0.0,8.3803,0.5986,0.04712623018896056,0.02356311509448028,0.015708743396320186
Andy Dalton,QB,['CAR'],3,8.3856,2.7952,0.101,0.0265,11.3091,0.2217,0.145,-2.9235,-0.5847,0,0,0
Aidan O'Connell,QB,['LV'],1,4.5637,4.5637,0.3803,0.0149,4.5637,0.5071,0.3803,0.0,0.0,0,0,0
Joe Flacco,QB,['IND'],1,4.2124,4.2124,0.1504,0.0151,6.8062,0.4254,0.2618,-2.5938,-1.2969,0,0,0
Jared Goff,QB,['DET'],4,3.8303,0.9576,0.0288,0.0118,1.5732,0.0179,0.0127,0.4618,0.0577,1.7953658886641621,1.7953658886641621,1.7953658886641621
Tyrod Taylor,QB,['NYJ'],1,3.5131,3.5131,0.3903,0.0112,2.6645,0.4441,0.3331,0.8487,0.8487,0,0,0
Davis Mills,QB,['HOU'],1,1.3371,1.3371,0.1114,0.0038,1.3371,0.191,0.1114,0.0,0.0,0,0,0
Matthew Stafford,QB,['LA'],4,-0.5139,-0.1285,-0.0039,-0.0017,-0.5443,-0.0061,-0.0042,0.0304,0.0304,0,0,0
Daniel Jones,QB,['NYG'],4,-0.6005,-0.1501,-0.0036,-0.0019,8.0971,0.089,0.0562,-8.6976,-0.3782,0,0,0
