Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Saquon Barkley,RB,['PHI'],4,12.571071144666544,3.142767786166636,0.14285308118939255,0.03786467212248959,0.0,0.0,0.0,6.66802508530142,0.09134280938769068,5.903046059365123,0.4919205049470936,0.39353640395767486
Austin Ekeler,RB,['WAS'],3,11.767042844233995,3.9223476147446648,0.534865583828818,0.03700327938438363,0.0,0.0,0.0,2.6683457101081793,0.2052573623160138,9.098697134125816,1.0109663482362017,1.0109663482362017
Justice Hill,RB,['BAL'],4,11.702415698577447,2.9256039246443617,0.3657004905805452,0.03524824005595616,0.0,0.0,0.0,-1.6269954402285896,-0.11621396001632782,13.329411138806037,0.8330881961753773,0.7405228410447798
James Cook,RB,['BUF'],4,10.282615020940568,2.570653755235142,0.17137691701567614,0.03545729317565713,0.0,0.0,0.0,1.9133252195884085,0.03826650439176817,8.36928980135216,0.9299210890391288,0.836928980135216
Braelon Allen,RB,['NYJ'],4,9.48652487532587,2.3716312188314674,0.263514579870163,0.030308386183149745,0.0,0.0,0.0,5.195152108233783,0.19241304104569568,4.291372767092087,0.6130532524417267,0.4768191963435652
Kenneth Walker,RB,['SEA'],2,8.433552957917422,4.216776478958711,0.21083882394793557,0.02368975549976804,0.0,0.0,0.0,5.783256447476939,0.18072676398365434,2.6502965104404836,0.4417160850734139,0.33128706380506046
Derrick Henry,RB,['BAL'],4,8.06929328396324,2.01732332099081,0.09275049751681885,0.024305100252901328,0.0,0.0,0.0,7.384066675823281,0.09230083344779101,0.6852266081399601,0.13704532162799202,0.09788951544856572
Hunter Luepke,RB,['DAL'],3,8.003344208323451,2.6677814027744837,0.8892604675914946,0.023962108408154045,0.0,0.0,0.0,2.627079259262987,1.3135396296314934,5.376264949060464,0.896044158176744,0.7680378498657806
Tank Bigsby,RB,['JAX'],3,7.836140726059841,2.612046908686614,0.3731495583838019,0.025692264675606036,0.0,0.0,0.0,7.836140726059841,0.3731495583838019,0,0,0
Antonio Gibson,RB,['NE'],4,7.7164151747707574,1.9291037936926894,0.20855176148029075,0.025299721884494288,0.0,0.0,0.0,2.263734780834425,0.07805982002877328,5.452680393936332,0.7789543419909046,0.6815850492420416
Tyler Allgeier,RB,['ATL'],4,7.540278489837089,1.8850696224592722,0.25134261632790295,0.02627274735134874,0.0,0.0,0.0,4.202116957102967,0.15563396137418395,3.3381615327341225,1.1127205109113742,1.1127205109113742
Bucky Irving,RB,['TB'],4,7.5253989289161085,1.8813497322290271,0.17500927741665367,0.02475460173985562,0.0,0.0,0.0,7.175626075934288,0.2050178878838368,0.34977285298182104,0.05829547549697017,0.04372160662272763
Jeremy McNichols,RB,['WAS'],2,6.971666568093795,3.4858332840468975,0.6971666568093795,0.02192347977387986,0.0,0.0,0.0,6.898287782186224,0.7664764202429137,0.07337878590757108,0.07337878590757108,0.07337878590757108
Brian Robinson,RB,['WAS'],4,6.535683190059467,1.6339207975148669,0.08487900246830477,0.020552462861822225,0.0,0.0,0.0,6.660582712188091,0.10091791988163774,-0.12489952212862399,-0.015612440266077998,-0.01135450201169309
Dare Ogunbowale,RB,['HOU'],4,5.550123381811005,1.3875308454527513,0.42693256783161576,0.015857495376602873,0.0,0.0,0.0,-1.773027973598166,-0.4432569933995415,7.323151355409171,0.8136834839343523,0.8136834839343523
Chuba Hubbard,RB,['CAR'],4,5.469443013889569,1.3673607534723922,0.07926729005637057,0.017253763450755737,0.0,0.0,0.0,3.0655818623074103,0.05573785204195291,2.4038611515821584,0.18491239627555064,0.17170436797015418
