Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,79.18783412634217,0.018522987131488658,1.0956911675022762,0.3316532721229966,0.07305150749662562
A.Jones,13,68.48032649623491,0.08951215997593436,1.5189195609096493,0.3145114730858709,0.06622855560564304
D.Achane,12,57.94822311104804,0.30398183377240323,1.3272994606117507,0.5248417532341328,0.0612560498002622
T.Kelce,18,85.57578347341261,0.461605089174575,1.2091103509887446,1.2027214171270852,0.05885542192119162
D.Samuel,17,76.71108629136491,0.23992125620241075,1.6584696681698794,1.1426338819998907,0.057720907668446134
A.St. Brown,19,91.2682133547593,-0.10159889570607161,1.4186702982869648,1.3566184944505144,0.05714978920147733
C.McCaffrey,18,76.78158146259372,0.07058465633438964,1.0490997900308239,0.2678047608003376,0.05508004409081329
R.Rice,19,76.3249089779813,-2.1975606542220274,1.327937009640201,1.2926820330015787,0.04978793801564337
P.Nacua,18,72.83304418983464,0.10174895905066476,1.5454982947818543,1.3875882111862554,0.04934488088742184
J.Warren,18,68.52041422194858,-0.023474590395692253,1.1491760242965277,0.3123299038116253,0.049083391276467464
Bre.Hall,17,65.72216385540487,-0.08713186727134228,1.2084960511916278,0.24109387207261018,0.04738440076092637
J.Chase,16,57.81054070306607,-0.9049252834903002,1.464937269605548,1.3959121466998434,0.04523516486937877
A.Thielen,17,61.330955016363966,0.6566819399815838,1.1823759438053087,1.1723627246848567,0.04340478062021512
T.Spears,17,57.31840045176645,-0.022931119094224475,1.456486515810261,0.4831854402152047,0.04319397170442084
J.Ferguson,18,64.47312024680105,0,1.3632423948103822,1.3632423948103822,0.04219445042329911
N.Collins,17,56.639748804541185,0.42809551089433767,1.5976564245658564,1.5603300124274035,0.0421740497427708
J.Conner,13,41.510566169702926,0.04961653414754834,1.2672742591773452,0.18717619346053793,0.03938383887068589
W.Robinson,15,45.51330413863682,0.5407563091226834,1.0332108783554692,0.968977673672932,0.03792775344886402
C.Kmet,15,45.674694721398424,0.26835936351221823,1.0752278443250667,1.0433777727140332,0.03777890382249663
M.Andrews,11,33.159564179523684,-1.5871069273327958,1.1711587325258648,1.1136948646121427,0.03725793728036369
C.Lamb,18,56.9273484610372,0.5511400583508929,1.3192062602341779,1.2423996400458495,0.03725611810277304
J.McLaughlin,17,49.836446760753645,0.08997300299574967,1.353233339334344,0.45596431539291254,0.037246970673209
J.Mixon,17,49.28285890927556,-0.059428239267816145,1.2739464693950353,0.16423461508853313,0.036397975560764816
G.Kittle,18,49.519550975207956,0.5631238090302041,1.571834530642673,1.5578246595091665,0.0355233507713113
R.Mostert,16,43.490622158439635,0.08656374141655511,1.2175904562551945,0.20757894547336425,0.03413706605842985
A.Gibson,16,43.17829056826542,-0.09543835263812533,1.0250574259069365,0.38052445594738765,0.03368041385980142
K.Williams,13,36.16209113964925,0.07362593502397055,1.0274627306531459,0.18808635049947162,0.033329116257741244
