Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Devon Achane,RB,6,30.287283664354415,5.047880610725736,0.420656717560478,0.0,0.0,0.0,27.839165174165103,0.4971279495386626,2.4481184901893114,0.18831680693763933,0.15300740563683196
Kyren Williams,RB,8,17.37066758231539,2.171333447789424,0.10278501527997273,0.0,0.0,0.0,18.091692502862102,0.1350126306183739,-0.7210249205467121,-0.03277386002485055,-0.020600712015620345
Christian McCaffrey,RB,12,16.64328536353135,1.3869404469609459,0.06118854913062997,0.0,0.0,0.0,3.9650730430230823,0.01888130020487182,12.678212320508269,0.2485923984413386,0.20448729549206884
Keaton Mitchell,RB,5,15.534120060211976,3.106824012042395,0.4315033350058882,0.0,0.0,0.0,12.717923246359069,0.4385490774606576,2.816196813852907,0.4693661356421512,0.4023138305504153
Raheem Mostert,RB,12,15.425708115144182,1.2854756762620152,0.08118793744812727,0.0,0.0,0.0,17.053661084175726,0.10526951286528226,-1.627952969031543,-0.077521569953883,-0.05814117746541225
Alvin Kamara,RB,9,12.945719689188863,1.4384132987987626,0.06408772123360823,0.0,0.0,0.0,6.389997954427545,0.04804509740171087,6.555721734761317,0.10926202891268862,0.09501045992407706
Isiah Pacheco,RB,12,10.06485686742527,0.8387380722854392,0.04703204143656668,0.0,0.0,0.0,5.221696066298275,0.02966872764942202,4.843160801126996,0.1467624485189999,0.1274516000296578
Gus Edwards,RB,12,9.934300974600202,0.8278584145500169,0.06535724325394869,0.0,0.0,0.0,3.684440197036425,0.026130781539265426,6.249860777563776,0.6249860777563776,0.5681691615967069
James Cook,RB,12,7.365437573133683,0.6137864644278069,0.03836165402673793,0.0,0.0,0.0,-2.9527844068112916,-0.01929924448896269,10.318221979944974,0.3126733933316659,0.26456979435756345
Jeffery Wilson,RB,5,6.390508659764385,1.278101731952877,0.19970339561763703,0.0,0.0,0.0,1.673710053848274,0.07607772972037609,4.716798605916111,0.524088733990679,0.4716798605916111
Latavius Murray,RB,12,5.867065245905881,0.48892210382549006,0.06518961384339868,0.0,0.0,0.0,1.1073590320549456,0.01581941474364208,4.759706213850935,0.2974816383656834,0.23798531069254675
Jaleel McLaughlin,RB,12,5.410497040407003,0.4508747533672503,0.07311482487036491,0.0,0.0,0.0,5.035546565753931,0.0987362071716457,0.3749504746530725,0.017854784507289168,0.016302194550133587
Derrick Henry,RB,12,4.432689052855416,0.369390754404618,0.01952726455002386,2.6450183814256873,2.6450183814256873,1.3225091907128437,-3.3819348188549254,-0.017167181821598605,5.169605490284654,0.23498206774021158,0.18462876751016624
Boston Scott,RB,7,4.206703071616115,0.600957581659445,0.23370572620089528,0.0,0.0,0.0,0.48616590033394186,0.03739737694876476,3.7205371712821727,0.9301342928205432,0.7441074342564346
Nick Chubb,RB,2,4.068903237691893,2.0344516188459467,0.12715322617787167,0.0,0.0,0.0,3.265798371156505,0.11663565611273231,0.803104866535389,0.20077621663384726,0.20077621663384726
Jordan Mason,RB,5,3.793758725370274,0.7587517450740549,0.15175034901481096,0.0,0.0,0.0,3.5187450993010216,0.152988917360914,0.2750136260692524,0.2750136260692524,0.1375068130346262
Ty Johnson,RB,3,2.9668983615786964,0.9889661205262321,0.22822295089066896,0.0,0.0,0.0,-2.6629856542257553,-0.2662985654225755,5.629884015804452,1.8766280052681505,1.8766280052681505
D'Ernest Johnson,RB,10,2.7105275958821142,0.2710527595882114,0.06776318989705285,0.0,0.0,0.0,-8.00330966810613,-0.2581712796163268,10.713837263988244,1.3392296579985306,1.1904263626653604
Jonathan Taylor,RB,7,2.3987669707365873,0.34268099581951245,0.02015770563644191,0.0,0.0,0.0,-2.373436420929398,-0.02373436420929398,4.772203391665985,0.2982627119791241,0.25116859956136767
D'Andre Swift,RB,12,2.276271046351379,0.18968925386261493,0.010737127577129147,0.0,0.0,0.0,8.538677059485643,0.05112980275141103,-6.262406013134264,-0.17395572258706288,-0.1391645780696503
Damien Harris,RB,6,2.1698490963524204,0.36164151605873673,0.08679396385409682,0.0,0.0,0.0,1.5203369641682116,0.06610160713774833,0.6495121321842087,0.32475606609210433,0.32475606609210433
Jerick McKinnon,RB,10,1.684232267536566,0.1684232267536566,0.04318544275734785,0.0,0.0,0.0,-2.6407459029181934,-0.20313430022447643,4.324978170454759,0.2276304300239347,0.16634531424826
Kendre Miller,RB,6,1.6041973185191511,0.26736621975319186,0.04221571890839872,0.0,0.0,0.0,-3.8609492933069096,-0.1378910461895325,5.465146611826061,0.6072385124251178,0.546514661182606
Ty Chandler,RB,8,1.5772191093648498,0.19715238867060622,0.032188145089078565,0.0,0.0,0.0,0.21870521180312452,0.005910951670354716,1.3585138975617252,0.13585138975617253,0.1132094914634771
Aaron Jones,RB,7,1.5686712890705863,0.22409589843865518,0.016340325927818606,0.0,0.0,0.0,-6.611339083517365,-0.10017180429571765,8.180010372587951,0.4305268617151553,0.27266701241959834
Hunter Luepke,RB,4,1.4651169768257248,0.3662792442064312,0.24418616280428748,0.0,0.0,0.0,3.2312751895657637,1.0770917298552545,-1.7661582127400388,-0.8830791063700194,-0.5887194042466796
Kareem Hunt,RB,10,1.3286154332835312,0.13286154332835312,0.011654521344592378,0.0,0.0,0.0,0.19195965988190133,0.0019005906919000132,1.1366557734016298,0.11366557734016298,0.08743505949243306
Emanuel Wilson,RB,5,1.1210156217799299,0.22420312435598597,0.059000822198943675,0.0,0.0,0.0,0.3777054640101473,0.026978961715010522,0.7433101577697825,0.18582753944244562,0.1486620315539565
Samaje Perine,RB,12,0.8736519145677324,0.0728043262139777,0.011495419928522795,0.0,0.0,0.0,-9.220838832252614,-0.24921186033115172,10.094490746820346,0.2884140213377242,0.2588330960723166
D'Onta Foreman,RB,7,0.6065178037392962,0.08664540053418517,0.005776360035612345,0.0,0.0,0.0,-0.22877400461375502,-0.0024866739631929894,0.8352918083530513,0.09281020092811681,0.06425321602715779
Melvin Gordon,RB,2,0.49959906166266865,0.24979953083133433,0.03122494135391679,0.0,0.0,0.0,-2.7986805298327195,-0.21528311767943997,3.298279591495388,1.0994265304984627,1.0994265304984627
Rico Dowdle,RB,12,0.04899152633091486,0.004082627194242905,0.0006532203510788648,0.0,0.0,0.0,-4.4989682017589105,-0.07141219367871286,4.547959728089825,0.41345088437180233,0.37899664400748545
David Montgomery,RB,9,-0.3019510466052837,-0.03355011628947597,-0.0018189822084655645,0.0,0.0,0.0,0.7420558887510262,0.004914277408947194,-1.04400693535631,-0.11600077059514555,-0.06960046235708733
Rashaad Penny,RB,2,-0.9593013952833598,-0.4796506976416799,-0.15988356588055996,0.0,0.0,0.0,-0.8574435152660291,-0.17148870305320582,-0.10185788001733061,-0.10185788001733061,-0.10185788001733061
J.K. Dobbins,RB,1,-1.3027774156045624,-1.3027774156045624,-0.11843431050950567,0.0,0.0,0.0,-1.7195507612564187,-0.21494384515705234,0.41677334565185625,0.20838667282592813,0.13892444855061875
Craig Reynolds,RB,6,-1.4171657306892813,-0.23619428844821355,-0.03080795066715829,0.0,0.0,0.0,-4.336896591063166,-0.10577796563568698,2.9197308603738845,0.583946172074777,0.583946172074777
Gary Brightwell,RB,3,-1.4372119150501796,-0.47907063835005986,-0.08982574469063623,0.0,0.0,0.0,-3.84218599250889,-0.42690955472321,2.4049740774587103,0.48099481549174206,0.3435677253512443
Christopher Brooks,RB,2,-1.4903575229439436,-0.7451787614719718,-0.0993571681962629,0.0,0.0,0.0,-1.4903575229439436,-0.0993571681962629,0,0,0
Brian Robinson,RB,13,-1.5847894944707335,-0.12190688419005642,-0.00808566068607517,0.0,0.0,0.0,-19.23458343159075,-0.12021614644744219,17.649793937120016,0.6086135840386212,0.49027205380888933
Jaylen Warren,RB,12,-1.6519908501589842,-0.13766590417991534,-0.011013272334393228,0.0,0.0,0.0,2.8746582662672737,0.028182924179090917,-4.526649116426258,-0.11912234516911205,-0.09430518992554704
Mike Boone,RB,7,-1.6546492036570033,-0.23637845766528617,-0.11818922883264309,0.0,0.0,0.0,-2.1134663651818726,-0.4226932730363745,0.4588171615248693,0.06554530878926704,0.050979684613874365
Cordarrelle Patterson,RB,8,-1.8223913180859994,-0.22779891476074993,-0.049253819407729715,0.0,0.0,0.0,-1.9697580355525113,-0.06565860118508371,0.14736671746651187,0.024561119577751978,0.021052388209501696
Clyde Edwards-Helaire,RB,11,-1.9591533725689265,-0.17810485205172058,-0.039982721889161764,0.0,0.0,0.0,-3.6728471030772494,-0.09182117757693123,1.7136937305083229,0.24481339007261754,0.19041041450092477
Damien Williams,RB,3,-2.1467872741657086,-0.7155957580552362,-0.16513748262813144,0.0,0.0,0.0,-2.1768255156142553,-0.19789322869220502,0.0300382414485465,0.01501912072427325,0.01501912072427325
Raheem Blackshear,RB,5,-2.4162457806308586,-0.4832491561261717,-0.14213210474299168,0.0,0.0,0.0,-4.370324164293232,-0.3641936803577693,1.954078383662373,0.3908156767324746,0.3908156767324746
Chase Brown,RB,5,-2.7250383661871456,-0.5450076732374292,-0.1946455975847961,0.0,0.0,0.0,-1.1560666297270759,-0.10509696633882508,-1.5689717364600697,-0.5229905788200232,-0.5229905788200232
Kenneth Walker,RB,10,-2.97315817414942,-0.297315817414942,-0.017285803338078023,0.0,0.0,0.0,-6.079327085267534,-0.04080085292125862,3.1061689111181137,0.1827158183010655,0.13505082222252668
Pierre Strong,RB,8,-2.997280783594337,-0.3746600979492921,-0.07310440935595944,0.0,0.0,0.0,-3.214345443039326,-0.08687420116322503,0.21706465944498898,0.072354886481663,0.054266164861247246
Elijah Dotson,RB,1,-2.999658707866653,-2.999658707866653,-0.4999431179777755,0.0,0.0,0.0,-3.0789848000887012,-0.7697462000221753,0.07932609222204812,0.03966304611102406,0.03966304611102406
James Conner,RB,9,-3.266727735083184,-0.362969748342576,-0.021924347215323384,0.0,0.0,0.0,3.745419639459617,0.029034260771004784,-7.012147374542801,-0.5008676696102,-0.35060736872714005
Ronnie Rivers,RB,4,-3.3012914741026185,-0.8253228685256546,-0.19419361612368344,0.0,0.0,0.0,-2.7496399031463854,-0.2115107617804912,-0.5516515709562331,-0.13791289273905827,-0.13791289273905827
Tyrion Davis-Price,RB,1,-3.4088842160460926,-3.4088842160460926,-0.5681473693410154,0.0,0.0,0.0,-3.4088842160460926,-0.5681473693410154,0,0,0
Tony Jones,RB,6,-3.6570950272091847,-0.6095158378681974,-0.1015859729780329,0.0,0.0,0.0,0.4272418283353167,0.016432378012896796,-4.084336855544501,-0.5834766936492145,-0.40843368555445014
Jahmyr Gibbs,RB,10,-3.6713392735063066,-0.36713392735063066,-0.021469820312902378,0.0,0.0,0.0,2.7721083636346173,0.02369323387721895,-6.443447637140924,-0.15341541993192676,-0.1193231043914986
Royce Freeman,RB,6,-3.8742269529162434,-0.6457044921527072,-0.05960349158332682,0.0,0.0,0.0,-2.684900532826054,-0.04195157082540709,-1.1893264200901896,0,-1.1893264200901896
Darrynton Evans,RB,6,-3.9673743448140737,-0.6612290574690123,-0.0901675987457744,0.0,0.0,0.0,1.2194308578638557,0.03810721430824549,-5.186805202677929,-0.7409721718111327,-0.43223376688982745
Zack Moss,RB,11,-3.9831172870370577,-0.36210157154882344,-0.021414609070091708,0.0,0.0,0.0,-7.956760676149793,-0.04972975422593621,3.9736433891127354,0.19868216945563677,0.1528324380427975
Isaiah Spiller,RB,5,-4.117986586686965,-0.8235973173373929,-0.27453243911246433,0.0,0.0,0.0,-5.019094786184693,-0.41825789884872444,0.9011081994977282,0.3003693998325761,0.3003693998325761
Tyjae Spears,RB,12,-4.188658564381233,-0.34905488036510274,-0.03739873718197529,0.0,0.0,0.0,0.7032229268194056,0.010654892830597054,-4.891881491200638,-0.148238833066686,-0.10634524980870952
Roschon Johnson,RB,10,-4.388110489826564,-0.43881104898265644,-0.05351354255886054,0.0,0.0,0.0,-1.8162379737648218,-0.033634036551200404,-2.571872516061742,-0.10716135483590593,-0.09185258985934794
Trey Sermon,RB,4,-4.9057801875660285,-1.2264450468915071,-0.4088150156305024,0.0,0.0,0.0,-1.9161968463433192,-0.2395246057929149,-2.9895833412227097,-2.9895833412227097,-0.7473958353056774
Zach Evans,RB,3,-5.244146767654877,-1.7480489225516258,-0.6555183459568596,0.0,0.0,0.0,-5.244146767654877,-0.6555183459568596,0,0,0
Sean Tucker,RB,3,-5.339145917766393,-1.779715305922131,-0.3140674069274349,0.0,0.0,0.0,-5.166771848069017,-0.34445145653793446,-0.1723740696973762,-0.0861870348486881,-0.0861870348486881
Trayveon Williams,RB,10,-5.3971694257406195,-0.539716942574062,-0.2840615487231905,0.0,0.0,0.0,0.07349169038245962,0.006124307531871635,-5.470661116123079,-1.0941322232246158,-0.7815230165890112
Cam Akers,RB,7,-5.800131861781994,-0.8285902659688562,-0.08055738696919436,-1.51879248971818,0.0,0.0,-5.801378136602747,-0.09668963561004577,1.5200387645389333,0.1381853422308121,0.1266698970449111
Justice Hill,RB,11,-6.102603111332251,-0.5547821010302046,-0.07265003703966966,0.0,0.0,0.0,1.5925224325305054,0.02412912776561372,-7.695125543862757,-0.4809453464914223,-0.427506974659042
Antonio Gibson,RB,12,-6.828710206251009,-0.5690591838542508,-0.07587455784723343,0.0,0.0,0.0,-6.848905194058931,-0.1488892433491072,0.020194987807922143,0.000545810481295193,0.0004589769956345942
