Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Jayden Daniels,QB,['WAS'],7,69.8035,9.9719,0.2983,0.1246,48.0581,0.3784,0.2861,21.7454,0.3295,0,0,0
Lamar Jackson,QB,['BAL'],7,68.9873,9.8553,0.2546,0.1181,73.5733,0.545,0.3716,-4.586,-0.0628,0,0,0
Josh Allen,QB,['BUF'],7,67.3577,9.6225,0.2967,0.1283,46.4103,0.39,0.2456,20.9474,0.5512,0,0,0
Joe Burrow,QB,['CIN'],7,48.3205,6.9029,0.1956,0.0926,41.0245,0.258,0.1815,7.296,0.3474,0,0,0
Jared Goff,QB,['DET'],6,43.0548,7.1758,0.229,0.0888,42.9384,0.3355,0.2468,-1.6288,-0.1253,1.745149692209119,1.745149692209119,1.745149692209119
Brock Purdy,QB,['SF'],7,39.306,5.6151,0.1572,0.0699,31.6119,0.2291,0.1464,7.6941,0.2263,0,0,0
Baker Mayfield,QB,['TB'],7,35.6985,5.0998,0.1373,0.063,32.1514,0.1949,0.1374,3.5471,0.1364,0,0,0
Geno Smith,QB,['SEA'],7,32.5511,4.6502,0.1071,0.0536,24.1619,0.1265,0.0866,8.3892,0.3356,0,0,0
Kyler Murray,QB,['ARI'],7,30.08,4.2971,0.1297,0.0584,18.4625,0.142,0.0942,11.6176,0.3227,0,0,0
Jalen Hurts,QB,['PHI'],6,24.6771,4.1129,0.1055,0.0502,8.5568,0.0738,0.05,16.1203,0.2559,0,0,0
Trevor Lawrence,QB,['JAX'],7,23.4754,3.3536,0.1034,0.0444,17.607,0.1344,0.0834,5.8683,0.3668,0,0,0
Malik Willis,QB,['GB'],3,19.073,6.3577,0.4146,0.033,10.1247,0.405,0.2978,8.9483,0.7457,0,0,0
Aaron Rodgers,QB,['NYJ'],7,17.6495,2.5214,0.0661,0.0317,17.3871,0.11,0.0679,0.2624,0.0239,0,0,0
Jordan Love,QB,['GB'],5,17.6328,3.5266,0.0938,0.0305,13.9902,0.1272,0.0782,3.6426,0.4047,0,0,0
Kirk Cousins,QB,['ATL'],7,16.7955,2.3994,0.0664,0.0297,29.2074,0.1803,0.1207,-12.4119,-1.1284,0,0,0
Derek Carr,QB,['NO'],5,16.4,3.28,0.1206,0.0295,17.8385,0.1982,0.1394,-1.4385,-0.1798,0,0,0
Sam Darnold,QB,['MIN'],6,13.9102,2.3184,0.074,0.0299,17.2699,0.1584,0.1053,-3.3596,-0.14,0,0,0
Justin Herbert,QB,['LAC'],6,12.8516,2.1419,0.0698,0.028,19.5373,0.1826,0.1191,-6.6857,-0.3343,0,0,0
Patrick Mahomes,QB,['KC'],6,11.1949,1.8658,0.0518,0.023,-1.6157,-0.0127,-0.0086,13.2557,0.4734,-0.4450714298598031,-0.4450714298598031,-0.4450714298598031
Russell Wilson,QB,['PIT'],1,11.0955,11.0955,0.3467,0.0196,9.7081,0.6068,0.3348,1.3874,0.4625,0,0,0
Justin Fields,QB,['PIT'],6,9.7615,1.6269,0.0454,0.0172,9.2434,0.0872,0.0578,0.5181,0.0094,0,0,0
Joe Flacco,QB,['IND'],3,9.7327,3.2442,0.0854,0.0183,10.3472,0.1457,0.0958,-0.6145,-0.1024,0,0,0
Taysom Hill,QB,['NO'],3,8.6613,2.8871,0.5095,0.0156,0.0,0.0,0.0,8.696,0.6211,-0.034729899188650104,-0.017364949594325052,-0.011576633062883368
Jameis Winston,QB,['CLE'],4,7.7851,1.9463,0.4579,0.0131,5.5644,0.9274,0.4637,2.2207,0.4441,0,0,0
Dak Prescott,QB,['DAL'],6,7.0507,1.1751,0.0303,0.0138,4.2441,0.0299,0.0189,2.8067,0.3119,0,0,0
C.J. Stroud,QB,['HOU'],7,4.7048,0.6721,0.0187,0.0079,8.2806,0.0545,0.0362,-3.5758,-0.1625,0,0,0
Marcus Mariota,QB,['WAS'],2,4.4948,2.2474,0.1153,0.008,6.1397,0.3231,0.2361,-1.6449,-0.1265,0,0,0
Tyrod Taylor,QB,['NYJ'],1,3.9949,3.9949,0.4439,0.0072,3.27,0.545,0.4088,0.7249,0.7249,0,0,0
Jake Haener,QB,['NO'],4,1.2825,0.3206,0.0754,0.0023,1.5108,0.3022,0.1259,-0.2283,-0.0457,0,0,0
Davis Mills,QB,['HOU'],2,-0.167,-0.0835,-0.0128,-0.0003,-0.167,-0.0239,-0.0128,0.0,0.0,0,0,0
Tyson Bagent,QB,['CHI'],2,-0.4669,-0.2334,-0.0778,-0.0009,0.0,0.0,0.0,-0.4669,-0.0778,0,0,0
