Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Rich Gannon,QB,['LV'],19,130.1671,6.8509,0.1635,0.0812,127.82035314172812,0.2603265848100369,0.1743797450773917,2.346767393680683,0.03725027609016957,0.0,0.0,0.0
Steve McNair,QB,['TEN'],18,112.7777,6.2654,0.1691,0.0749,88.31052850218926,0.2530387636165881,0.15438903584298821,24.46715797557097,0.2575490313217997,0.0,0.0,0.0
Chad Pennington,QB,['NYJ'],17,110.1328,6.4784,0.219,0.0809,116.98741120194893,0.37138860699031406,0.24838091550307628,-6.854607162096547,-0.2142064738155171,0.0,0.0,0.0
Jeff Garcia,QB,['SF'],18,103.15,5.7306,0.1488,0.068,87.1118403062118,0.23106588940639736,0.14210740669855107,16.038195215074552,0.2004774401884319,0.0,0.0,0.0
Trent Green,QB,['KC'],16,102.6915,6.4182,0.205,0.0812,88.81447802593797,0.30945811158863407,0.1889669745232723,13.877054260513047,0.44764691162945314,0.0,0.0,0.0
Kerry Collins,QB,['NYG'],17,97.8524,5.756,0.1548,0.0664,127.83534188932686,0.3511959942014474,0.21740704402946745,-29.98297776879457,-0.6814313129271493,0.0,0.0,0.0
Brad Johnson,QB,['TB'],16,83.8141,5.2384,0.147,0.0528,82.78226524308508,0.24785109354217089,0.1507873683844901,1.0318080329282604,0.04913371585372669,0.0,0.0,0.0
Mike Vick,QB,['ATL'],17,69.1736,4.069,0.1128,0.0458,39.17536286772491,0.1472758002546049,0.08094083237133246,29.998271834993115,0.23254474290692337,0.0,0.0,0.0
Matt Hasselbeck,QB,['SEA'],13,68.1939,5.2457,0.1486,0.0509,63.054468064122574,0.23615905641993473,0.15048799060649778,5.139474748426922,0.12848686871067305,0.0,0.0,0.0
Peyton Manning,QB,['IND'],17,65.7045,3.865,0.0994,0.0472,60.226332100132964,0.1483407194584556,0.09682690048252889,5.478178377228175,0.14046611223661987,0.0,0.0,0.0
Daunte Culpepper,QB,['MIN'],16,64.6817,4.0426,0.0988,0.046,35.44964183482619,0.10645538088536392,0.06457129660259779,29.232098038112134,0.2757745097935107,0.0,0.0,0.0
Drew Bledsoe,QB,['BUF'],16,58.0301,3.6269,0.0911,0.0424,53.2319773358586,0.1419519395622896,0.08726553661616164,4.798106751561729,0.17770765746524922,0.0,0.0,0.0
Jay Fiedler,QB,['MIA'],11,43.0232,3.9112,0.1344,0.0334,34.13429888314123,0.19069440716838673,0.11689828384637406,8.888936627459481,0.3174620224092672,0.0,0.0,0.0
Marc Bulger,QB,['LA'],7,34.6799,4.9543,0.1528,0.0263,47.94912610198745,0.3474574355216482,0.22406133692517502,-12.769851065029739,-1.064154255419145,-0.4994,-0.4994,-0.4994
Kelly Holcomb,QB,['CLE'],5,33.0,6.6,0.2075,0.0232,29.976054303493044,0.3330672700388116,0.2011815725066647,3.023920079820509,0.3023920079820509,0.0,0.0,0.0
Tommy Maddox,QB,['PIT'],14,27.829,1.9878,0.057,0.0177,46.89812153139878,0.1645548123908729,0.10063974577553386,-15.927558858416209,-0.7584551837341051,-3.1416,0.0,-3.1416
Brian Griese,QB,['DEN'],13,23.6824,1.8217,0.0501,0.0172,30.069923033074172,0.10333306884217928,0.06896771337861049,-6.387521435119083,-0.17263571446267792,0.0,0.0,0.0
Doug Johnson,QB,['ATL'],7,21.4882,3.0697,0.3256,0.0142,17.355973038457094,0.4567361325909762,0.2992409144561568,4.132229442908862,0.5165286803636078,0.0,0.0,0.0
