QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
J.Allen,4,58.973165157570655,0.40953586914979623,0.18201594184435388
B.Purdy,4,55.29924988908347,0.4646995788998611,0.17389701222982223
T.Tagovailoa,4,51.69694311514145,0.36406297968409473,0.15571368408175135
J.Herbert,4,50.293404315613586,0.3244735762297651,0.14879705418820588
R.Wilson,4,42.13919947465848,0.29263332968512834,0.13681558270993013
P.Mahomes,4,38.04703057431664,0.262393314305632,0.11494571170488412
A.Dalton,1,11.881562720324109,0.19477971672662472,0.1110426422460197
B.Mayfield,4,29.122829752680094,0.22231167750137476,0.09216085364772182
M.Stafford,4,32.31670538214843,0.18466688789799102,0.08976862606152342
J.Love,4,19.533992408314422,0.13660134551268827,0.06281026497850296
J.Goff,4,19.161517750865926,0.14089351287401417,0.05652365118249535
D.Prescott,4,17.806049318936104,0.12539471351363454,0.050729485239134196
C.Stroud,4,16.17583287519708,0.09985082021726593,0.04595407066817352
K.Cousins,4,13.548809586567572,0.08113059632675193,0.04427715551165873
J.Hurts,4,13.197836392913967,0.09360167654548912,0.037072574137398784
A.Richardson,3,7.687056691148535,0.09608820863935669,0.032163417117776295
L.Jackson,4,10.692350008248964,0.09217543110559451,0.03210915918393082
G.Smith,4,8.184273312854991,0.062475368800419775,0.025817896885977888
J.Dobbs,4,6.006288850176563,0.04584953320745468,0.01871118021861858
J.Garoppolo,3,2.852499924561169,0.028813130551122917,0.01345518832340174
D.Watson,3,1.4727572377837665,0.012696183084342815,0.005394715156717094
S.Howell,4,-4.865981922049508,-0.029670621475911638,-0.014269741706890054
G.Minshew,3,-5.269907658951493,-0.07121496836420937,-0.019737481868732185
D.Carr,4,-8.28330468736537,-0.0604620780099662,-0.024949712913751112
M.Jones,4,-17.19707950430739,-0.11166934743056746,-0.04955930692883974
J.Fields,4,-15.566482457028314,-0.11040058480161925,-0.049892571977654857
T.Lawrence,4,-19.849138700609842,-0.13145124967291286,-0.05960702312495448
R.Tannehill,4,-26.18197701244837,-0.2111449759068417,-0.08556201638055023
K.Pickett,4,-30.143953958209902,-0.21843444897253553,-0.10014602643923555
A.O'Connell,1,-8.841058088263832,-0.19219691496225721,-0.10046656918481628
J.Burrow,4,-32.52525841817874,-0.20456137369923735,-0.10492018844573786
D.Ridder,4,-33.87594037275122,-0.25093289165000904,-0.1065281143797208
B.Young,3,-30.44696142504975,-0.2647561863047804,-0.12082127549622916
D.Jones,4,-46.827071274212216,-0.3040718913909884,-0.1458787267109415
Z.Wilson,4,-48.833810077763566,-0.3644314184907729,-0.16956184054779017
D.Thompson-Robinson,1,-27.80237183724744,-0.695059295931186,-0.3232833934563656
