Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,80.03530073619271,0.013379168111447001,1.116490998787371,0.3340512119125877,0.0738333032621704
D.Achane,12,61.856969794436935,0.3282871179995701,1.3565894769519302,0.5502228789245399,0.0653879173302716
C.McCaffrey,18,88.77667346738863,0.1041616909229644,1.065297673200077,0.29787902068424293,0.06368484466814106
D.Samuel,17,80.65312539123147,0.2810028805799861,1.681457409417515,1.172201217112959,0.060687077043816005
A.Jones,13,59.58855568694885,0.04761568548314087,1.4935873118776963,0.2752223303785802,0.05762916410730063
T.Kelce,18,79.39445814620724,0.4406628314310638,1.1674861410599484,1.1612739760203854,0.05460416653796922
A.St. Brown,19,82.50540231228223,-0.13040720125480137,1.375286655816335,1.3138297636909826,0.05166274409034579
P.Nacua,18,74.43287882798488,0.11117084679478233,1.5541331666038107,1.3963091628746982,0.05042877969375669
J.Warren,18,70.09246266894024,-0.013387065759952375,1.1490221700752183,0.3194846699564829,0.05020950047918356
Bre.Hall,17,68.93273739230135,-0.08848176933774907,1.2454744890839604,0.24945381612908402,0.04969916178248115
R.Rice,19,71.86746459112071,-2.214703741924823,1.2929740072846279,1.2578972297925335,0.046880276967462955
J.Chase,16,58.525529472878944,-0.8858562030553591,1.4694736939400863,1.4008718522800248,0.04579462400068775
A.Thielen,17,63.04553021844398,0.6534219633382286,1.19493868216565,1.1846240779975086,0.0446182096379646
J.Ferguson,18,67.64761534934556,0,1.3910888430783164,1.3910888430783164,0.04427199957417903
T.Spears,17,57.874783419963876,-0.02388813570467271,1.4658020105137217,0.48574270379109374,0.04361325050487105
N.Collins,17,55.4939621232201,0.4548107174189197,1.5879268031301832,1.5517635237989729,0.04132089510291891
C.Lamb,18,62.7325560523235,0.5693657354906019,1.347052708502112,1.269284011200961,0.041055337730578206
K.Williams,13,42.945216935797234,0.10046183488772929,1.0333573843086228,0.2124093008182365,0.03958084510211727
J.Mixon,17,52.6508518912018,-0.04837542382493237,1.2820146974835076,0.17478679007196724,0.03888541498611654
M.Andrews,11,34.17279400900261,-1.5412852372575656,1.1865144172783042,1.1296852578088068,0.03839639776292428
C.Kmet,15,45.9640491700788,0.25177991436935027,1.0789955420596107,1.046342293598153,0.0380182375269469
G.Kittle,18,51.17291632672184,0.5967008436187788,1.5880324138119262,1.5742639197814658,0.03670940912964264
R.Mostert,16,46.665708307177916,0.1001368159062126,1.224347191092918,0.22042269967104527,0.036629284385539966
J.McLaughlin,17,48.26411569362612,0.07098534447536486,1.349642533234947,0.4414374272001036,0.03607183534650681
J.Conner,13,37.64794055715272,0.032483630502570686,1.2602909246374983,0.1711898938567257,0.035719108688000684
A.Gibson,16,43.83307746542237,-0.0864181106230068,1.0262179541471779,0.38620605848291234,0.03419116806975224
T.Hill,19,92.71846223878802,0.07593031676557893,1.4674656587225638,0.9676488828359734,0.03255563983103512
B.Aiyuk,18,42.565084457177036,0,1.6050489285210237,1.6050489285210237,0.03106940471326791
R.White,19,46.47654492451089,-0.16064654203803222,1.5235248664350287,0.15513559705066668,0.03067758740891808
N.Chubb,2,5.742278904442132,0.058387653307599194,1.0268561529573386,0.1794462157638166,0.030064287457812207
J.McKinnon,12,29.278867594025645,0.01038180371568325,1.4003997372371024,0.7658263328034111,0.029937492427429085
E.Engram,17,40.67900189682407,-0.9539234664626395,0.8775596391296473,0.8616336990810187,0.02860689303574126
T.Etienne,17,40.66961735458086,-0.1284423841305639,1.217565161588518,0.11029901541593992,0.028600293498298776
K.Walker,15,32.609346933511446,-0.039567816813398694,1.3543927458362628,0.12343563607708592,0.02820877762414485
S.Perine,17,37.635012688476834,-0.18546167093283822,0.9451309113503348,0.3633696796900613,0.028127812173749503
J.Waddle,15,30.326385044634097,0.04697388334304714,1.5192419782684614,1.4437410503235684,0.025635152193266356
J.Cook,19,39.74266955370273,-0.026566617005445194,1.171513113428992,0.16512613986406477,0.025378460762262283
D.Swift,17,35.226015934140406,0.017664251443362783,1.031725082920779,0.1722905484416922,0.025197436290515313
I.Pacheco,17,34.47141292277223,-0.07409413248693288,1.0811404051308067,0.10697711165377864,0.025106637234357052
S.LaPorta,20,41.03604580757229,0.7274588868729053,1.2187804344999766,1.2053807559283294,0.02454308959783032
Z.Flowers,18,36.0612257379478,0.27627292900104683,1.25353551090062,1.1338707049537335,0.024514769366381917
D.Henry,17,32.15780235365858,-0.024020471118397665,1.2350415424436003,0.09043971193269307,0.02423346070358597
J.Gibbs,18,34.63885952104312,-0.04725602246299661,0.9592702468864371,0.18332999560614638,0.02290929862502852
D.Goedert,15,27.534533576965995,-0.42713733274331556,1.2928331826335169,1.265958643330754,0.02231323628603403
L.Musgrave,13,21.788061534797304,0,1.1832156557829945,1.1832156557829945,0.021339923148675128
