Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Jonathan Taylor,RB,['IND'],10,50.81366169138367,5.081366169138367,0.22992607100173607,0.06489611965693956,0.0,0.0,0.0,40.63378078782604,0.21499354914193672,10.179880903557633,0.3393293634519211,0.31812127823617603
James Cook,RB,['BUF'],9,18.252691138648284,2.0280767931831427,0.09813274805724884,0.02507237793770369,0.0,0.0,0.0,18.9505835799351,0.1141601420478018,-0.6978924412868153,-0.03877180229371196,-0.03489462206434076
Jahmyr Gibbs,RB,['DET'],9,17.137602999141617,1.9041781110157352,0.10513866870639028,0.02413746901287552,0.0,0.0,0.0,12.852171634402435,0.10040759089376902,4.285431364739182,0.13391973014809944,0.1224408961354052
Kareem Hunt,RB,['KC'],9,16.75272013081966,1.8614133478688513,0.19943714441451976,0.023496101165244965,0.0,0.0,0.0,10.730068541001536,0.14698724028769228,6.022651589818123,0.6691835099797915,0.5475137808925566
Christian McCaffrey,RB,['SF'],10,14.950092045836357,1.4950092045836356,0.055370711280875395,0.018388797104349763,0.0,0.0,0.0,-21.945374859156885,-0.12191874921753826,36.89546690499324,0.5347169116665688,0.4099496322777027
Rico Dowdle,RB,['CAR'],10,11.572736755247078,1.1572736755247077,0.06728335322818069,0.014429846328238252,0.0,0.0,0.0,12.645865933087666,0.08487158344354138,-1.0731291778405878,-0.05961828765781044,-0.04665779034089512
TreVeyon Henderson,RB,['NE'],10,6.329537945521932,0.6329537945521932,0.059712622127565396,0.008022228067835148,0.0,0.0,0.0,4.596771182934997,0.05675026151771602,1.732766762586935,0.08251270298033024,0.0693106705034774
Samaje Perine,RB,['CIN'],9,6.130406378754062,0.6811562643060068,0.14952210679887956,0.008671013265564444,0.0,0.0,0.0,8.649297478759445,0.27029054621123266,-2.5188911000053835,-0.3598415857150548,-0.2798767888894871
Kyren Williams,RB,['LA'],9,5.906404121439046,0.6562671246043384,0.033750880693937405,0.008146764305433166,0.0,0.0,0.0,-2.2438122877528506,-0.01536857731337569,8.150216409191897,0.3704643822359953,0.28104194514454817
Brian Robinson,RB,['SF'],10,5.621501960702809,0.5621501960702809,0.10038396358397873,0.006914516556830024,0.0,0.0,0.0,8.112506601128924,0.16556135920671275,-2.491004640426115,-0.4151674400710192,-0.3558578057751593
Jeremy McNichols,RB,['WAS'],9,5.188757515564401,0.576528612840489,0.12971893788911001,0.0067474089929316005,0.0,0.0,0.0,6.094817617060612,0.277037164411846,-0.906060101496212,-0.069696930884324,-0.05033667230534511
Rachaad White,RB,['TB'],9,4.724010642305288,0.5248900713672542,0.04072422967504558,0.006480124337867336,0.0,0.0,0.0,7.916183909003143,0.09099061964371429,-3.1921732666978557,-0.12277589487299445,-0.11007494023096054
