QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
M.Ryan,167.15209526296712,0.23810839781049448,0.11363160792859764
T.Brady,133.52406951474796,0.2338425035284553,0.11044174484263686
A.Rodgers,160.72962593989485,0.18602965965265608,0.10121512968507232
D.Prescott,130.79777208143352,0.22206752475625385,0.09478099426190835
K.Cousins,77.52555226186597,0.11588273880697454,0.05899965925560576
B.Hoyer,27.78919342493415,0.1317023385067969,0.05813638791827228
M.Stafford,65.39410510037804,0.09210437338081415,0.04891107337350639
D.Brees,56.45913487510737,0.07766043311569101,0.039454322065064544
B.Roethlisberger,52.751814535657196,0.07896978223900777,0.03822595256207043
M.Moore,13.834309445560667,0.10401736425233583,0.0360268475144809
A.Luck,40.3165682097889,0.06145818324662942,0.03130168339269324
M.Mariota,32.643640029283034,0.06022811813520855,0.026198748017081087
T.Taylor,31.248517454350278,0.05415687600407327,0.025038876165344774
A.Dalton,31.117718035606455,0.04787341236247147,0.02325688941375669
D.Carr,27.29973816246114,0.04354025225272909,0.020526118919143715
R.Wilson,25.31754957077658,0.03430562272462952,0.017376492498817144
J.Winston,18.342645395786857,0.027500217984687943,0.013253356499845995
C.Kessler,9.48364302344738,0.04105473170323541,0.013098954452275387
A.Smith,8.986418964435664,0.014541131010413696,0.006564221303459214
P.Rivers,2.28254280244993,0.0036116183583068512,0.0017136207225600074
S.Bradford,0.4291916793285431,0.0007024413736964699,0.00035150833687841367
C.Kaepernick,0.23111564291380304,0.0005276612851913312,0.00025938904928597423
C.Palmer,-3.8257357402506598,-0.0058053653114577535,-0.0028851702415163345
C.Wentz,-9.003094542585702,-0.012972758706895824,-0.006463097302645874
R.Tannehill,-12.996758113514137,-0.028192533868794223,-0.013208087513733879
M.Barkley,-8.121855179571199,-0.03546661650467772,-0.014875192636577288
T.Siemian,-19.56946706547187,-0.03564565949994876,-0.016726040226899032
J.Flacco,-35.290128314798736,-0.04794854390597654,-0.025517084826318683
E.Manning,-42.20755438401102,-0.06125915004936287,-0.030474768508311205
R.Fitzpatrick,-39.15146727344838,-0.08604718082076568,-0.03492548374081033
C.Newton,-49.437984403559796,-0.07652938762160959,-0.03771013303093806
B.Bortles,-65.11495773392869,-0.09031200795274437,-0.047116467245968664
B.Osweiler,-83.98440513988076,-0.13081683043595135,-0.05768159693673129
B.Gabbert,-30.522332518183248,-0.14465560435157937,-0.06203726121581961
C.Keenum,-51.95041998103742,-0.14155427787748615,-0.06501929910017198
R.Griffin,-26.216023188043593,-0.13108011594021796,-0.0675670700722773
B.Petty,-40.230947048989066,-0.2629473663332619,-0.08329388622979103
J.McCown,-37.13060693967251,-0.19338857781079433,-0.09190744291998146
J.Cutler,-46.32134202435236,-0.29132919512171296,-0.12690778636808867
J.Goff,-96.57491885069747,-0.40407915837111913,-0.17720168596458252
