Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Josh Allen,QB,['BUF'],15,166.9907,11.1327,0.302,0.141,113.0611,0.3885,0.2479,53.9296,0.556,0,0,0
Lamar Jackson,QB,['BAL'],15,158.7364,10.5824,0.287,0.1308,158.8993,0.5479,0.3721,-0.1629,-0.0013,0,0,0
Jared Goff,QB,['DET'],15,148.607,9.9071,0.2943,0.1209,148.7073,0.4413,0.3151,-1.8787,-0.0587,1.7784310240832055,1.7784310240832055,1.7784310240832055
Jayden Daniels,QB,['WAS'],15,113.7134,7.5809,0.2031,0.0913,70.9285,0.2356,0.1642,42.7849,0.3343,0,0,0
Joe Burrow,QB,['CIN'],15,110.7143,7.381,0.1864,0.0917,97.418,0.2537,0.1749,13.2963,0.3594,0,0,0
Baker Mayfield,QB,['TB'],15,86.8042,5.7869,0.1561,0.0708,82.26,0.2291,0.1626,4.5442,0.0909,0,0,0
Brock Purdy,QB,['SF'],14,78.8997,5.6357,0.1634,0.0683,64.6511,0.2368,0.1539,14.2486,0.2262,0,0,0
Patrick Mahomes,QB,['KC'],15,78.3752,5.225,0.1304,0.0624,56.2208,0.1549,0.1035,22.6193,0.3968,-0.4649158366289036,-0.4649158366289036,-0.4649158366289036
Tua Tagovailoa,QB,['MIA'],11,78.3488,7.1226,0.1883,0.0642,78.2542,0.2689,0.1961,0.0946,0.0056,0,0,0
Jordan Love,QB,['GB'],13,77.4286,5.956,0.1902,0.0651,72.1476,0.2981,0.1884,5.281,0.22,0,0,0
Jalen Hurts,QB,['PHI'],15,76.8717,5.1248,0.1504,0.0616,36.2718,0.1463,0.1005,40.5999,0.2707,0,0,0
Kyler Murray,QB,['ARI'],15,75.7432,5.0495,0.1432,0.0649,62.0714,0.1977,0.1355,13.6719,0.1926,0,0,0
Sam Darnold,QB,['MIN'],15,60.4512,4.0301,0.1158,0.0502,64.4378,0.2079,0.1398,-3.9866,-0.0654,0,0,0
Derek Carr,QB,['NO'],10,41.9496,4.195,0.1417,0.0354,43.4585,0.2299,0.1558,-1.5089,-0.0888,0,0,0
Matthew Stafford,QB,['LA'],15,41.6977,2.7798,0.0819,0.0353,47.4545,0.1469,0.0978,-5.7568,-0.2399,0,0,0
Justin Herbert,QB,['LAC'],15,28.384,1.8923,0.0577,0.0249,27.9232,0.1004,0.0649,0.4608,0.0074,0,0,0
Aaron Rodgers,QB,['NYJ'],15,28.2808,1.8854,0.0512,0.0243,24.3107,0.073,0.0459,3.9701,0.1805,0,0,0
Bo Nix,QB,['DEN'],15,23.0134,1.5342,0.0393,0.0191,3.1801,0.0098,0.0063,16.0153,0.2053,3.8180421611844513,3.8180421611844513,3.8180421611844513
Malik Willis,QB,['GB'],5,21.0698,4.214,0.3512,0.0177,17.5784,0.5859,0.4287,3.4914,0.1838,0,0,0
Trevor Lawrence,QB,['JAX'],10,19.8528,1.9853,0.064,0.0176,10.4709,0.0609,0.0369,9.3819,0.3608,0,0,0
Geno Smith,QB,['SEA'],15,17.815,1.1877,0.0309,0.0144,20.3916,0.0551,0.0386,-2.5767,-0.0537,0,0,0
Kirk Cousins,QB,['ATL'],14,16.7708,1.1979,0.0352,0.0137,33.5982,0.1109,0.0742,-16.8274,-0.7316,0,0,0
Justin Fields,QB,['PIT'],10,15.3156,1.5316,0.0687,0.0125,12.1909,0.115,0.0757,3.1247,0.0504,0,0,0
Michael Penix Jr.,QB,['ATL'],3,8.2257,2.7419,0.2285,0.0067,9.8404,0.4686,0.3075,-1.6147,-0.4037,0,0,0
Drake Maye,QB,['NE'],11,6.8704,0.6246,0.0189,0.0057,-16.4176,-0.0771,-0.0521,23.2881,0.4852,0,0,0
Nick Mullens,QB,['MIN'],4,4.8348,1.2087,0.967,0.004,4.8721,2.4361,2.4361,-0.0373,-0.0124,0,0,0
Marcus Mariota,QB,['WAS'],2,4.8234,2.4117,0.1237,0.0039,6.7891,0.3573,0.2611,-1.9657,-0.1512,0,0,0
Tyrod Taylor,QB,['NYJ'],1,4.203,4.203,0.467,0.0036,3.4661,0.5777,0.4333,0.7368,0.7368,0,0,0
Dak Prescott,QB,['DAL'],8,2.5994,0.3249,0.0087,0.002,-1.8222,-0.0098,-0.0064,4.4216,0.3401,0,0,0
Tyson Bagent,QB,['CHI'],4,-0.1126,-0.0281,-0.0141,-0.0001,0.4132,0.2066,0.2066,-0.5258,-0.0876,0,0,0
Jameis Winston,QB,['CLE'],11,-0.4347,-0.0395,-0.0014,-0.0003,-17.98,-0.0993,-0.0607,17.5453,0.7018,0,0,0
Carson Wentz,QB,['KC'],1,-1.2842,-1.2842,-0.2568,-0.001,2.1252,1.0626,1.0626,-3.4094,-1.1365,0,0,0
