QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
T.Tagovailoa,3,61.663583636931,0.6045449376169706,0.2456716479559004
A.Dalton,1,24.12058984980621,0.395419505734528,0.22542607336267484
J.Herbert,3,44.115660551050226,0.34198186473682346,0.16902551935268287
J.Allen,3,38.4355227936232,0.32850874182583933,0.1525219158477111
P.Mahomes,3,33.9281938528246,0.297615735551093,0.13625780663784978
B.Purdy,3,30.42976712070841,0.3137089393887465,0.12075304412979528
J.Love,3,25.8232088234829,0.258232088234829,0.10850087740959202
K.Cousins,3,26.522003102965986,0.18165755549976703,0.10694356089905639
B.Mayfield,3,21.228802703964128,0.21885363612334152,0.09270219521381715
J.Goff,3,22.664361747640182,0.2138147334683036,0.09175854958558778
R.Wilson,3,19.442937703535826,0.16906902350900718,0.08067609005616526
G.Smith,3,18.94384075621512,0.1737967041854598,0.07638645466215774
D.Prescott,3,18.962624279931326,0.1805964217136317,0.07102106471884392
M.Stafford,3,17.365034117616418,0.1305641662978678,0.06627875617410846
C.Stroud,3,9.01417968821804,0.06828924006225788,0.033887893564729474
L.Jackson,3,8.19263980146504,0.08715574256877702,0.03163181390527042
D.Carr,3,4.1352550067771165,0.042196479660990986,0.016409742090385385
J.Hurts,3,4.024506501150265,0.03984659902128975,0.01496099071059578
A.Richardson,2,2.1430183664548035,0.04201996796970203,0.013310673083570208
M.Jones,3,1.9362021070412374,0.014668197780615434,0.007066431047595757
J.Garoppolo,3,0.06832877932927017,0.0006901896901946482,0.00032230556287391593
J.Dobbs,3,-1.3406922851802912,-0.01506395826045271,-0.005705073553958686
G.Minshew,3,-2.103825169703955,-0.028430069860864257,-0.007879495017617809
D.Watson,3,-5.5039099646156195,-0.04744749969496224,-0.020160842361229375
D.Ridder,3,-13.169285559160322,-0.1316928555916032,-0.05375218595575642
S.Howell,3,-21.83546981427701,-0.18504635435827974,-0.08948963038638118
T.Lawrence,3,-25.061359162238183,-0.21059965682553095,-0.09751501619547931
K.Pickett,3,-23.81510817296602,-0.21263489440148234,-0.10399610555880358
J.Burrow,3,-28.335837341961046,-0.2248875979520718,-0.11565647894677977
R.Tannehill,3,-29.27143160761957,-0.30491074591270384,-0.1278228454481204
D.Jones,3,-30.446212612822116,-0.2767837510256556,-0.1295583515439239
J.Fields,3,-29.574286111415578,-0.28994398148446643,-0.13202806299739098
B.Young,2,-27.06329180720399,-0.3469652795795383,-0.16303187835665053
Z.Wilson,3,-47.281831225626576,-0.5139329481046367,-0.22198042828932665
