Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Hunter Henry,TE,3,11.772798800047555,3.9242662666825185,0.6540443777804197,0.0,0.0,0.0,0.0,0.0,11.772798800047555,0.9055999076959658,0.6540443777804197
Travis Kelce,TE,2,7.555793499237996,3.777896749618998,0.44445844113164684,0.0,0.0,0.0,0.0,0.0,7.555793499237996,0.6868903181125451,0.44445844113164684
George Kittle,TE,3,7.409004352867287,2.469668117622429,0.4116113529370715,0.0,0.0,0.0,0.0,0.0,7.409004352867287,0.5699234117590221,0.4116113529370715
Luke Musgrave,TE,3,6.645605833774212,2.215201944591404,0.4430403889182808,0.0,0.0,0.0,0.0,0.0,6.645605833774212,0.6041459848885647,0.4430403889182808
Tyler Higbee,TE,3,6.576372258038959,2.1921240860129863,0.4384248172025973,0.0,0.0,0.0,0.0,0.0,6.576372258038959,0.5978520234580872,0.4384248172025973
Donald Parham,TE,3,6.492006313595912,2.1640021045319706,0.9274294733708446,0.0,0.0,0.0,0.0,0.0,6.492006313595912,1.0820010522659853,0.9274294733708446
Durham Smythe,TE,3,5.707162734230268,1.902387578076756,0.5188329758391153,0.0,0.0,0.0,0.0,0.0,5.707162734230268,0.8153089620328954,0.5188329758391153
Evan Engram,TE,3,5.6745846440554,1.8915282146851335,0.2702183163835905,0.0,0.0,0.0,0.0,0.0,5.6745846440554,0.31525470244752224,0.2702183163835905
Noah Fant,TE,2,5.607868099548854,2.803934049774427,0.6230964555054282,0.0,0.0,0.0,0.0,0.0,5.607868099548854,0.7009835124436068,0.6230964555054282
Logan Thomas,TE,2,5.357828299980097,2.6789141499900486,0.48707529999819066,0.0,0.0,0.0,0.0,0.0,5.357828299980097,0.8929713833300162,0.48707529999819066
Gerald Everett,TE,3,5.238506513711885,1.7461688379039615,0.40296203951629883,0.0,0.0,0.0,-0.5130256714313655,-0.5130256714313655,5.75153218514325,0.52286656228575,0.4792943487619375
Mike Gesicki,TE,3,5.132002366214594,1.7106674554048646,0.5132002366214594,0.0,0.0,0.0,0.0,0.0,5.132002366214594,0.5702224851349549,0.5132002366214594
Colby Parkinson,TE,3,5.130277681663776,1.7100925605545918,0.5700308535181973,0.0,0.0,0.0,0.0,0.0,5.130277681663776,0.8550462802772959,0.5700308535181973
T.J. Hockenson,TE,3,3.7686683843064195,1.2562227947688065,0.13459529943951498,0.0,0.0,0.0,0.0,0.0,3.7686683843064195,0.16385514714375737,0.13459529943951498
Will Dissly,TE,2,3.3241767546660537,1.6620883773330268,0.6648353509332108,0.0,0.0,0.0,0.0,0.0,3.3241767546660537,0.6648353509332108,0.6648353509332108
Sam LaPorta,TE,3,3.1376940119669046,1.0458980039889683,0.14262245508940474,0.0,0.0,0.0,0.0,0.0,3.1376940119669046,0.17431633399816138,0.14262245508940474
Cole Kmet,TE,3,2.9798087021830204,0.9932695673943401,0.18623804388643878,0.0,0.0,0.0,-1.8869578262543287,-1.8869578262543287,4.866766528437349,0.44243332076703173,0.32445110189582327
Josh Oliver,TE,3,2.664797850147882,0.888265950049294,0.33309973126848524,0.0,0.0,0.0,0.0,0.0,2.664797850147882,0.38068540716398314,0.33309973126848524
Kylen Granson,TE,3,2.5443732974266338,0.8481244324755446,0.18174094981618813,0.0,0.0,0.0,0.0,0.0,2.5443732974266338,0.28270814415851486,0.18174094981618813
Cade Otton,TE,3,2.378926371649911,0.7929754572166371,0.21626603378635556,0.0,0.0,0.0,0.0,0.0,2.378926371649911,0.26432515240554566,0.21626603378635556
Mark Andrews,TE,2,2.3386880340709237,1.1693440170354619,0.1798990795439172,0.0,0.0,0.0,0.0,0.0,2.3386880340709237,0.25985422600788044,0.1798990795439172
Hayden Hurst,TE,3,1.5600536730030647,0.5200178910010216,0.12000412869254344,0.0,0.0,0.0,0.0,0.0,1.5600536730030647,0.17333929700034054,0.12000412869254344
Cole Turner,TE,3,1.409272592146713,0.469757530715571,0.12811569019515573,0.0,0.0,0.0,0.0,0.0,1.409272592146713,0.201324656020959,0.12811569019515573
Dalton Kincaid,TE,3,1.3287852347983364,0.44292841159944546,0.11073210289986136,0.0,0.0,0.0,0.0,0.0,1.3287852347983364,0.12079865770893967,0.11073210289986136
Trey McBride,TE,3,1.2624400138743446,0.4208133379581149,0.21040666897905744,0.0,0.0,0.0,0.0,0.0,1.2624400138743446,0.25248800277486894,0.21040666897905744
Darren Waller,TE,3,1.1960923219616761,0.39869744065389207,0.05980461609808381,0.0,0.0,0.0,0.0,0.0,1.1960923219616761,0.09967436016347302,0.05980461609808381
Noah Gray,TE,3,0.8706548848929045,0.2902182949643015,0.08706548848929045,0.0,0.0,0.0,0.0,0.0,0.8706548848929045,0.12437926927041494,0.08706548848929045
John Bates,TE,2,0.46125875481990725,0.23062937740995362,0.06589410783141532,0.0,0.0,0.0,0.0,0.0,0.46125875481990725,0.09225175096398144,0.06589410783141532
Pat Freiermuth,TE,3,-0.44166842387237226,-0.14722280795745743,-0.04907426931915247,0.0,0.0,0.0,0.0,0.0,-0.44166842387237226,-0.08833368477447445,-0.04907426931915247
Tyler Conklin,TE,3,-0.7009294088962466,-0.23364313629874886,-0.058410784074687215,0.0,0.0,0.0,0.0,0.0,-0.7009294088962466,-0.07788104543291628,-0.058410784074687215
Dallas Goedert,TE,3,-0.9741539371937393,-0.3247179790645798,-0.06494359581291595,0.0,0.0,0.0,0.0,0.0,-0.9741539371937393,-0.08855944883579449,-0.06494359581291595
Kyle Pitts,TE,3,-1.2645820402263643,-0.42152734674212144,-0.07025455779035357,0.0,0.0,0.0,-1.5319404759230353,-1.5319404759230353,0.26735843569667095,0.02970649285518566,0.015726966805686526
David Njoku,TE,3,-1.6725404157485255,-0.5575134719161752,-0.15204912870441142,0.0,0.0,0.0,0.0,0.0,-1.6725404157485255,-0.16725404157485255,-0.15204912870441142
Chigoziem Okonkwo,TE,3,-2.3562029145594767,-0.7854009715198256,-0.23562029145594768,0.0,0.0,0.0,0.0,0.0,-2.3562029145594767,-0.33660041636563953,-0.23562029145594768
Dawson Knox,TE,3,-2.488924591158058,-0.8296415303860193,-0.20741038259650482,0.0,0.0,0.0,0.0,0.0,-2.488924591158058,-0.3555606558797226,-0.20741038259650482
Jake Ferguson,TE,3,-3.3633497548273255,-1.1211165849424418,-0.18685276415707364,0.0,0.0,0.0,0.0,0.0,-3.3633497548273255,-0.33633497548273256,-0.18685276415707364
Jonnu Smith,TE,2,-4.00772997349938,-2.00386498674969,-0.28626642667852714,0.0,0.0,0.0,0.0,0.0,-4.00772997349938,-0.44530333038882003,-0.28626642667852714
Adam Trautman,TE,3,-5.695916060362322,-1.8986386867874405,-0.7119895075452902,0.0,0.0,0.0,0.0,0.0,-5.695916060362322,-1.1391832120724643,-0.7119895075452902
Zach Ertz,TE,3,-6.0811971142746994,-2.027065704758233,-0.30405985571373495,0.0,0.0,0.0,0.0,0.0,-6.0811971142746994,-0.4343712224481928,-0.30405985571373495
Juwan Johnson,TE,3,-6.184552226478552,-2.0615174088261843,-0.5153793522065461,0.0,0.0,0.0,0.0,0.0,-6.184552226478552,-0.8835074609255075,-0.5153793522065461
Dalton Schultz,TE,3,-6.569830926339586,-2.1899436421131955,-0.4692736375956847,0.0,0.0,0.0,0.0,0.0,-6.569830926339586,-0.9385472751913694,-0.4692736375956847
Irv Smith,TE,2,-6.850377704500499,-3.4251888522502494,-0.7611530782778332,0.0,0.0,0.0,0.0,0.0,-6.850377704500499,-1.3700755409000998,-0.7611530782778332
Harrison Bryant,TE,3,-7.548353261878184,-2.5161177539593944,-1.2580588769796972,0.0,0.0,0.0,0.7826015348173496,0.3913007674086748,-8.330954796695533,-4.165477398347766,-2.082738699173883
Connor Heyward,TE,2,-7.655339762800005,-3.8276698814000025,-1.0936199661142865,0.0,0.0,0.0,-1.8021056642219577,-1.8021056642219577,-5.8532340985780476,-2.9266170492890238,-0.9755390164296746
