Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Devon Achane,RB,2,15.552351248070204,7.776175624035102,0.6480146353362585,0.0,0.0,0.0,12.824646615384744,0.6749814008097234,2.727704632685461,0.5455409265370922,0.5455409265370922
Raheem Mostert,RB,3,13.435727447366999,4.478575815788999,0.2634456362228823,0.0,0.0,0.0,8.885191255430984,0.2167119818397801,4.550536191936015,0.4550536191936015,0.4550536191936015
Aaron Jones,RB,1,12.836648929210643,12.836648929210643,0.9874345330162033,0.0,0.0,0.0,4.041636051153952,0.44907067235043907,8.795012878056692,4.397506439028346,2.198753219514173
Kenneth Walker,RB,3,12.520321497623401,4.173440499207801,0.21965476311620002,0.0,0.0,0.0,11.178626252753626,0.23784311176071543,1.3416952448697756,0.16771190560872196,0.13416952448697755
D'Andre Swift,RB,3,12.320368615729452,4.106789538576484,0.23693016568710484,0.0,0.0,0.0,18.318053374806073,0.4070678527734683,-5.997684759076622,-1.1995369518153243,-0.8568121084395174
Isiah Pacheco,RB,3,7.288177487763722,2.4293924959212405,0.1656403974491755,0.0,0.0,0.0,5.605783145445798,0.1601652327270228,1.682394342317924,0.24034204890256056,0.18693270470199155
Nick Chubb,RB,2,6.7669505889689034,3.3834752944844517,0.21146720590527823,0.0,0.0,0.0,6.054067837643601,0.21621670848727145,0.7128827513253033,0.17822068783132583,0.17822068783132583
Latavius Murray,RB,3,5.729765395296425,1.9099217984321417,0.3183202997386903,0.0,0.0,0.0,3.33924017449554,0.2568646288073492,2.3905252208008854,0.5976313052002213,0.4781050441601771
James Cook,RB,3,5.206211430534351,1.735403810178117,0.09133704264095352,0.0,0.0,0.0,6.2231355523195475,0.14143489891635336,-1.016924121785197,-0.1016924121785197,-0.07822493244501515
Austin Ekeler,RB,1,5.121765914260462,5.121765914260462,0.2438936149647839,0.0,0.0,0.0,3.030093289120474,0.18938083057002963,2.0916726251399878,0.5229181562849969,0.41833452502799756
Bijan Robinson,RB,3,4.492054730462296,1.4973515768207655,0.08021526304396957,0.0,0.0,0.0,3.4004374793617096,0.08719070459901819,1.0916172511005873,0.07797266079289909,0.06421277947650514
Damien Harris,RB,3,3.23630877875605,1.0787695929186834,0.21575391858373666,0.0,0.0,0.0,2.592159941608024,0.19939691858523262,0.6441488371480261,0.32207441857401303,0.32207441857401303
Zach Charbonnet,RB,3,2.9273513307480035,0.9757837769160012,0.14636756653740018,0.0,0.0,0.0,4.246395398702885,0.2653997124189303,-1.3190440679548812,-0.4396813559849604,-0.3297610169887203
Jerick McKinnon,RB,3,2.857341354927437,0.9524471183091457,0.25975830499340335,0.0,0.0,0.0,-0.5916844039696835,-0.19722813465656117,3.4490257588971205,0.4927179655567315,0.43112821986214006
Rico Dowdle,RB,3,2.830474560230794,0.9434915200769313,0.13478450286813304,0.0,0.0,0.0,-2.0409279526670723,-0.12005458545100425,4.871402512897866,1.2178506282244665,1.2178506282244665
Brian Robinson,RB,3,2.5988562630482415,0.8662854210160805,0.04997800505862003,0.0,0.0,0.0,-1.592431630766974,-0.033881524058871786,4.191287893815216,1.3970959646050718,0.8382575787630431
Gus Edwards,RB,3,2.501068448404565,0.8336894828015217,0.08624373960015742,0.0,0.0,0.0,2.501068448404565,0.08624373960015742,0,0,0
Tony Jones,RB,3,1.5344850131757606,0.5114950043919202,0.05683277826576891,0.0,0.0,0.0,3.2203438904478174,0.15334970906894368,-1.6858588772720569,-0.4214647193180142,-0.2809764795453428
Zack Moss,RB,2,1.3736403248289004,0.6868201624144502,0.024975278633252735,0.0,0.0,0.0,0.5497830315183547,0.01145381315663239,0.8238572933105457,0.13730954888509095,0.11769389904436367
