Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Devon Achane,RB,12,30.290974971100017,2.5242479142583347,0.19928273007302644,-1.4337288234382901,0,0,31.147629308602028,0.2857580670513947,0.5770744859362779,0.01923581619787593,0.01342033688223902
Christian McCaffrey,RB,18,21.555150353265073,1.1975083529591708,0.05270207910333759,0,0,0,18.436170782121202,0.05966398311366085,3.118979571143872,0.03998691757876759,0.03118979571143872
Aaron Jones,RB,13,19.67585802163815,1.5135275401260115,0.0851768745525461,0,0,0,14.014713246849576,0.07742935495497003,5.661144774788572,0.16650425808201683,0.11322289549577144
Keaton Mitchell,RB,7,18.786931053501196,2.6838472933573136,0.3239126043707103,0,0,0,16.082138904531483,0.34217316818152094,2.7047921489697138,0.3005324609966349,0.24589019536088308
Raheem Mostert,RB,16,16.31474588522829,1.0196716178267682,0.06499898759055096,0,0,0,20.090233616413336,0.09258172173462367,-3.7754877311850445,-0.14521106658404018,-0.11104375679956013
James Conner,RB,13,15.248446764880187,1.172957443452322,0.06327156333975181,0,0,0,11.74751935688046,0.056478458446540675,3.5009274079997277,0.129663978074064,0.10608870933332508
James Cook,RB,19,10.084186396978822,0.5307466524725696,0.030012459514817923,0,0,0,-4.343227058544214,-0.01590925662470408,14.427413455523036,0.27745025876005835,0.22900656278607992
Jaleel McLaughlin,RB,17,9.927375720446491,0.583963277673323,0.08863728321827224,0,0,0,7.574405731135288,0.09966323330441168,2.3529699893112044,0.07590225771971627,0.06536027748086679
Jerick McKinnon,RB,12,8.065730697382943,0.6721442247819119,0.1493653832848693,1.0670974751838256,1.0670974751838256,1.0670974751838256,0.4451322287020546,0.02119677279533593,6.553500993497062,0.2621400397398825,0.2047969060467832
Jordan Mason,RB,9,5.983445661151664,0.6648272956835182,0.13598740138981055,0,0,0,5.335574827680784,0.1333893706920196,0.64787083347088,0.21595694449029335,0.16196770836772
Samaje Perine,RB,17,5.1072825204704575,0.30042838355708573,0.04685580294009594,0,0,0,-7.493001353755103,-0.14137738403311514,12.60028387422556,0.2520056774845112,0.2250050691825993
Kendre Miller,RB,7,4.055742202898605,0.5793917432712293,0.07799504236343471,0,0,0,-1.2126692329161992,-0.029577298363809738,5.268411435814804,0.5268411435814804,0.4789464941649822
David Montgomery,RB,17,4.015031677833804,0.23617833399022375,0.013892843175895515,0,0,0,9.527656894676436,0.03692890269254433,-5.512625216842633,-0.25057387349284693,-0.17782661989814944
Nick Chubb,RB,2,3.8799535186503507,1.9399767593251753,0.12124854745782346,0,0,0,3.232106202373477,0.11543236437048132,0.6478473162768734,0.16196182906921835,0.16196182906921835
Ty Chandler,RB,13,3.457701817670679,0.26597706289774453,0.027225998564336055,0,0,0,-0.07509553324656526,-0.000736230718103581,3.532797350917244,0.16822844528177353,0.14131189403668976
Jeffery Wilson,RB,10,3.4335403184917865,0.3433540318491787,0.057225671974863106,0,0,0,0.11189905869661476,0.002729245334063775,3.3216412597951717,0.22144275065301144,0.17482322419974589
Hunter Luepke,RB,6,3.4187508327499008,0.5697918054583168,0.34187508327499005,0,0,0,4.866809093504823,0.8111348489174706,-1.4480582607549226,-0.48268608691830756,-0.36201456518873065
Latavius Murray,RB,17,3.3557248949144136,0.19739558205378904,0.03136191490574218,0,0,0,-2.813444411730257,-0.035613220401648826,6.169169306644671,0.28041678666566683,0.22032747523730967
Damien Harris,RB,6,3.037706570994758,0.5062844284991264,0.12150826283979033,0,0,0,2.3787843695035025,0.1034254073697175,0.6589222014912555,0.32946110074562773,0.32946110074562773
Kevin Harris,RB,4,2.320249192043984,0.580062298010996,0.12211837852863072,0,0,0,-2.6764581108227254,-0.16727863192642034,4.996707302866709,1.6655691009555698,1.6655691009555698
Derrick Henry,RB,17,2.1053463817013505,0.12384390480596179,0.0065998319175590925,4.428240549700183,2.2141202748500914,1.4760801832333943,-5.422900320146506,-0.01936750114338038,3.1000061521476736,0.11071450543384549,0.08611128200410205
Ty Johnson,RB,9,2.093302782707841,0.23258919807864903,0.03806005059468802,0,0,0,0.6832902679500334,0.01518422817666741,1.4100125147578078,0.17625156434472597,0.14100125147578077
Alvin Kamara,RB,13,1.6416904295648207,0.1262838791972939,0.006171768532198574,0,0,0,-0.363956903162837,-0.0020219827953490946,2.0056473327276576,0.026741964436368768,0.0233214806131123
Craig Reynolds,RB,7,1.3783376105102496,0.19690537293003565,0.02932633213851595,0,0,0,-1.6210011289513582,-0.03859526497503234,2.999338739461608,0.5998677478923216,0.5998677478923216
Kyren Williams,RB,13,1.3076975320075146,0.10059211784673189,0.004509301834508671,0,0,0,16.43245288325026,0.06818445179771893,-15.124755351242746,-0.45832591973462866,-0.3086684765559744
Emanuel Wilson,RB,7,0.6164188058690634,0.0880598294098662,0.01926308768340823,0,0,0,-1.8204752098847963,-0.07001827730326139,2.4368940157538597,0.4873788031507719,0.4061490026256433
Boston Scott,RB,10,0.09720339330056982,0.009720339330056981,0.003738592050021916,0,0,0,-2.8955338010066627,-0.14477669005033314,2.9927371943072325,0.7481842985768081,0.49878953238453877
Kene Nwangwu,RB,3,-0.824123437469374,-0.2747078124897913,-0.1648246874938748,0,0,0,-0.824123437469374,-0.1648246874938748,0.0,0.0,0.0
Leonard Fournette,RB,2,-1.0308316794824666,-0.5154158397412333,-0.08590263995687221,0,0,0,-1.0308316794824666,-0.08590263995687221,0.0,0.0,0.0
Jonathan Taylor,RB,10,-1.0364739178052496,-0.10364739178052496,-0.005398301655235675,0,0,0,-4.7484166789714095,-0.02809714011225686,3.71194276116616,0.19536540848242948,0.16138881570287653
