Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Baker Mayfield,QB,['TB'],6,74.9116,12.4853,0.3452,0.1523,57.2873,0.4441,0.2938,17.6242,0.8011,0,0,0
Daniel Jones,QB,['IND'],6,64.3236,10.7206,0.3153,0.1386,53.0072,0.4109,0.2945,11.3164,0.4715,0,0,0
Dak Prescott,QB,['DAL'],6,59.8066,9.9678,0.2461,0.117,59.9589,0.3656,0.2618,-0.1523,-0.0109,0,0,0
Drake Maye,QB,['NE'],6,58.0293,9.6716,0.2687,0.1237,56.3371,0.4301,0.3147,3.0465,0.0846,-1.3542499480050088,-1.3542499480050088,-1.3542499480050088
Sam Darnold,QB,['SEA'],6,56.4316,9.4053,0.3359,0.1274,58.603,0.5141,0.364,-2.1714,-0.3102,0,0,0
Patrick Mahomes,QB,['KC'],6,56.0162,9.336,0.2232,0.1182,43.1429,0.3126,0.2025,12.8732,0.3388,0,0,0
Jared Goff,QB,['DET'],6,45.7454,7.6242,0.25,0.099,52.5802,0.3983,0.3022,-6.8347,-0.7594,0,0,0
Jordan Love,QB,['GB'],5,40.6094,8.1219,0.2432,0.1015,31.8584,0.3093,0.2167,8.751,0.4375,0,0,0
Josh Allen,QB,['BUF'],6,34.1729,5.6955,0.1526,0.0696,23.385,0.1917,0.1314,10.7878,0.2345,0,0,0
Lamar Jackson,QB,['BAL'],4,33.8664,8.4666,0.292,0.0771,21.6799,0.3188,0.2282,12.1865,0.5803,0,0,0
C.J. Stroud,QB,['HOU'],5,31.7202,6.344,0.1958,0.0844,16.9784,0.1665,0.1179,14.7418,0.819,0,0,0
Brock Purdy,QB,['SF'],2,25.654,12.827,0.3207,0.0496,22.6435,0.4717,0.3102,3.0104,0.4301,0,0,0
Matthew Stafford,QB,['LA'],6,21.2298,3.5383,0.0948,0.0458,45.604,0.3281,0.2182,-24.3742,-1.6249,0,0,0
Mac Jones,QB,['SF'],4,19.9724,4.9931,0.1085,0.0386,19.5017,0.1726,0.1161,0.4708,0.0294,0,0,0
Tua Tagovailoa,QB,['MIA'],6,17.1282,2.8547,0.0901,0.0404,16.4664,0.1297,0.0905,0.6617,0.0827,0,0,0
Bo Nix,QB,['DEN'],6,16.1509,2.6918,0.0676,0.0327,18.7802,0.1412,0.0912,-2.6293,-0.0797,0,0,0
Carson Wentz,QB,['MIN'],3,15.7944,5.2648,0.1476,0.0409,17.6395,0.2556,0.1764,-1.845,-0.2636,0,0,0
Marcus Mariota,QB,['WAS'],2,14.9047,7.4523,0.2662,0.032,13.6484,0.4403,0.2843,1.2562,0.157,0,0,0
Trevor Lawrence,QB,['JAX'],6,14.4033,2.4005,0.0603,0.0286,8.3958,0.0651,0.0398,6.0075,0.2146,0,0,0
Aaron Rodgers,QB,['PIT'],5,13.6339,2.7268,0.0921,0.0385,16.0133,0.1686,0.116,-2.3793,-0.2379,0,0,0
Jayden Daniels,QB,['WAS'],4,12.1283,3.0321,0.0758,0.026,13.2731,0.1724,0.107,-1.1448,-0.0318,0,0,0
Jalen Hurts,QB,['PHI'],6,10.8253,1.8042,0.0488,0.0236,-1.5238,-0.013,-0.0089,12.3491,0.247,0,0,0
Kyler Murray,QB,['ARI'],5,10.3797,2.0759,0.0546,0.0213,4.9532,0.045,0.0308,5.4265,0.1871,0,0,0
Jacoby Brissett,QB,['ARI'],3,10.0685,3.3562,0.2055,0.0206,5.8283,0.2159,0.1295,4.2402,1.0601,0,0,0
Michael Penix Jr.,QB,['ATL'],5,10.0007,2.0001,0.0581,0.0238,7.1198,0.0727,0.0453,2.8809,0.1921,0,0,0
Andy Dalton,QB,['CAR'],2,9.5974,4.7987,1.3711,0.019,9.6013,1.9203,1.6002,-0.0039,-0.0039,0,0,0
Justin Herbert,QB,['LAC'],6,8.37,1.395,0.0349,0.0169,6.3125,0.0432,0.0292,2.0575,0.0857,0,0,0
