QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
P.Mahomes,1,50.679029404305275,1.2066435572453638,0.6256670296827812
J.Allen,1,29.313733268576893,0.6979460302042118,0.4509805118242599
R.Wilson,1,23.591410199004454,0.5242535599778767,0.2948926274875557
K.Cousins,1,16.05242450255268,0.48643710613796,0.21121611187569314
C.Wentz,1,15.376155545202066,0.31379909275922585,0.18525488608677187
J.Herbert,1,14.478875366062175,0.3810230359490046,0.18327690336787564
R.Tannehill,1,13.597021293276173,0.3776950359243381,0.16581733284483138
T.Tagovailoa,1,10.954277612348356,0.28827046348285146,0.15005859742942954
G.Smith,1,8.811261276096538,0.24475725766934828,0.1376759574390084
L.Jackson,1,9.074233068838211,0.23879560707468978,0.1354363144602718
J.Winston,1,7.6574324574433685,0.1823198204153183,0.10939189224919098
M.Mariota,1,5.584697872164619,0.12410439715921376,0.06205219857960688
B.Mayfield,1,3.9143209118562847,0.11183774033875099,0.060220321720865916
T.Brady,1,2.481384880830165,0.08004467357516662,0.0330851317444022
J.Hurts,1,2.0534920861080193,0.04106984172216038,0.021845660490510843
M.Trubisky,1,1.6625383823278583,0.04054971664214289,0.021314594645228953
J.Fields,1,0.3366629380341659,0.011222097934472198,0.00474173152160797
T.Lawrence,1,-0.027008971458802433,-0.0005626869053917174,-0.00033761214323503044
J.Brissett,1,-1.8964579632360876,-0.048627127262463786,-0.019962715402485134
T.Lance,1,-5.290156914257537,-0.12302690498273341,-0.06531057918836465
D.Mills,1,-5.718383290024327,-0.13947276317132506,-0.06649282895377125
J.Goff,1,-5.7514296026676925,-0.14747255391455621,-0.07100530373663817
K.Murray,1,-5.620183613986844,-0.1277314457724283,-0.07594842721603844
M.Ryan,1,-9.268083663590616,-0.16550149399268957,-0.0891161890729867
C.Rush,1,-10.3147453028897,-0.6876496868593133,-0.12578957686450853
J.Burrow,1,-14.397201853339723,-0.21172355666676063,-0.13208442067284148
M.Jones,1,-10.625077146754615,-0.32197203475013986,-0.1686520182024542
D.Prescott,1,-16.592703031597495,-0.5185219697374217,-0.20235003697070114
D.Jones,1,-16.1165058643366,-0.4740148783628411,-0.2238403592268972
J.Flacco,1,-23.978443091973052,-0.38061020780909605,-0.25240466412603213
A.Rodgers,1,-17.015858437537826,-0.44778574835625856,-0.2539680363811616
M.Stafford,1,-29.499786506535823,-0.6020364593170576,-0.3687473313316978
D.Carr,1,,,
