Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,78.91567960823657,0.015894414701446855,1.0981199376952069,0.33049485743219104,0.07280044244302267
A.Jones,13,68.5507398686752,0.08781999631916954,1.5264873040690792,0.3142768873538775,0.06629665364475357
D.Achane,12,58.93742517135366,0.3020053928194907,1.3553142076855438,0.5293382305603654,0.06230171794012015
T.Kelce,18,85.84776328095379,0.4583941602961344,1.2109697478564447,1.2045374778772968,0.05904247818497509
D.Samuel,17,76.37433144112616,0.2334000270145494,1.6577106113426365,1.1397794897687867,0.05746751801439139
A.St. Brown,19,90.65377126236666,-0.1033301265433249,1.4156195169366157,1.3536215723047813,0.05676504149177624
C.McCaffrey,18,73.61032715735068,0.061338449896954354,1.0459580248700684,0.25978890686827966,0.05280511273841512
R.Rice,19,76.62711311525143,-2.1988937937563406,1.3303270669378737,1.295034858330932,0.04998507052527817
Bre.Hall,17,67.52035075136145,-0.08301100737590746,1.2177077804482508,0.2465044188728793,0.048680858508551875
J.Warren,18,66.78109025694692,-0.03188492992168362,1.143664173514672,0.3047495860623637,0.04783745720411671
P.Nacua,18,70.50146271083933,0.09839518165679494,1.5320593030437302,1.375252289767034,0.047765218638780034
K.Mitchell,7,26.32883570139627,0.36085421243866384,1.6444666893410451,0.5671490747979752,0.045869051744592805
J.Chase,16,57.96496719997195,-0.9151477359740845,1.4662137789459428,1.3968537348220584,0.045355999373999964
T.Spears,17,57.18105396041108,-0.01608052216478865,1.4447378560345616,0.48367313353498903,0.043090470203776245
A.Thielen,17,60.381290562826216,0.6603998961734996,1.175389809747487,1.1655804780603636,0.04273268971183738
N.Collins,17,56.48524344689003,0.4229908592127985,1.5965517308943762,1.5590976605215598,0.042059004800364876
J.Ferguson,18,64.02453705478622,0,1.3593074545295505,1.3593074545295505,0.04190087503585486
J.Conner,13,40.575505418975894,0.046452726897880096,1.259264149668334,0.18346489599747112,0.0384966844582314
J.McLaughlin,17,51.00469312712077,0.10061127964757569,1.3632260432462426,0.4664155569518624,0.03812009949710072
W.Robinson,15,45.103193926362614,0.5363240617751046,1.0284644682766746,0.9642722413416872,0.037585994938635514
C.Kmet,15,44.98599601317722,0.26840122875681566,1.0675742409477889,1.0360279378349873,0.03720926055680498
C.Lamb,18,56.08839414932396,0.547400299844109,1.3152713199533461,1.2384842179424225,0.03670706423385076
M.Andrews,11,32.630966223529505,-1.5961510848002691,1.1629118468349646,1.105431369092564,0.03666400699272978
G.Kittle,18,49.19612825269498,0.5538776025927689,1.5686927654819176,1.5545981104417903,0.03529134020996771
J.Mixon,17,47.70339713775017,-0.0663461101894747,1.2771550463678873,0.15901537413627634,0.035231460219904115
R.Mostert,16,43.35627861924934,0.08345640888590809,1.2334712686069622,0.2065032663046217,0.03403161587068237
A.Gibson,16,42.22932180167212,-0.10607207720739077,1.0206883298121732,0.3725518125000346,0.03294018861284877
T.Hill,19,90.31958907643,0.06498206074261127,1.4609111992141763,0.9595162433550019,0.03171333886110604
I.Pacheco,17,42.418620200550116,-0.05707811687158912,1.1424112974444505,0.1309296283190127,0.03089484355466141
K.Williams,13,32.912893113863255,0.06268736968495645,1.0151756854746852,0.1769859675797239,0.030334463699413138
R.White,19,45.926168256703754,-0.1590402718802577,1.5103113863711606,0.1539631640418832,0.030314302479672445
S.Perine,17,39.96586381323656,-0.15583573576062737,0.9587144213616302,0.3852080298327016,0.029869853373121494
J.Gibbs,18,44.4163926095229,-0.0191060119588589,1.0040906099641147,0.21529903233622233,0.029375921038044248
B.Aiyuk,18,39.85201740223838,0,1.582250045706413,1.582250045706413,0.029089063797254292
T.Etienne,17,40.4224901571111,-0.12539194692740158,1.2029392053539916,0.11021419017449689,0.028426505033130166
S.LaPorta,20,46.77572448768742,0.7562246597438146,1.2572388111088366,1.2435747887988813,0.027975911774932666
T.Chandler,13,29.443927150540773,0.009173069498708122,1.3512663960820783,0.23831095452513718,0.027803519500038502
E.Engram,17,38.590540592489965,-0.9508730292594773,0.862933682895121,0.8471614506155156,0.027138214200063265
