Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
George Kittle,TE,16,60.991911904596215,3.8119944940372634,0.670240790160398,0,0,0,0.6113795991467381,0.6113795991467381,60.38053230544948,0.9289312662376843,0.6708948033938831
Travis Kelce,TE,15,47.344248428107385,3.1562832285404925,0.3912747803975817,0,0,0,0,0,47.344248428107385,0.5090779400871762,0.3912747803975817
Sam LaPorta,TE,17,39.7623479857756,2.338961646222094,0.3286144461634347,0,0,0,0.213320298201007,0.213320298201007,39.54902768757459,0.4598724149717976,0.3295752307297883
Cole Kmet,TE,15,32.27311169594504,2.1515407797296695,0.3470227064080112,0,0,0,0.6268857961255403,0.20896193204184677,31.646225899819502,0.43350994383314384,0.3516247322202167
T.J. Hockenson,TE,15,32.16821202073475,2.1445474680489833,0.2532930080372815,0,0,0,0,0,32.16821202073475,0.33861275811299735,0.2532930080372815
Isaiah Likely,TE,13,31.977960746804282,2.45984313436956,0.7994490186701071,0,0,0,0,0,31.977960746804282,1.065932024893476,0.7994490186701071
Mark Andrews,TE,10,31.06173023993945,3.106173023993945,0.5009956490312815,0,0,0,-1.5736185723559888,-1.5736185723559888,32.63534881229544,0.7252299736065654,0.5350057182343515
Jake Ferguson,TE,17,30.521401877802134,1.7953765810471844,0.29922943017453074,0,0,0,0,0,30.521401877802134,0.429878899687354,0.29922943017453074
Dalton Schultz,TE,15,25.789506268171916,1.7193004178781277,0.2930625712292263,0,0,0,0,0,25.789506268171916,0.4371102757317274,0.2930625712292263
Durham Smythe,TE,13,22.854281448103603,1.7580216498541232,0.5314949173977582,0,0,0,0,0,22.854281448103603,0.6529794699458172,0.5314949173977582
Hunter Henry,TE,13,18.857089727929893,1.4505453636869148,0.309132618490654,0,0,0,0,0,18.857089727929893,0.4489783268554736,0.309132618490654
Tyler Higbee,TE,15,18.6244592285623,1.2416306152374867,0.26606370326517575,0,0,0,0,0,18.6244592285623,0.3962650899694107,0.26606370326517575
Donald Parham,TE,13,18.468742516099372,1.4206725012384132,0.4504571345390091,0,0,0,0,0,18.468742516099372,0.684027500596273,0.4504571345390091
Tucker Kraft,TE,10,18.35079685963834,1.835079685963834,0.4587699214909585,0,0,0,0,0,18.35079685963834,0.5919611890205916,0.4587699214909585
Brevin Jordan,TE,9,17.618237629389352,1.957581958821039,0.8389636966375882,0,0,0,0,0,17.618237629389352,1.0363669193758442,0.8389636966375882
Michael Mayer,TE,12,16.848054692736348,1.404004557728029,0.4212013673184087,0,0,0,0,0,16.848054692736348,0.6240020256569018,0.4212013673184087
Dallas Goedert,TE,14,14.67660109708071,1.0483286497914792,0.17472144163191322,0,0,0,-0.5134468632968637,-0.5134468632968637,15.190047960377573,0.25745844000639956,0.18301262602864546
Darren Waller,TE,12,14.180987943395458,1.1817489952829547,0.19163497220804673,0,0,0,0,0,14.180987943395458,0.2727113066037588,0.19163497220804673
Kyle Pitts,TE,17,13.871767743931168,0.815986337878304,0.15243700817506778,0,0,0,-1.5910859718787211,-1.5910859718787211,15.462853715809889,0.2917519569020734,0.17180948573122098
Kylen Granson,TE,15,13.805230961567046,0.9203487307711364,0.2706908031679813,0,0,0,2.855919019249231,2.855919019249231,10.949311942317815,0.36497706474392716,0.2189862388463563
Luke Musgrave,TE,11,12.468440873068127,1.1334946248243751,0.27105306245800276,0,0,0,0,0,12.468440873068127,0.3667188492078861,0.27105306245800276
Dalton Kincaid,TE,16,12.4091457851457,0.7755716115716063,0.1363642393972055,0,0,0,0,0,12.4091457851457,0.16998829842665342,0.1363642393972055
Noah Fant,TE,14,12.363760047060488,0.8831257176471777,0.2875293034200114,0,0,0,0,0,12.363760047060488,0.38636750147064025,0.2875293034200114
Evan Engram,TE,17,11.843088120898992,0.696652242405823,0.0828187980482447,0,0,0,0,0,11.843088120898992,0.10388673790262273,0.0828187980482447
Trey McBride,TE,17,11.195082188868588,0.6585342464040346,0.1056139829138546,0,0,0,0,0,11.195082188868588,0.13821089122059985,0.1056139829138546
Tanner Hudson,TE,12,11.193140854251412,0.9327617378542844,0.22386281708502825,-2.2643815996237797,0,0,0,0,13.457522453875193,0.3450646783044921,0.26915044907750385
Austin Hooper,TE,16,11.131280716763978,0.6957050447977486,0.35907357150851543,0,0,0,0,0,11.131280716763978,0.4452512286705591,0.35907357150851543
Will Mallory,TE,11,11.032781916320886,1.0029801742109896,0.42433776601234174,0,0,0,0,0,11.032781916320886,0.6129323286844937,0.42433776601234174
Cade Otton,TE,16,10.943519959771205,0.6839699974857003,0.1633361188025553,0,0,0,0,0,10.943519959771205,0.23284085020789796,0.1633361188025553
Davis Allen,TE,4,10.735183937214487,2.6837959843036217,0.9759258124740442,0,0,0,0,0,10.735183937214487,1.0735183937214487,0.9759258124740442
Elijah Higgins,TE,9,10.043646213308783,1.1159606903676424,0.5286129585951991,0,0,0,0,0,10.043646213308783,0.7174033009506273,0.5286129585951991
Andrew Ogletree,TE,10,9.339544896536088,0.9339544896536088,0.4447402331683851,0,0,0,0,0,9.339544896536088,1.037727210726232,0.4447402331683851
Daniel Bellinger,TE,13,8.3613952114832,0.6431842470371693,0.2986212575529715,0,0,0,0,0,8.3613952114832,0.33445580845932804,0.2986212575529715
Foster Moreau,TE,11,8.344147354852664,0.7585588504411512,0.33376589419410657,0,0,0,0,0,8.344147354852664,0.3973403502310792,0.33376589419410657
Will Dissly,TE,12,8.267676472696829,0.6889730393914024,0.375803476031674,0,0,0,0,0,8.267676472696829,0.48633391015863703,0.375803476031674
Jimmy Graham,TE,5,8.146363211933352,1.6292726423866704,1.163766173133336,0,0,0,0,0,8.146363211933352,1.357727201988892,1.163766173133336
Pat Freiermuth,TE,11,7.94761174618825,0.7225101587443864,0.16909812225932447,0,0,0,0,0,7.94761174618825,0.24836286706838281,0.16909812225932447
MyCole Pruitt,TE,9,7.873730013379151,0.8748588903754613,0.6561441677815959,0,0,0,0,0,7.873730013379151,0.8748588903754613,0.6561441677815959
Charlie Kolar,TE,6,7.822039389403358,1.3036732315672264,0.8691154877114842,0,0,0,0,0,7.822039389403358,1.117434198486194,0.8691154877114842
Gerald Everett,TE,15,7.523797052420257,0.5015864701613505,0.10306571304685283,0,0,0,-0.7256067229055176,-0.24186890763517255,8.249403775325774,0.16175301520246615,0.11784862536179677
Colby Parkinson,TE,14,7.502810477075077,0.5359150340767912,0.2206708963845611,0,0,0,0,0,7.502810477075077,0.3001124190830031,0.2206708963845611
Luke Farrell,TE,9,7.497229986180308,0.8330255540200342,0.49981533241202053,0,0,0,0,0,7.497229986180308,0.5767099989369467,0.49981533241202053
Chigoziem Okonkwo,TE,17,7.315685064894705,0.43033441558204144,0.09260360841638866,0,0,0,-0.03349063519133616,-0.01674531759566808,7.349175700086041,0.13609584629788965,0.09544384026085768
Mo Alie-Cox,TE,13,6.629786852248725,0.5099836040191327,0.3013539478294875,0,0,0,0,0,6.629786852248725,0.5099836040191327,0.3013539478294875
Geoff Swaim,TE,7,6.490194741099405,0.927170677299915,0.5900177037363096,0,0,0,0,0,6.490194741099405,0.6490194741099404,0.5900177037363096
Jonnu Smith,TE,15,6.254497084133364,0.4169664722755576,0.08686801505740784,-0.9661579094568624,0,-0.9661579094568624,-0.37467933579421775,-0.37467933579421775,7.595334329384444,0.15190668658768888,0.1085047761340635
Pharaoh Brown,TE,9,5.9129805678005365,0.6569978408667263,0.39419870452003575,0,0,0,0,0,5.9129805678005365,0.4548446590615797,0.39419870452003575
Brock Wright,TE,8,5.107261333989626,0.6384076667487032,0.364804380999259,0,0,0,0,0,5.107261333989626,0.3928662564607404,0.364804380999259
Jeremy Ruckert,TE,10,4.16690630796605,0.416690630796605,0.189404832180275,0,0,0,0,0,4.16690630796605,0.2604316442478781,0.189404832180275
Josh Whyle,TE,8,3.8702757310164237,0.48378446637705297,0.25801838206776156,0,0,0,0,0,3.8702757310164237,0.4300306367796026,0.25801838206776156
Josh Oliver,TE,12,3.7724284332923834,0.3143690361076986,0.13472958690329942,0,0,0,0,0,3.7724284332923834,0.17147401969510834,0.13472958690329942
Payne Durham,TE,6,3.7691559737606384,0.6281926622934397,0.5384508533943769,0,0,0,0,0,3.7691559737606384,0.7538311947521277,0.5384508533943769
Stone Smartt,TE,12,3.68015499836427,0.3066795831970225,0.1752454761125843,0,0,0,0,0,3.68015499836427,0.3345595453058427,0.1752454761125843
Lawrence Cager,TE,3,3.593652377079359,1.1978841256931196,0.7187304754158718,0,0,0,0,0,3.593652377079359,0.8984130942698397,0.7187304754158718
