QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
B.Purdy,16,168.067945516516,0.3560761557553305,0.13619768680430794
J.Allen,17,164.78188585446424,0.2714693341918686,0.1182928110943749
D.Prescott,17,163.9963597789009,0.25948791104256475,0.11557178278992312
K.Cousins,8,47.59420571782217,0.1451042857250676,0.0751883186695453
J.Love,17,93.96781233088173,0.15354217701124465,0.0698126391759894
J.Hurts,17,97.9952510055455,0.1704265234879052,0.0697971873258871
T.Tagovailoa,17,88.76167080474887,0.15018895229229928,0.06579812513324601
P.Mahomes,16,84.32606963576595,0.13513793210859928,0.06552142162841176
L.Jackson,16,84.31158029026857,0.17032642482882537,0.06396933254193367
C.Stroud,15,73.38017816492413,0.13513844965916047,0.060494788264570595
M.Stafford,15,68.02389640017361,0.12278681660681158,0.05407304960268173
J.Goff,17,71.44630827324215,0.11163485667694087,0.05010260047211932
T.Heinicke,5,19.20618575446062,0.13337628996153209,0.046279965673399086
N.Mullens,5,17.801422099370036,0.11125888812106273,0.04472719120444733
B.Mayfield,17,59.33626714182702,0.09727256908496233,0.04385533417725575
J.Herbert,13,44.387845096132466,0.09133301460109561,0.04199417700674784
G.Smith,15,45.03457210455897,0.08465145132435896,0.03868949493518812
J.Browning,9,24.35594836362962,0.09088040434190156,0.0341119724980807
D.Carr,17,38.23296298637527,0.06580544403851166,0.02686785873954692
R.Wilson,15,14.902203824681571,0.030105462272083983,0.012650427694975867
J.Flacco,5,5.272546499499931,0.02475373943427198,0.011955887753968098
T.Lawrence,16,12.80702357378933,0.02127412553785603,0.009493716511333825
J.Burrow,10,4.764816447656549,0.01224888546955411,0.005970947929394172
J.Fields,13,5.043822414029059,0.012124573110646776,0.00478541025998962
D.Watson,6,0.8656376919790638,0.004532134512979392,0.0015710302939728926
T.Taylor,10,2.439186716084593,0.012319124828710065,0.0014845932538555039
G.Minshew,16,1.7444110455165873,0.003310077885230716,0.0012959963191059342
K.Murray,8,0.7953165313306392,0.002723686751132326,0.0012013844884148628
W.Levis,9,-8.058362551835017,-0.02837451602758809,-0.011114982830117266
A.O'Connell,11,-17.460695779743105,-0.047447542879736695,-0.020398009088484936
J.Garoppolo,7,-10.93401616086463,-0.05942400087426429,-0.02123109934148472
D.Ridder,15,-28.683609244091542,-0.06797063801917427,-0.02343432127785257
M.Trubisky,5,-10.794464237409413,-0.09386490641225576,-0.028037569447816657
J.Dobbs,13,-56.885391684995994,-0.12585263647123007,-0.02821696016120833
T.Bagent,5,-15.518132740602463,-0.10414854188323801,-0.03775701396740259
R.Tannehill,9,-25.77599574265148,-0.09838166313989115,-0.03847163543679326
S.Howell,17,-57.959135421163495,-0.08523402267818161,-0.042121464695613
K.Pickett,12,-44.63192649309586,-0.12825266233648236,-0.04830295075010375
D.Thompson-Robinson,7,-34.718936688181806,-0.28932447240151504,-0.05484824121355736
E.Stick,5,-24.337703347510626,-0.12945586886973737,-0.05699696334311622
M.Jones,11,-56.620004053249055,-0.15344174540175895,-0.06456100804247326
T.DeVito,9,-46.419237967864575,-0.21590343240867244,-0.06659861975303383
P.Walker,5,-38.6664696721366,-0.3169382760011197,-0.08405754276551435
B.Young,16,-113.13066222651268,-0.1914224403155883,-0.08662378424694693
B.Zappe,10,-76.86645583295382,-0.32433103726984736,-0.10345418012510608
D.Jones,6,-51.669684433098816,-0.27052190802669535,-0.10609791464702016
Z.Wilson,12,-108.23019693544582,-0.25954483677564943,-0.1152611255968539
T.Siemian,5,-53.62452243999119,-0.33307156795025583,-0.12050454480896897
