Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Tom Brady,QB,['NE'],19,267.2958,14.0682,0.3672,0.1708,262.1064,0.5518,0.3815,5.1894,0.1266,0,0,0
Peyton Manning,QB,['IND'],17,179.577,10.5634,0.3075,0.1325,182.1196,0.4922,0.3235,-2.5426,-0.1211,0,0,0
Tony Romo,QB,['DAL'],17,153.0844,9.005,0.2608,0.1126,146.9765,0.4164,0.2643,6.1079,0.197,0,0,0
Brett Favre,QB,['GB'],18,128.9199,7.1622,0.2069,0.0912,147.5175,0.3754,0.2488,-18.5976,-0.6199,0,0,0
David Garrard,QB,['JAX'],14,112.8355,8.0597,0.2582,0.0791,93.0703,0.3894,0.2456,19.7652,0.3408,0,0,0
Ben Roethlisberger,QB,['PIT'],16,83.9679,5.248,0.1728,0.0629,65.7495,0.2236,0.1471,18.2184,0.4671,0,0,0
Jay Cutler,QB,['DEN'],16,67.8332,4.2396,0.1327,0.0546,70.8971,0.2387,0.1518,-3.0639,-0.0696,0,0,0
Drew Brees,QB,['NO'],16,60.6194,3.7887,0.089,0.045,62.7752,0.1417,0.0958,-1.2619,-0.0526,-0.8939994414470898,-0.4469997207235449,-0.4469997207235449
Carson Palmer,QB,['CIN'],16,49.5426,3.0964,0.0827,0.038,55.8743,0.1498,0.0972,-6.3317,-0.2638,0,0,0
Philip Rivers,QB,['LAC'],19,48.4001,2.5474,0.0836,0.0325,70.0757,0.213,0.1283,-21.6756,-0.6568,0,0,0
Jeff Garcia,QB,['TB'],14,41.567,2.9691,0.1034,0.0314,52.4997,0.2263,0.1434,-10.9327,-0.3037,0,0,0
Sage Rosenfels,QB,['HOU'],9,40.5276,4.5031,0.1553,0.0326,39.5809,0.257,0.1649,0.9467,0.0451,0,0,0
Matt Hasselbeck,QB,['SEA'],18,37.7452,2.097,0.0564,0.0255,55.8601,0.1429,0.0891,-18.1148,-0.4313,0,0,0
Donovan McNabb,QB,['PHI'],14,37.6611,2.6901,0.072,0.0287,40.5156,0.1392,0.0857,-2.8545,-0.0571,0,0,0
Quinn Gray,QB,['JAX'],8,31.3637,3.9205,0.1924,0.022,25.4555,0.3182,0.1768,5.9082,0.311,0,0,0
Derek Anderson,QB,['CLE'],16,27.3146,1.7072,0.049,0.0208,33.1154,0.1111,0.0628,-5.8007,-0.1934,0,0,0
Jake Delhomme,QB,['CAR'],3,20.7687,6.9229,0.2257,0.0162,21.1568,0.3847,0.246,-0.3881,-0.0647,0,0,0
Kurt Warner,QB,['ARI'],14,19.1371,1.3669,0.0408,0.0141,42.3352,0.1501,0.0937,-23.1981,-1.3646,0,0,0
Brad Smith,QB,['NYJ'],14,17.6523,1.2609,0.3923,0.0136,-3.2765,0.0,-3.2765,-4.2756,-0.3563,25.20450532415293,0.787640791379779,0.787640791379779
Jason Campbell,QB,['WAS'],13,14.2546,1.0965,0.0314,0.01,16.7415,0.067,0.0401,-2.487,-0.0672,0,0,0
Daunte Culpepper,QB,['LV'],7,10.9497,1.5642,0.0534,0.0083,6.6018,0.0611,0.0357,4.348,0.2174,0,0,0
Aaron Rodgers,QB,['GB'],2,9.9561,4.9781,0.2845,0.007,6.9463,0.3473,0.2481,3.0098,0.43,0,0,0
Todd Collins,QB,['WAS'],5,9.7786,1.9557,0.0593,0.0068,16.1249,0.168,0.104,-6.3463,-0.6346,0,0,0
Troy Smith,QB,['BAL'],4,6.6699,1.6675,0.0758,0.005,5.8806,0.147,0.0774,0.7893,0.0658,0,0,0
Shaun Hill,QB,['SF'],3,5.4457,1.8152,0.0592,0.0044,5.0978,0.0944,0.0637,0.3479,0.029,0,0,0
Matt Schaub,QB,['HOU'],11,4.7403,0.4309,0.0155,0.0038,3.5319,0.0184,0.0122,1.2083,0.0711,0,0,0
Tarvaris Jackson,QB,['MIN'],12,4.2417,0.3535,0.0122,0.0034,-4.7298,-0.0277,-0.0161,8.9715,0.1661,0,0,0
Seneca Wallace,QB,['SEA'],5,1.1614,0.2323,0.0342,0.0008,-4.8967,-0.2577,-0.1749,2.2764,0.5691,3.7816690534593906,1.8908345267296953,1.8908345267296953
Kerry Collins,QB,['TEN'],6,0.5929,0.0988,0.007,0.0004,4.1589,0.0832,0.0507,-3.566,-1.1887,0,0,0
Brady Quinn,QB,['CLE'],1,0.5225,0.5225,0.0653,0.0004,0.5225,0.1742,0.0653,0.0,0.0,0,0,0
Andrew Walter,QB,['LV'],1,0.3265,0.3265,0.0408,0.0002,0.3265,0.0653,0.0408,0.0,0.0,0,0,0
Brian Griese,QB,['CHI'],7,0.2512,0.0359,0.0009,0.0002,4.4132,0.0274,0.0168,-4.162,-0.3202,0,0,0
Jared Lorenzen,QB,['NYG'],2,-1.3602,-0.6801,-0.1511,-0.0008,0.8549,0.2137,0.1069,-2.215,-2.215,0,0,0
Luke McCown,QB,['TB'],5,-2.8998,-0.58,-0.0192,-0.0022,-4.6542,-0.0495,-0.0335,1.7544,0.1462,0,0,0
Matt Moore,QB,['CAR'],8,-3.0151,-0.3769,-0.0264,-0.0023,1.2689,0.0201,0.0114,-4.284,-1.428,0,0,0
Chad Pennington,QB,['NYJ'],9,-4.0469,-0.4497,-0.0145,-0.0031,-2.1822,-0.0122,-0.0084,-1.8648,-0.0932,0,0,0
Trent Green,QB,['MIA'],5,-4.2761,-0.8552,-0.0289,-0.0034,-1.1069,-0.013,-0.0079,-3.1692,-0.4527,0,0,0
Matt Gutierrez,QB,['NE'],4,-4.4571,-1.1143,-0.7428,-0.0028,1.1305,1.1305,1.1305,-5.5876,-1.1175,0,0,0
Tyler Thigpen,QB,['KC'],1,-4.5736,-4.5736,-0.7623,-0.0035,-4.5736,-2.2868,-0.7623,0.0,0.0,0,0,0
A.J. Feeley,QB,['PHI'],3,-4.6104,-1.5368,-0.0419,-0.0035,-5.8812,-0.0997,-0.0571,1.2708,0.1815,0,0,0
Tim Rattay,QB,['ARI'],4,-5.0829,-1.2707,-0.1753,-0.0038,-3.7105,-0.2474,-0.1374,-1.3723,-0.6862,0,0,0
Brad Johnson,QB,['DAL'],3,-5.6903,-1.8968,-0.3556,-0.0042,-0.7906,-0.1129,-0.0719,-4.8997,-0.9799,0,0,0
Kelly Holcomb,QB,['MIN'],3,-6.2563,-2.0854,-0.0745,-0.005,-5.0013,-0.1191,-0.0603,-1.255,-1.255,0,0,0
Anthony Wright,QB,['NYG'],2,-6.3323,-3.1662,-0.7915,-0.0038,-5.0269,-5.0269,-0.7181,-1.3054,-1.3054,0,0,0
Craig Nall,QB,['GB'],1,-6.6802,-6.6802,-0.334,-0.0047,-0.765,-0.1093,-0.051,-5.9152,-1.183,0,0,0
