Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Amon-Ra St. Brown,WR,['DET'],14,76.67185843346157,5.476561316675826,0.6443013313736266,0.06672920664356968,1.7897117396478142,1.7897117396478142,1.7897117396478142,-0.6825203815451362,-0.3412601907725681,75.56466707535888,0.7954175481616724,0.6514195437530939
Ja'Marr Chase,WR,['CIN'],14,64.05421974150816,4.575301410107726,0.4575301410107726,0.05628666058129012,0.0,0.0,0.0,1.5724734978175587,0.7862367489087794,62.48174624369061,0.6125661396440256,0.45276627712819284
Terry McLaurin,WR,['WAS'],14,62.4786692020016,4.462762085857257,0.6646666936383149,0.05372198555632124,0.0,0.0,0.0,-6.0289020462975325,-3.0144510231487662,68.50757124829913,1.0074642830632226,0.7446475135684688
A.J. Brown,WR,['PHI'],11,57.11471610790744,5.192246918900676,0.7417495598429538,0.04949282158397525,0.0,0.0,0.0,0.0,0.0,57.11471610790744,1.0199056447840615,0.7417495598429538
Justin Jefferson,WR,['MIN'],14,55.36013661536235,3.954295472525882,0.4537716116013307,0.04938460001370415,3.0734861708699457,3.0734861708699457,3.0734861708699457,-0.22052144162395998,-0.22052144162395998,52.50717188611637,0.6403313644648337,0.4375597657176364
Puka Nacua,WR,['LA'],9,51.92139131546772,5.769043479496414,0.5523552267602949,0.04635838510309618,0.0,0.0,0.0,2.397728461277959,0.2179753146616326,49.523662854189766,0.8118633254785208,0.596670636797467
Ladd McConkey,WR,['LAC'],13,47.91243753632215,3.685572118178627,0.5444595174582063,0.04515781106156659,0.0,0.0,0.0,0.0,0.0,47.91243753632215,0.760514881528923,0.5444595174582063
Jaxon Smith-Njigba,WR,['SEA'],14,47.75260812239265,3.4109005801709036,0.40468311968129367,0.041308484534941736,2.178290990079938,2.178290990079938,2.178290990079938,0.2393041714258295,0.07976805714194317,45.335012960886885,0.5333530936574927,0.39767555228848145
Jayden Reed,WR,['GB'],14,45.48067426424216,3.2486195903030115,0.5614898057313847,0.04108461993156474,0.0,0.0,0.0,6.6934304355480005,0.41833940222175003,38.78724382869416,0.7915764046672278,0.5967268281337563
Jerry Jeudy,WR,['CLE'],14,45.34785518331891,3.239132513094208,0.40853923588575597,0.03757071680473812,0.0,0.0,0.0,0.0,0.0,45.34785518331891,0.6478265026188416,0.40853923588575597
Jauan Jennings,WR,['SF'],12,44.05088822198883,3.6709073518324025,0.5063320485286072,0.04105394988069788,0.0,0.0,0.0,0.0,0.0,44.05088822198883,0.7466252241015056,0.5063320485286072
Jaylen Waddle,WR,['MIA'],14,43.906800549325425,3.13620003923753,0.5702181889522783,0.03851473732396967,0.0,0.0,0.0,-0.912757740641628,-0.30425258021387597,44.819558289967055,0.8299918201845751,0.6056697066211765
Khalil Shakir,WR,['BUF'],13,43.62457433880006,3.3557364876000046,0.48471749265333397,0.03926604350927098,0.0,0.0,0.0,-0.9398376442298512,-0.4699188221149256,44.56441198302991,0.627667774408872,0.5064137725344309
