Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
CeeDee Lamb,WR,18,98.516557004007,5.473142055778166,0.462519046967169,0,0,0,7.752605534486686,0.5168403689657791,90.76395146952031,0.6303052185383354,0.4584037953006076
Tyreek Hill,WR,17,91.01015407165927,5.353538474803487,0.4919467787657258,0,0,0,-1.2127150381575538,-0.20211917302625895,92.22286910981683,0.7437328154017486,0.5152115592727197
Puka Nacua,WR,18,85.93030486802877,4.773905826001599,0.46956450747556705,0,0,0,2.6868222768949357,0.2066786366842258,83.24348259113384,0.7302059876415249,0.48966754465372847
Brandon Aiyuk,WR,16,81.16782583896412,5.0729891149352575,0.7730269127520393,0,0,0,0,0,81.16782583896412,1.0822376778528549,0.7730269127520393
Amon-Ra St. Brown,WR,17,80.90887861287428,4.75934580075731,0.4571123085473123,-1.9745741735678202,0,0,1.379747732753064,0.344936933188266,81.50370505368903,0.6468548020134051,0.47111968239126606
Nico Collins,WR,16,78.74208105871618,4.921380066169761,0.6673057716840355,0,0,0,0.29487250962295336,0.14743625481147668,78.44720854909323,0.9121768435941073,0.676269039216321
Keenan Allen,WR,13,65.70148139610967,5.053960107393052,0.42663299607863425,3.4593568847872547,3.4593568847872547,1.7296784423936273,0.1520709844531664,0.0760354922265832,62.090053526869255,0.5749079030265671,0.41393369017912834
A.J. Brown,WR,17,64.66270705213074,3.8036886501253377,0.40925763957044775,0,0,0,0,0,64.66270705213074,0.6100255382276485,0.40925763957044775
D.J. Moore,WR,17,63.32483233046721,3.7249901370863063,0.45232023093190865,0,0,0,-1.541480364217158,-0.3853700910542895,64.86631269468437,0.6756907572362955,0.4769581815785615
Adam Thielen,WR,17,59.030254094101856,3.4723678878883444,0.42775546445001345,0,0,0,0.28356999890154605,0.28356999890154605,58.74668409520031,0.5703561562640806,0.4288079131036519
Ja'Marr Chase,WR,16,58.04694408689672,3.627934005431045,0.389576805952327,-2.0718754973673246,-2.0718754973673246,-2.0718754973673246,-2.6591859036570926,-0.8863953012190309,62.77800548792114,0.6277800548792114,0.43295176198566304
Mike Evans,WR,18,52.851945885251446,2.9362192158473026,0.36959402716959056,0,0,0,0,0,52.851945885251446,0.6445359254298957,0.36959402716959056
Chris Godwin,WR,18,50.485845851991954,2.804769213999553,0.36061318465708536,-0.6219186160060646,0,-0.6219186160060646,3.07292210312242,0.768230525780605,48.0348423648756,0.5521246248836276,0.3558136471472267
Deebo Samuel,WR,15,50.257639695297925,3.3505093130198618,0.39572944641966873,-0.4885759576904115,0,-0.4885759576904115,9.583399341928093,0.2590107930250836,41.16281631106025,0.6860469385176707,0.4625035540568567
Amari Cooper,WR,16,50.24502981867661,3.1403143636672883,0.3777821790877941,0,0,0,0,0,50.24502981867661,0.6611188134036396,0.3777821790877941
Khalil Shakir,WR,17,47.22553916580323,2.7779728921060722,0.963786513587821,0,0,0,0.6631178128290396,0.6631178128290396,46.562421352974184,1.1086290798327187,0.9700504448536288
Rashee Rice,WR,17,46.97987005482064,2.7635217679306256,0.4085206091723534,0,0,0,-2.1499576146543973,-2.1499576146543973,49.129827669475034,0.5647106628675291,0.4309634006094301
Jaylen Waddle,WR,15,45.43169871205811,3.0287799141372074,0.40205043108016025,0,0,0,0.22388739394005852,0.05597184848501463,45.20781131811805,0.6109163691637574,0.4147505625515417
