Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Drake Maye,QB,['NE'],17,157.1686,9.2452,0.2637,0.1176,148.3559,0.4191,0.3015,10.1822,0.0989,-1.3694,-1.3694,-1.3694
Matthew Stafford,QB,['LA'],17,128.8261,7.578,0.2058,0.0934,159.6926,0.4116,0.2675,-30.8665,-1.0644,0.0,0.0,0.0
Jordan Love,QB,['GB'],15,119.1091,7.9406,0.2451,0.0926,107.4374,0.3692,0.2447,11.6717,0.2483,0.0,0.0,0.0
Josh Allen,QB,['BUF'],16,109.6987,6.8562,0.1918,0.0808,69.2627,0.2171,0.1506,40.436,0.361,0.0,0.0,0.0
Patrick Mahomes,QB,['KC'],14,101.3464,7.239,0.1787,0.0751,74.4758,0.2364,0.1484,29.2432,0.4569,-2.3725,-2.3725,-2.3725
Dak Prescott,QB,['DAL'],17,99.4832,5.852,0.1523,0.0683,110.0791,0.2725,0.1835,-10.5959,-0.1999,0.0,0.0,0.0
Jared Goff,QB,['DET'],17,92.8768,5.4633,0.1556,0.0681,107.005,0.2723,0.1851,-14.1282,-0.7436,0.0,0.0,0.0
Brock Purdy,QB,['SF'],9,88.3215,9.8135,0.2786,0.0653,71.5515,0.3632,0.2519,16.77,0.5082,0.0,0.0,0.0
Daniel Jones,QB,['IND'],13,81.1709,6.2439,0.1892,0.0617,65.3175,0.2503,0.1701,15.8535,0.3523,0.0,0.0,0.0
Sam Darnold,QB,['SEA'],17,68.4383,4.0258,0.1337,0.0522,81.5169,0.2524,0.1709,-13.0785,-0.3737,0.0,0.0,0.0
Trevor Lawrence,QB,['JAX'],17,68.0013,4.0001,0.1059,0.0482,41.3545,0.1213,0.0738,26.6468,0.325,0.0,0.0,0.0
