Name,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
J.Best,41.455025120210244,0.010119727377963912,1.5293594780347035,0.3796645315917654,0.07896195260992428
D.Sproles,115.79350160896182,0.2730671811131041,1.1737357100233146,0.732145800217823,0.0722354969488221
W.Welker,93.20906091674198,0.20750693566948752,1.325740735840997,1.293328161922982,0.06005738461130282
L.McCoy,69.87271501836227,0.07939805282245083,1.3195797105012128,0.2648457773351629,0.05639444311409384
R.Gronkowski,86.6991673888758,1.1748892224320777,1.6459474251906565,1.6415034798816133,0.055862865585615845
J.Stewart,66.2757688935244,0.11908453723707836,1.2061462585132712,0.38941205522639616,0.05051506775421067
A.Foster,61.0742104922655,-0.038175617728149994,1.3678806336279083,0.18174600107369504,0.04981583237542047
P.Thomas,77.62415879660979,0.12081838322985791,1.1518625110205187,0.4528495430268504,0.048424303678483965
M.Colston,68.24746696905679,0.0,1.2899194838502195,1.2899194838502195,0.04775889920857718
F.Jackson,35.26299039438882,-0.009059007727708195,1.341269769466465,0.24291621863866864,0.04469327046183628
P.Harvin,55.436926388130445,0.12344845729471593,1.3003150869962818,0.8600484341582859,0.042480403362552065
R.Rice,61.04502266953787,-0.07143881679273287,1.272291946624735,0.19146502822372827,0.04064249179063773
J.Nelson,56.410474815361304,0.0,1.7335814767293491,1.7335814767293491,0.04009273263351905
E.Royster,20.414165383386624,0.21601739491503796,1.1824880548734014,0.34983640937081134,0.03940958568221356
D.Murray,40.336606301406015,0.057556360145938776,1.1745630820074444,0.21040991155856587,0.037768357960117994
R.Mathews,42.08554168866582,-0.010005523088384816,1.1036201628908715,0.19470508095191966,0.03640617793137182
K.Smith,23.374442845977818,-0.0279622297415915,1.0727682093880315,0.23103316770067273,0.03310827598580427
D.McFadden,19.3033899796112,0.021345361218932248,1.170590475756343,0.18676700649325653,0.03305374996508767
M.Tolbert,39.06717356740973,-0.06091316132085623,1.096041821597676,0.296090090551148,0.03176192972960141
M.Jones-Drew,37.44832967552108,-0.044568277018891427,1.464148565028767,0.12350121574807568,0.02900722670450897
V.Cruz,46.73745430004193,-0.23598068307777365,1.6139263051883637,1.5954272353057024,0.02892169201735268
A.Hernandez,38.3519706792717,0.5271165508724147,1.2341096362439328,1.1448774992552946,0.02773099832196074
A.Gates,29.63475373640914,0.0,1.4344657976090904,1.4344657976090904,0.027696031529354338
K.Lumpkin,31.2464814082753,-0.1608833067457802,0.9281051977068036,0.4592351471786078,0.026147683186841256
R.Helu,31.823896442498942,-0.06107025934077167,0.9629787038943606,0.18982173665183574,0.02568514644269487
L.Tomlinson,30.58722738431063,-0.1128435180321535,1.2106675703051852,0.36226302649919884,0.025216180860932094
V.Davis,36.908059959727346,-0.9258195517136346,1.274792386400742,1.2190806917649348,0.025073410298727818
R.Bush,28.870263525545447,-0.04981250289376433,1.0822375561894941,0.1381340320119504,0.024139016325706895
A.Bradshaw,30.289365083101888,-0.07030547199272993,1.0032307806002436,0.12341535554284425,0.02379368820353644
J.Witten,28.341737392893297,0.0,1.1720474454701242,1.1720474454701242,0.021601933988485745
J.Starks,24.41226578539812,-0.07634161653146154,1.0053187967823438,0.13118625346479182,0.021246532450302977
L.Moore,25.956863661890957,1.0613495268434614,1.2847818325825453,1.2765065619996163,0.021189276458686495
D.Pitta,28.419749127079854,0.0,1.3592012360878942,1.3592012360878942,0.021114226691738375
A.Peterson,18.633112154981173,0.015991286940789155,0.779097762114221,0.07676967876876159,0.019738466265869888
C.Spiller,25.419076670638116,0.10571709975783361,0.9027213723264992,0.318615501334395,0.019553135900490858
F.Jones,18.374534754069273,-0.09736668496376974,0.9324957835932717,0.11504244917612005,0.018031928119793202
J.Graham,27.93028219977953,0.0,1.284555822367523,1.284555822367523,0.017423756830804448
E.Graham,9.27271031571509,-0.10995367139026546,0.6538174832282103,0.20525347178561346,0.015689865170414704
M.Morris,17.394060174572306,-0.09680643163012065,0.9424439965210519,0.15810405074658204,0.01546138682184205
M.Lynch,19.530191961546784,-0.007267338241861564,0.9432228843339153,0.07776054109399069,0.015451101235400937
H.Miller,20.98345910380441,0.5677326157836909,1.2336755383274831,1.221992329160048,0.015260697530039571
D.Brown,13.955896806944018,0.023015165518528002,0.805537138161324,0.10648417593375958,0.014910146161264976
M.Floyd,14.570624212948735,0.0,2.1089102376492046,2.1089102376492046,0.014777509343761394
K.Bell,7.887396035636069,-0.1486776431248868,1.108411032929377,0.0950436308040011,0.013959992983426671
D.Baldwin,17.692387932260672,-0.7180660151419622,1.800260206344507,1.7518308559313058,0.013302547317489227
I.Redman,17.607449759390132,0.01738885640672989,1.0489915712295683,0.15774296726698003,0.012805418006829187
C.Ogbonnaya,10.276342703418916,-0.09571989549607512,0.8336929777906914,0.12020430738872921,0.011355074810407642
T.Gerhart,12.3148971391745,-0.053242165275627085,1.2403649652481574,0.17215907716412326,0.01004477743815212
R.Grant,12.75771997881987,-0.1119575176491418,1.3727079516287057,0.08720492335154507,0.009650317684432579
K.Hunter,12.783303783229158,-0.07836202505965097,1.6096223211730278,0.12808210361628816,0.009150539572819727
G.Jennings,10.389993174561281,0.0,1.407353052332942,1.407353052332942,0.00891080032123609
M.Bush,11.679823499083575,-0.12006960592611338,1.134592519333355,0.038368955966720526,0.008638922706422763
B.Green-Ellis,13.119175017868397,-0.0071229211008690015,1.4652457674000643,0.06010852586264394,0.008453076686770875
L.Robinson,9.167114411056867,0.0,1.5107216509073333,1.5107216509073333,0.008048388420594264
J.Ringer,7.586422462647995,-0.27134104633503126,0.7873842027543508,0.06939811429143657,0.007968931158243693
R.Mendenhall,9.384419208954117,-0.052848245982363526,1.0820370990332466,0.030192145116339657,0.007781442130144376
O.Daniels,10.704709113402345,0.0,1.1906221236323604,1.1906221236323604,0.007701229577987298
R.Meachem,11.628821756428733,0.08094939716210173,1.5391278065457497,1.4247608724764438,0.0076757899382367874
J.Snelling,10.199184813313575,-0.28434431254491577,0.8836005506568148,0.157580770828712,0.007510445370628553
S.Jackson,8.980702809310156,-0.06408251319912875,0.8486850706562015,0.06285867395955957,0.007150241090215092
J.Gresham,8.877115672830342,0.0,0.9549194251643598,0.9549194251643598,0.0071073784410170876
D.McCluster,8.857325651443636,-0.05984615713423256,0.8607178556620866,0.20481599654470922,0.006771655696822352
P.Parker,8.167662087603844,-0.9236921666355774,1.526692793599545,1.4669273067645419,0.006451549832230525
B.Tate,7.239806795713452,0.0036892323970333,0.8362647158320035,0.0586307617607623,0.005280675999790993
B.Jacobs,7.570982464200393,-0.0756042660323191,1.1345881790321848,0.03936401624880877,0.005264939126704028
J.Forsett,6.608102507302677,-0.23459190703110216,0.8107874035692189,0.11386786316900485,0.004968498125791487
S.Greene,6.495128823527505,-0.03107964933087353,0.9519923373695234,0.0731329287645749,0.004710028153391954
J.Rodgers,5.866066934603458,-0.12946295056307347,0.9009212642791004,0.18467857835222343,0.004031661123438802
T.Gonzalez,5.5327698764971,0.0,1.0490187848676917,1.0490187848676917,0.003802590980410378
J.Cribbs,4.589996945666435,-0.32897372465095936,1.3233468504404986,1.0535802259357707,0.003728673392092961
F.Davis,2.9697660134784223,0.0,1.1272428506704302,1.1272428506704302,0.0030180548917463643
B.Watson,1.835387279932569,0.0,1.340984045787532,1.340984045787532,0.0017041664623329332
D.Woodhead,2.039668921003289,0.03596230915922766,0.9149833830891663,0.1906049054987539,0.0014726851415186202
L.Washington,1.5324564395081088,-0.0806494161277948,0.6467488042017666,0.03481061884515145,0.0011522228868482021
B.Scott,1.4384405018490032,-0.06814534242685956,0.6533474401172157,0.018003049518701658,0.0010094319311221075
B.Celek,1.0840624056170103,0.0,1.3811046215459506,1.3811046215459506,0.0008243820575034299
C.Williams,0.5903984494735299,-0.060334522466971435,0.6922207635882698,0.04398007163969566,0.0006221269225221601
N.Burleson,0.7806882323699522,0.4452513252826574,1.0657161674724784,0.9820579865030644,0.0005318039730040547
H.Ward,0.5027579492312618,0.0,0.8186956162076942,0.8186956162076942,0.0004200149951806699
M.Hardesty,0.12496160947533141,-0.21391620581205475,1.432335706078214,0.0120399389571978,0.00016103300190120027
D.Bryant,0.03145763652925095,0.07294808679090686,1.537290486263102,1.514410136271349,2.5637845582111616e-05
D.Karim,-0.8276605876934866,-0.27464737242461057,1.4595542775922716,0.04066201848754983,-0.0008639463337092762
J.Cook,-1.7540561476993133,0.0,1.1235726678048183,1.1235726678048183,-0.0013746521533693678
D.Ware,-2.756963271036378,-0.21315401425443453,0.7856407173212782,0.1408491817470839,-0.0017775391818416364
S.Ridley,-3.5034565978166095,-0.01112488404201254,-0.78871371753414,-0.04386546650483896,-0.003051791461512726
M.Crabtree,-4.48271657030605,0.7336974362649308,1.3375879776005106,1.3222996094654327,-0.003208816442595598
A.Brown,-5.214570664223743,0.28190618874948453,1.6343854076121984,1.4894769198769078,-0.0037924150285263583
J.Maclin,-4.116376459361502,-0.4901950040514281,1.2510404329953277,1.2238336292914722,-0.003843488757573765
C.Wells,-4.461654712660244,-0.03334175274359359,0.37073129359222207,-0.01749575092650278,-0.004015890830477267
M.Turner,-6.03537287657711,-0.07428230237956357,1.040255041499772,-0.014217415583671232,-0.004148022595585643
H.Douglas,-5.5679262114402555,-0.2526003888520151,1.1993550612200095,1.163941513657277,-0.004632218145956951
D.Clark,-3.7429257796152045,0.0,1.127494228832189,1.127494228832189,-0.004823357963421655
L.Ball,-8.308298375220724,-0.12147501577453836,0.8672896884797592,0.0078249840125621,-0.005769651649458836
J.Avant,-8.059843004188291,0.0,1.1510388141525192,1.1510388141525192,-0.006129158178089955
D.Branch,-8.405731675258895,0.0,1.4008838642788544,1.4008838642788544,-0.006131095313828516
C.Ivory,-4.540383373462089,-0.0441235571691828,0.0,-0.0441235571691828,-0.006211194765338015
B.Pettigrew,-9.701309684128994,0.0,1.0204021126196525,1.0204021126196525,-0.006608521583194137
G.Tate,-8.550312297660039,-0.28639180497619554,1.1835425061184157,0.9998007172315895,-0.006796750634069983
K.Williams,-8.967270294420484,-0.16378807152398261,1.2234724822901684,0.29863211308073434,-0.006871471489977382
J.Ballard,-10.295907305313278,0.0,1.3781025539227598,1.3781025539227598,-0.0070568247466163666
V.Shiancoe,-8.858379511241544,0.0,1.3705040048636903,1.3705040048636903,-0.007278865662482781
R.Torain,-4.658827825153832,-0.16094433150527182,0.6832090647103746,-0.08302247954690446,-0.00733673673252572
M.Forte,-7.62243629795687,-0.0697556605383341,0.8242322367087345,0.11254775380224458,-0.007842012652219002
D.Bess,-10.459669964491434,0.02071092240971146,0.9335746278551106,0.899126940857171,-0.008242450720639428
K.Walter,-12.188596861445841,0.0,1.1996024135216774,1.1996024135216774,-0.008749890065646691
M.Wallace,-12.412074477030268,0.6079274264525518,1.6092123353732295,1.5350430828605868,-0.009026963256022013
J.Addai,-8.367971312368226,-0.1424184688366271,0.8298755918170285,-0.03276124395087646,-0.009036686082471086
J.Battle,-11.510393677996777,-0.10433074981271001,0.9739335634310342,-0.04291063070388914,-0.009335274678018474
L.Blount,-11.579581909466853,-0.11598055218481877,0.9086331102480847,-0.03874836657429841,-0.010613732272655227
W.McGahee,-15.243242858725333,-0.08657290204682178,1.0595766061384402,-0.04041923057627431,-0.010818483221238703
M.Ingram,-9.509469502273681,-0.12375467435348045,0.4447082735560107,-0.07673894181961276,-0.010905354933800094
J.Finley,-15.719008007866682,-0.9457752718373353,1.495897898040599,1.4552033452093,-0.01117200284851932
F.Gore,-16.47684971729961,-0.12367632460104733,0.7851299761675604,-0.04395647365643261,-0.011193512036208974
S.Breaston,-14.796052186040141,1.562907465803293,1.293195017233289,1.297545218016676,-0.011311966503088793
T.Hightower,-4.853161772686134,-0.13585764020459287,0.9440703423735709,-0.020971684611171187,-0.011419204171026197
B.Gibson,-14.70238785177931,0.6800513728508544,1.2207502626495514,1.1922924263443568,-0.01239661707569925
M.Austin,-10.674901787749786,-0.376072234507274,1.406650258255475,1.3274181474660194,-0.013277241029539534
C.Benson,-19.04509961557899,-0.0999655479456131,0.6753687641857635,-0.05805558512770086,-0.014202162278582394
H.Nicks,-22.103171054772503,0.0,1.659507186818239,1.659507186818239,-0.014503393080559385
C.Johnson,-21.585106436837812,-0.12717835235330938,1.2695927308033557,0.4100412950146387,-0.014703750978772351
T.Choice,-16.984126771214,-0.412171230737434,0.8466065738004291,-0.0974767796029682,-0.015510618055903197
N.Washington,-20.21219908452836,1.2896730429392902,1.3951047508881107,1.3923302322578786,-0.01584028141420718
E.Doucet,-21.534922758424617,0.0,1.309223212231914,1.309223212231914,-0.01668080771372937
