QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
J.Allen,12,149.3907985349142,0.3305106162276863,0.15228419830266485
B.Purdy,11,113.39821712663549,0.34784729179949536,0.13294046556463715
D.Prescott,11,113.530466261675,0.28814839152709393,0.1253095654102373
P.Mahomes,11,91.61691768954157,0.21556921809303897,0.10270954897930669
J.Hurts,11,84.24890175766065,0.2176974205624306,0.09117846510569334
T.Tagovailoa,11,73.48976979805494,0.18605005012165807,0.08360610898527296
J.Herbert,11,69.19146183494148,0.16166229400687263,0.07670893773275109
C.Stroud,11,68.67508755774965,0.16273717430746362,0.07588407464944713
K.Cousins,8,44.87799067946546,0.13682314231544349,0.07089729965160421
J.Love,11,50.01905274836878,0.12599257619236467,0.05716463171242146
A.Richardson,4,17.17363492070644,0.18466274108286496,0.05400514126008315
B.Mayfield,11,41.090485277090075,0.10046573417381437,0.04664073243710565
M.Stafford,10,37.293815330202975,0.10245553662143675,0.04542486641924845
T.Heinicke,3,11.55131750414817,0.14621920891326798,0.04459968148319757
J.Goff,11,36.6681697337322,0.08567329377040234,0.03930136091503987
L.Jackson,12,32.92015299535532,0.09068912670896784,0.03342147512218815
T.Lawrence,11,27.79967816615943,0.07020120749030159,0.03011882791566569
R.Wilson,11,23.4717645101732,0.06649225073703456,0.02738828997686488
J.Burrow,10,12.885024533336308,0.033123456383897965,0.01614664728488259
S.Howell,12,11.80715202126569,0.021744294698463517,0.011496740040180808
D.Carr,11,9.167549766999054,0.023208986751896338,0.00959952855183147
D.Watson,6,3.750488822795403,0.019636067135054468,0.006806694778213073
G.Smith,11,4.1086636453138246,0.010562117340138366,0.004733483462343116
J.Fields,8,-2.4025388928091527,-0.009533884495274415,-0.003730650454672597
T.Taylor,6,-3.7450439073887,-0.03860870007617217,-0.003790530270636336
G.Minshew,10,-4.063747637677973,-0.012941871457573162,-0.004730788868076802
J.Garoppolo,6,-6.8426834759827715,-0.037597161955949296,-0.01569422815592379
J.Dobbs,12,-34.99947582651091,-0.08254593355309177,-0.018143844389067347
D.Ridder,10,-16.98846981960618,-0.05778391095104143,-0.02034547283785171
A.O'Connell,6,-13.308475559259527,-0.06931497687114337,-0.02855896042759555
T.Bagent,5,-12.350002953695796,-0.08288592586373017,-0.030048668987094393
W.Levis,5,-12.025419403797788,-0.07288132971998659,-0.03172933879630023
K.Murray,3,-10.172522411044564,-0.0854833816054165,-0.04256285527633709
K.Pickett,11,-42.39935394580854,-0.12544187557931522,-0.0499403462259229
M.Jones,11,-50.468831874794354,-0.1367719020997137,-0.05754712870558079
R.Tannehill,6,-26.97790913465906,-0.15241756573253706,-0.05981798034292475
B.Young,10,-63.91880154920408,-0.16347519577801556,-0.07664124885995693
T.DeVito,5,-30.98965416449176,-0.23300491853001323,-0.08007662574804073
P.Walker,5,-38.11308654372646,-0.31240234871906936,-0.08285453596462274
D.Thompson-Robinson,4,-34.21119128980951,-0.2974886199113871,-0.09664178330454665
D.Jones,6,-51.857969352417875,-0.2715076929445962,-0.10648453665794225
Z.Wilson,10,-93.47876593821714,-0.25822863518844513,-0.11969112155981708
