Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,79.0188017253478,0.01925761178147472,1.092162461549464,0.33114855648147157,0.07289557354736882
A.Jones,13,67.61850237920119,0.08472916421342848,1.5190931831444965,0.3105086857118373,0.06539506999922745
D.Achane,12,57.96163660566039,0.3037355416084738,1.3282357243438594,0.5248506889614347,0.061270228970042695
T.Kelce,18,85.05203594207708,0.4623383852037666,1.2055665616146585,1.199214184038497,0.058495210414083273
D.Samuel,17,77.29413714200541,0.23846866064240352,1.6648812149002872,1.1461857406246931,0.05815962162679113
A.St. Brown,19,91.60627712505236,-0.10035184679882025,1.4203399017053968,1.358270850746041,0.0573614759706026
C.McCaffrey,18,77.39265856177731,0.07044955579088816,1.0556280217020795,0.2690126574474073,0.0555184064288216
P.Nacua,18,73.2096737809025,0.09706956962954925,1.5480991244463451,1.3893927668882582,0.049600049987061315
R.Rice,19,75.92726470895263,-2.197450927308496,1.3248050884123097,1.2895825282551017,0.04952854840766643
J.Warren,18,68.76123678653256,-0.02044744873448877,1.146091304872515,0.3136068307075169,0.04925590027688579
Bre.Hall,17,65.69822378561976,-0.08634379237958083,1.206385852817526,0.24114771773701957,0.04736714043664006
J.Chase,16,58.12246931702998,-0.9055216679342536,1.4671008404144843,1.3979953304625792,0.04547924046715961
A.Thielen,17,61.54090444436361,0.657588888783618,1.1838951812534517,1.1738702994921217,0.04355336478723539
T.Spears,17,57.5519666974948,-0.019862002359650268,1.4554387239855597,0.48484614086371103,0.04336998243970972
N.Collins,17,57.12535505768426,0.42769470432978735,1.601519985461386,1.564057476489101,0.0425356329543442
J.Ferguson,18,64.04359842019748,0,1.3594746594892984,1.3594746594892984,0.04191334975143814
J.Conner,13,40.922801503186804,0.0470154765122352,1.2661730334855352,0.18474457290670845,0.03882618738442771
C.Kmet,15,45.83357459968004,0.27087753898614886,1.0769092371235092,1.0450921964075608,0.03791031811387927
W.Robinson,15,45.394246875202356,0.5416579445696265,1.03158046832397,0.9676775304429687,0.03782853906266863
M.Andrews,11,33.435154072273974,-1.5864983099451866,1.1755235146744787,1.1179813933282357,0.03756758884525166
J.McLaughlin,17,50.18374461598847,0.09402131174728084,1.35433407239319,0.45915865361665636,0.03750653558743533
C.Lamb,18,56.15709941852762,0.5496252177924578,1.315438524913094,1.2388571942010305,0.03675202841526677
J.Mixon,17,49.02136062082118,-0.06134064223272996,1.2775699330902444,0.16325080911176892,0.03620484536249718
G.Kittle,18,50.172239041790014,0.5629887084867026,1.5783627623139287,1.5642603448996617,0.03599156315766859
R.Mostert,16,43.02072558115188,0.08441254538928633,1.2174996609795934,0.20564820384750848,0.033768230440464585
A.Gibson,16,42.80947138485413,-0.10165117449148478,1.0256508875519716,0.3772027987659126,0.03339272338912178
K.Williams,13,35.7025027071259,0.07181151750648526,1.027044375688005,0.18643946048826762,0.032905532448963964
K.Raymond,17,45.129084905284,0.48387971036554056,1.4682264815580433,1.3041686863592927,0.03164732461801122
R.White,19,47.793147929750184,-0.15565312129845468,1.5212629459748441,0.15876864131528884,0.03154663229686481
T.Hill,19,88.44797162907606,0.06802433481255218,1.4511425345314881,0.9543490587140744,0.03105616981358008
I.Pacheco,17,42.52609484594677,-0.05660982202368857,1.1420749943773854,0.13127181064105656,0.030973120790929915
J.McKinnon,12,30.00399484107292,0.00963293057893451,1.4235514117033208,0.7780668877117531,0.03067893133034041
B.Aiyuk,18,41.048844568609894,0,1.5923074168523923,1.5923074168523923,0.029962660269058316
J.Gibbs,18,45.06887212878905,-0.017989183801089353,1.0089813387855149,0.21728042682784177,0.02980745511163297
S.Perine,17,39.11864514674999,-0.1624257036609222,0.9498224505085778,0.3775005847708739,0.029236655565582952
T.Etienne,17,40.86906107501654,-0.12322725314341951,1.2010798668610363,0.1116651412304595,0.02874054927919588
S.LaPorta,20,47.40280352143458,0.758407218616735,1.2614601128580092,1.2477404884696108,0.028350959043920203
T.Chandler,13,29.325366887226764,0.0057712339422654815,1.360403474619804,0.237049909179894,0.027691564577173526
E.Engram,17,38.32681988178135,-0.9487083354754952,0.8610743444021659,0.8453371037075774,0.026952756597595884
J.Cook,19,39.66480935885899,-0.029165658353260383,1.1815397498275602,0.1645472069556709,0.025328741608466786
T.Hockenson,15,30.45063451152982,0,0.9937670127349694,0.9937670127349694,0.02522836330698411
D.Henry,17,32.91204137525104,-0.019994337773375222,1.2246782559154383,0.0931577161983351,0.024801839770347434
Z.Flowers,18,36.081978284486496,0.2613371343538599,1.255188255382479,1.1334921997463214,0.024528877147849418
