Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Amon-Ra St. Brown,WR,['DET'],12,59.78662667941117,4.982218889950931,0.6360279433979912,0.06247296413731575,1.8045045585932236,1.8045045585932236,1.8045045585932236,-1.2594198996042107,-1.2594198996042107,59.24154202042216,0.7794939739529232,0.6439298045698061
Terry McLaurin,WR,['WAS'],13,57.21588066352842,4.401221589502186,0.6811414364705763,0.05342285776239815,0.0,0.0,0.0,-6.049820558682417,-3.0249102793412086,63.265701222210836,1.037142642987063,0.7715329417342784
Ja'Marr Chase,WR,['CIN'],12,52.85327964835418,4.404439970696182,0.4804843604395835,0.05494103913550331,0.0,0.0,0.0,0.6833251391142608,0.6833251391142608,52.16995450923992,0.660379171003037,0.47862343586458644
Ladd McConkey,WR,['LAC'],12,47.031686964214266,3.9193072470178554,0.5806381106693119,0.05123277447082164,0.0,0.0,0.0,0.0,0.0,47.031686964214266,0.8108911545554184,0.5806381106693119
Jayden Reed,WR,['GB'],12,44.843170723950735,3.7369308936625614,0.6315939538584611,0.046711636170782014,0.0,0.0,0.0,5.148534901333154,0.3960411462563964,39.69463582261758,0.9021508141503994,0.6843902728037513
A.J. Brown,WR,['PHI'],9,43.78151596385634,4.864612884872927,0.7061534832880055,0.044268469124222797,0.0,0.0,0.0,0.0,0.0,43.78151596385634,0.9950344537240078,0.7061534832880055
Justin Jefferson,WR,['MIN'],12,43.41686480384854,3.6180720669873785,0.4256555372926327,0.04579838059477694,3.0412986348836974,3.0412986348836974,3.0412986348836974,-0.18721013446624798,-0.18721013446624798,40.56277630343109,0.5965114162269278,0.4056277630343109
Jauan Jennings,WR,['SF'],10,41.19185506229979,4.119185506229979,0.5884550723185684,0.0443399946849298,0.0,0.0,0.0,0.0,0.0,41.19185506229979,0.8238371012459957,0.5884550723185684
Courtland Sutton,WR,['DEN'],12,38.474245174398334,3.2061870978665277,0.3629645771169654,0.03692345986026711,7.340179898007591,3.6700899490037955,3.6700899490037955,0.0,0.0,31.134065276390746,0.49419151232366265,0.2993660122729879
Chris Godwin,WR,['TB'],7,37.8571663508216,5.408166621545943,0.6009074023939937,0.03859038363998125,0.0,0.0,0.0,1.5110386457212253,1.5110386457212253,36.34612770510037,0.7269225541020075,0.5862278662112963
