Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Saquon Barkley,RB,['PHI'],12,35.792675589660604,2.9827229658050505,0.12647588547583252,0.036190774104813556,0.0,0.0,0.0,23.02421432202363,0.09359436716269769,12.76846126763697,0.4402917678495507,0.34509354777397216
Derrick Henry,RB,['BAL'],13,34.64957779354562,2.6653521379650473,0.13588069722959065,0.0325348148296203,0.0,0.0,0.0,28.22698131755803,0.1176124221564918,6.422596475987585,0.49404588276827577,0.42817309839917234
Jahmyr Gibbs,RB,['DET'],12,29.23005457852244,2.4358378815435366,0.14688469637448462,0.03054342171214466,0.0,0.0,0.0,34.76120300930002,0.21325891416748477,-5.531148430777579,-0.19754101538491353,-0.15364301196604385
Bucky Irving,RB,['TB'],12,20.614189076676915,1.7178490897230763,0.12125993574515832,0.021013444522606436,0.0,0.0,0.0,9.343543442448466,0.07025220633419899,11.270645634228451,0.32201844669224144,0.30461204416833654
Sean Tucker,RB,['TB'],7,16.12046864484183,2.302924092120261,0.4133453498677392,0.016432689750093606,0.0,0.0,0.0,7.2561451427078305,0.24187150475692767,8.864323502133999,1.1080404377667499,0.9849248335704444
Austin Ekeler,RB,['WAS'],11,15.382683522661102,1.398425774787373,0.13612994267841683,0.014362916454398788,0.0,0.0,0.0,3.3301665124229554,0.045002250167877775,12.052517010238146,0.36522778818903473,0.30903889769841403
Emari Demercado,RB,['ARI'],12,12.796975091074353,1.0664145909228628,0.31992437727685885,0.014062609990191597,0.0,0.0,0.0,12.84539799407924,0.5352249164199684,-0.04842290300488705,-0.004035241917073921,-0.0030264314378054408
Bijan Robinson,RB,['ATL'],12,11.518679175016725,0.9598899312513938,0.046259755722958734,0.011814029923094077,0.0,0.0,0.0,-1.9779766293832273,-0.01024858357193382,13.496655804399952,0.2646403098901951,0.24101171079285627
James Cook,RB,['BUF'],11,11.025860181942768,1.0023509256311607,0.06025060208711895,0.011692322568338036,0.0,0.0,0.0,5.01546163132413,0.03321497769088828,6.010398550618638,0.23116917502379378,0.18782495470683244
Ray Davis,RB,['BUF'],12,9.882629606173861,0.823552467181155,0.10741988702362892,0.010479988977915017,0.0,0.0,0.0,1.7267888189341134,0.02158486023667642,8.155840787239748,0.7414400715672499,0.6796533989366457
Ty Johnson,RB,['BUF'],12,9.147315413007874,0.7622762844173229,0.22868288532519684,0.009700228433730513,0.0,0.0,0.0,2.084532171007793,0.07720489522251085,7.062783242000081,0.7847536935555646,0.5432910186153909
David Montgomery,RB,['DET'],12,9.0788430559071,0.756570254658925,0.04632062783626072,0.009486774353089969,1.5212829953529554,1.5212829953529554,1.5212829953529554,-5.361925500415845,-0.03230075602660148,12.91948556096999,0.47849946522111075,0.44549950210241346
Chris Rodriguez Jr.,RB,['WAS'],3,8.792698142375436,2.930899380791812,0.3381806977836706,0.00820980218709191,0.0,0.0,0.0,8.792698142375436,0.3381806977836706,0,0,0
Justice Hill,RB,['BAL'],13,8.244798125294984,0.6342152404073065,0.093690887787443,0.007741594483845056,0.0,0.0,0.0,-1.8029746590973375,-0.0419296432348218,10.047772784392322,0.2715614266051979,0.2232838396531627
