QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
B.Purdy,16,168.48060737419536,0.3569504393521088,0.13653209673759753
J.Allen,16,157.643366386307,0.27852184873905833,0.12070701867251685
D.Prescott,16,137.52699585701995,0.2307499930486912,0.10293936815645206
J.Hurts,16,111.37911516133072,0.19996250477797256,0.08412319876233437
K.Cousins,8,48.75633936636655,0.14864737611697118,0.07702423280626626
T.Tagovailoa,16,91.94015018782135,0.1630144506876265,0.07160447833942472
J.Love,16,89.34810787839105,0.15431452137891372,0.06991244747917923
P.Mahomes,16,85.44683541162593,0.13693403110837488,0.06639225750709085
L.Jackson,16,84.67395311658771,0.17105849114462163,0.0642442739883063
C.Stroud,14,61.597390211579615,0.11960658293510605,0.05417536518168831
M.Stafford,15,67.19216838224844,0.12128550249503328,0.05341189855504645
B.Mayfield,16,66.53305774517928,0.11570966564379005,0.052060295575257653
N.Mullens,4,15.29253115723834,0.1365404567610566,0.049651075185838764
A.Richardson,4,15.043903847059184,0.16176240695762564,0.04730787373289051
T.Heinicke,5,19.14231751606032,0.13293276052819666,0.04612606630375981
J.Goff,16,60.721954205240266,0.10003616837766106,0.044846347271226196
J.Herbert,13,45.31710105034783,0.09324506388960459,0.04287332171272264
J.Browning,8,24.6165989191802,0.10172148313710826,0.03895031474553829
G.Smith,14,34.437824550094135,0.068464859940545,0.03142137276468443
D.Carr,16,22.779827451402504,0.04134269954882487,0.017050769050450977
R.Wilson,15,18.55505336096339,0.03748495628477453,0.015751318642583525
J.Flacco,5,4.876058754550603,0.0228922946223033,0.011056822572677105
T.Lawrence,15,11.065744071327456,0.01979560656766987,0.008740714116372398
J.Fields,12,4.0499640949586535,0.010253073658123174,0.004066229011002664
J.Burrow,10,2.6067979705506517,0.006701280129950261,0.003266664123497057
D.Watson,6,0.8741769095678933,0.004576842458470645,0.0015865279665479006
G.Minshew,15,1.9292863764729615,0.003850871010924075,0.0015275426575399537
T.Taylor,9,-7.583267998209595,-0.04595919998914906,-0.005042066488171274
W.Levis,9,-6.635383344156042,-0.023364025859704374,-0.009152252888491093
J.Garoppolo,6,-9.690515776671226,-0.05324459217951223,-0.02222595361621841
D.Ridder,14,-25.48932743543569,-0.06502379447815228,-0.02226142134099187
K.Murray,7,-15.642203232479485,-0.05993181315126239,-0.027156602834165773
M.Trubisky,5,-11.023427682988165,-0.09585589289554926,-0.028632279696073158
J.Dobbs,13,-57.922198423478676,-0.12814645668911212,-0.028731249217995376
T.Bagent,5,-13.99993487328683,-0.09395929445158946,-0.03406310188147647
A.O'Connell,10,-26.540749366567436,-0.0792261175121416,-0.03415797859275088
S.Howell,16,-48.42365657585738,-0.07461272199669858,-0.0368520978507286
E.Stick,4,-13.339375644331216,-0.0966621423502262,-0.04030022853272271
R.Tannehill,8,-24.928656993394284,-0.10653272219399267,-0.04154776165565714
K.Pickett,12,-45.1313662460312,-0.12968783404031953,-0.04884346996323723
D.Thompson-Robinson,7,-35.07782123878607,-0.2923151769898839,-0.055415199429361885
M.Jones,11,-54.37060939332419,-0.14734582491415768,-0.061996133857838295
B.Zappe,9,-44.29861679990205,-0.22149308399951026,-0.06611733850731649
T.DeVito,8,-45.5376490385515,-0.21480023131392217,-0.07392475493271347
P.Walker,5,-40.404970685690046,-0.3311882843089348,-0.08783689279497836
B.Young,15,-109.50099844337225,-0.19210701481293377,-0.08816505510738507
D.Jones,6,-52.00267334082261,-0.27226530544933303,-0.10678167010435854
Z.Wilson,12,-105.45427847044314,-0.25288795796269337,-0.11230487590036543
T.Siemian,4,-42.400783947367934,-0.30286274248119954,-0.1158491364682184
