Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Devon Achane,RB,10,31.985721800124274,3.1985721800124276,0.2479513317839091,0,0,0,30.830875346545078,0.3315147886725277,1.1548464535791951,0.044417171291507504,0.032079068154977644
Raheem Mostert,RB,15,19.549110476028062,1.303274031735204,0.08111664097936955,0,0,0,21.008274385608452,0.10051805926128446,-1.4591639095803903,-0.05836655638321561,-0.0455988721743872
Keaton Mitchell,RB,7,19.061741848174808,2.723105978310687,0.3286507215202553,0,0,0,16.30674660867624,0.34695205550374975,2.754995239498568,0.30611058216650755,0.250454112681688
Christian McCaffrey,RB,16,17.36022837664994,1.0850142735406212,0.0489020517652111,0,0,0,10.541696051080981,0.03875623548191537,6.818532325568957,0.10176913918759638,0.08215099187432479
James Cook,RB,16,16.52107119028295,1.0325669493926843,0.06029588025650712,0,0,0,-0.3680247562445098,-0.0016429676618058473,16.88909594652746,0.41192916942749896,0.33778191893054915
Jaleel McLaughlin,RB,16,11.713917423050804,0.7321198389406752,0.10846219836158151,0,0,0,9.762182661696361,0.13558587030133834,1.9517347613544425,0.0629591858501433,0.054214854482067844
James Conner,RB,12,11.197343922776357,0.9331119935646964,0.05332068534655408,0,0,0,11.18747480252101,0.061809253052602264,0.009869120255347141,0.0004290921850150931,0.0003403144915636945
Jerick McKinnon,RB,12,8.382671863592785,0.698555988632732,0.15523466414060713,1.0793511043009663,1.0793511043009663,1.0793511043009663,0.5372880666320553,0.02558514603009787,6.766032692659763,0.27064130770639055,0.2114385216456176
Aaron Jones,RB,10,8.085171132881486,0.8085171132881486,0.051171969195452444,0,0,0,0.4936308343446818,0.004113590286205682,7.591540298536804,0.3036616119414722,0.1997773762772843
Jeffery Wilson,RB,8,4.965196662651872,0.620649582831484,0.10133054413575249,0,0,0,1.1039929328265075,0.03449977915082836,3.8612037298253643,0.27580026641609745,0.2271296311661979
Samaje Perine,RB,16,4.760600259480076,0.29753751621750474,0.04667255156353015,0,0,0,-7.624670622362699,-0.15249341244725398,12.385270881842775,0.2635164017413356,0.23817828618928413
Ty Johnson,RB,6,4.478541281639973,0.7464235469399955,0.12795832233257065,0,0,0,-0.16039521977339988,-0.005530869647358616,4.638936501413372,0.7731560835688954,0.7731560835688954
Kevin Harris,RB,3,3.9073587263463456,1.3024529087821153,0.26049058175642303,0,0,0,-1.1607924507488296,-0.0892917269806792,5.068151177095175,2.5340755885475876,2.5340755885475876
Latavius Murray,RB,15,3.6667214638425434,0.2444480975895029,0.03630417290933211,0,0,0,-2.718916274969535,-0.03441666170847513,6.385637738812078,0.37562574934188697,0.2902562608550945
Nick Chubb,RB,2,3.6450456621011416,1.8225228310505708,0.11390767694066067,0,0,0,2.9811819771275267,0.10647078489741167,0.6638636849736149,0.16596592124340373,0.16596592124340373
Gus Edwards,RB,16,3.5223355286216833,0.2201459705388552,0.017524057356326783,0,0,0,-6.31700458045589,-0.03360108819391431,9.839340109077574,0.8199450090897978,0.7568723160828903
Hunter Luepke,RB,6,3.4890116466368095,0.581501941106135,0.34890116466368093,0,0,0,4.881045792751879,0.8135076321253131,-1.392034146115069,-0.4640113820383563,-0.34800853652876723
Damien Harris,RB,6,2.8995864583200452,0.48326440972000756,0.11598345833280181,0,0,0,2.2211915206203408,0.09657354437479743,0.6783949376997044,0.3391974688498522,0.3391974688498522
Alvin Kamara,RB,13,2.885751715248542,0.2219809011729648,0.010848690658829105,0,0,0,1.3329206459295944,0.007405114699608858,1.552831069318948,0.020704414257585974,0.01805617522463893
Jordan Mason,RB,8,2.871574843630644,0.3589468554538305,0.07761013090893631,0,0,0,2.7203826332408054,0.08001125391884722,0.15119221038983838,0.07559610519491919,0.05039740346327946
Boston Scott,RB,9,2.697638399855262,0.299737599983918,0.12261992726614829,0,0,0,-1.1475234785764352,-0.06750138109273149,3.845161878431697,0.9612904696079243,0.7690323756863394
Justice Hill,RB,15,2.304669977080283,0.15364466513868552,0.02039530953168392,0,0,0,0.37108162501517583,0.004417638393037808,1.9335883520651072,0.07734353408260429,0.06667546041603818
Kendre Miller,RB,6,1.8302409227146543,0.3050401537857757,0.04816423480828038,0,0,0,-3.691932246060811,-0.13185472307360038,5.522173168775465,0.6135747965306072,0.5522173168775465
Melvin Gordon,RB,3,1.6188601561405462,0.5396200520468487,0.07358455255184301,0,0,0,-1.610501933517184,-0.08476325965879916,3.22936208965773,1.07645402988591,1.07645402988591
Brian Robinson,RB,14,1.5828249089621558,0.1130589220687254,0.007573324923263903,0,0,0,-17.540879773562196,-0.10379218800924377,19.12370468252435,0.5795062025007379,0.4780926170631088
Kyren Williams,RB,12,1.3796336513740304,0.11496947094783587,0.004998672649905907,0,0,0,16.521742252745167,0.07246378181028582,-15.142108601371136,-0.473190893792848,-0.3154605958618987
Emanuel Wilson,RB,5,1.2353291489000142,0.24706582978000285,0.06501732362631654,0,0,0,0.468904834539979,0.03349320246714136,0.7664243143600353,0.19160607859000883,0.15328486287200707
Ty Chandler,RB,12,0.7711613560545176,0.06426344633787646,0.006885369250486765,0,0,0,-2.1136131331203654,-0.02348459036800406,2.884774489174883,0.15183023627236225,0.13112611314431286
Chase Brown,RB,9,0.28440931001409275,0.031601034446010305,0.006182811087262886,0,0,0,-6.5850056311389285,-0.19954562518602814,6.869414941153021,0.5284165339348478,0.5284165339348478
Leonard Fournette,RB,1,0.06616436797998726,0.06616436797998726,0.013232873595997452,0,0,0,0.06616436797998726,0.013232873595997452,0.0,0.0,0.0
Kene Nwangwu,RB,3,-0.9053429689593024,-0.3017809896531008,-0.1810685937918605,0,0,0,-0.9053429689593024,-0.1810685937918605,0.0,0.0,0.0
Craig Reynolds,RB,6,-1.0287829822949468,-0.17146383038249113,-0.022364847441194494,0,0,0,-3.9917898182655844,-0.09736072727477035,2.9630068359706376,0.5926013671941275,0.5926013671941275
J.K. Dobbins,RB,1,-1.0865726095559185,-1.0865726095559185,-0.09877932814144713,0,0,0,-1.4234258633908206,-0.17792823292385257,0.33685325383490217,0.16842662691745108,0.1122844179449674
David Montgomery,RB,13,-1.0961963418726626,-0.08432279552866635,-0.00470470532992559,0,0,0,7.3874318353498705,0.035346563805501774,-8.483628177222533,-0.5302267610764083,-0.35348450738427223
Rashaad Penny,RB,2,-1.1025552949114172,-0.5512776474557086,-0.18375921581856955,0,0,0,-1.0056873590604007,-0.20113747181208014,-0.09686793585101657,-0.09686793585101657,-0.09686793585101657
Mike Boone,RB,7,-1.630104250480433,-0.232872035782919,-0.1164360178914595,0,0,0,-2.131453819928111,-0.42629076398562216,0.5013495694476776,0.07162136706395394,0.05570550771640862
D'Ernest Johnson,RB,14,-1.6518020095690567,-0.11798585782636119,-0.0317654232609434,0,0,0,-11.744348460932999,-0.29360871152332496,10.092546451363942,1.0092546451363942,0.8410455376136619
Gary Brightwell,RB,3,-1.6729447755713465,-0.5576482585237822,-0.10455904847320915,0,0,0,-4.042665775852039,-0.4491850862057821,2.3697210002806925,0.4739442000561385,0.33853157146867036
Jonathan Taylor,RB,9,-1.8403849863930422,-0.204487220710338,-0.011502406164956513,0,0,0,-6.584198428541559,-0.0473683340182846,4.743813442148517,0.2790478495381481,0.22589587819754844
