Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
George Kittle,TE,16,60.975362778583715,3.810960173661482,0.6700589316327881,0,0,0,0.6103238300763612,0.6103238300763612,60.365038948507355,0.9286929069001132,0.6707226549834151
Travis Kelce,TE,15,47.47641312571654,3.165094208381103,0.39236705062575655,0,0,0,0,0,47.47641312571654,0.5104990658679198,0.39236705062575655
Sam LaPorta,TE,16,40.38966754476288,2.52435422154768,0.3542953293400253,0,0,0,0.21729843370967777,0.21729843370967777,40.1723691110532,0.4959551742105333,0.35550769124825843
T.J. Hockenson,TE,15,32.419601336823874,2.1613067557882584,0.25527245147105415,0,0,0,0,0,32.419601336823874,0.3412589614402513,0.25527245147105415
Mark Andrews,TE,10,30.99789891749731,3.099789891749731,0.49996611157253723,0,0,0,-1.5742605763448405,-1.5742605763448405,32.57215949384215,0.7238257665298256,0.5339698277679041
Cole Kmet,TE,14,30.869417184996255,2.2049583703568754,0.3468473841010815,0,0,0,0.6149729197611028,0.20499097325370094,30.25444426523515,0.43220634664621643,0.3517958635492459
Isaiah Likely,TE,12,27.092219730930506,2.2576849775775423,0.7129531508139607,0,0,0,0,0,27.092219730930506,0.9675792761046609,0.7129531508139607
Dalton Schultz,TE,14,23.051827065575708,1.6465590761125506,0.2845904575997001,0,0,0,0,0,23.051827065575708,0.42688568639955016,0.2845904575997001
Jake Ferguson,TE,16,22.949374743223206,1.4343359214514504,0.23905598690857507,0,0,0,0,0,22.949374743223206,0.3530673037418955,0.23905598690857507
Durham Smythe,TE,12,21.401357202755605,1.7834464335629672,0.5350339300688901,0,0,0,0,0,21.401357202755605,0.6687924125861127,0.5350339300688901
Tyler Higbee,TE,15,18.779390817661245,1.251959387844083,0.2682770116808749,0,0,0,0,0,18.779390817661245,0.3995615067587499,0.2682770116808749
Hunter Henry,TE,13,18.518479216170864,1.4244984012439126,0.3035816264946043,0,0,0,0,0,18.518479216170864,0.440916171813592,0.3035816264946043
Dallas Goedert,TE,13,18.175723410574356,1.3981325700441813,0.22439164704412787,0,0,0,-0.5142182695585387,-0.5142182695585387,18.689941680132893,0.3222403737953947,0.23362427100166117
Brevin Jordan,TE,9,17.779884144715144,1.975542682746127,0.8466611497483402,0,0,0,0,0,17.779884144715144,1.0458755379244202,0.8466611497483402
Tucker Kraft,TE,9,16.73586668712872,1.8595407430143023,0.45232072127374917,0,0,0,0,0,16.73586668712872,0.5977095245403115,0.45232072127374917
Michael Mayer,TE,12,16.673278996402537,1.389439916366878,0.4168319749100634,0,0,0,0,0,16.673278996402537,0.6175288517186125,0.4168319749100634
Kyle Pitts,TE,16,16.654887568791054,1.0409304730494409,0.18926008600898925,0,0,0,-1.5830756042823166,-1.5830756042823166,18.23796317307337,0.35760712104065434,0.20963176061003874
Noah Fant,TE,14,12.366223387128999,0.8833016705092142,0.28758659039834883,0,0,0,0,0,12.366223387128999,0.3864444808477812,0.28758659039834883
Evan Engram,TE,16,12.358340696222456,0.7723962935139035,0.0950641592017112,0,0,0,0,0,12.358340696222456,0.118830199002139,0.0950641592017112
Kylen Granson,TE,14,12.172832756268804,0.8694880540192003,0.24345665512537606,0,0,0,2.8552770152603792,2.8552770152603792,9.317555741008425,0.32129502555201467,0.1901541987960903
Will Mallory,TE,10,11.929565758001822,1.192956575800182,0.47718263032007285,0,0,0,0,0,11.929565758001822,0.6627536532223234,0.47718263032007285
Darren Waller,TE,11,11.804642446282525,1.0731493132984113,0.17359768303356654,0,0,0,0,0,11.804642446282525,0.25116260524005374,0.17359768303356654
Tanner Hudson,TE,11,11.759173985572735,1.0690158168702486,0.24498279136609866,-2.2643815996237797,0,0,0,0,14.023555585196515,0.379015015816122,0.2921574080249274
Luke Musgrave,TE,10,11.61009361082,1.161009361082,0.25800208024044446,0,0,0,0,0,11.61009361082,0.351821018509697,0.25800208024044446
Pharaoh Brown,TE,8,10.601693597444175,1.3252116996805219,0.8834744664536812,0,0,0,0,0,10.601693597444175,0.8834744664536812,0.8834744664536812
Colby Parkinson,TE,13,9.784224031930181,0.7526326178407832,0.32614080106433935,0,0,0,0,0,9.784224031930181,0.4447374559968264,0.32614080106433935
Andrew Ogletree,TE,10,9.3649506017126,0.93649506017126,0.44595002865298095,0,0,0,0,0,9.3649506017126,1.0405500668569556,0.44595002865298095
Donald Parham,TE,12,9.338161346549983,0.7781801122124986,0.26680460990142807,0,0,0,0,0,9.338161346549983,0.4244618793886356,0.26680460990142807
Cade Otton,TE,15,9.12554763325824,0.608369842217216,0.14258668176966,0,0,0,0,0,9.12554763325824,0.20278994740573866,0.14258668176966
Trey McBride,TE,16,8.742813853554178,0.5464258658471361,0.08742813853554178,0,0,0,0,0,8.742813853554178,0.11208735709684844,0.08742813853554178
Foster Moreau,TE,10,8.53817947038022,0.8538179470380219,0.35575747793250917,0,0,0,0,0,8.53817947038022,0.42690897351901097,0.35575747793250917
Daniel Bellinger,TE,13,8.423735838354363,0.6479796798734125,0.3008477085126558,0,0,0,0,0,8.423735838354363,0.3369494335341745,0.3008477085126558
Elijah Higgins,TE,8,8.415032399397646,1.0518790499247057,0.49500190584692033,0,0,0,0,0,8.415032399397646,0.7012526999498038,0.49500190584692033
Austin Hooper,TE,15,8.15304145111991,0.5435360967413273,0.31357851735076575,0,0,0,0,0,8.15304145111991,0.38824006910094805,0.31357851735076575
Dalton Kincaid,TE,15,8.07432349745022,0.538288233163348,0.09728100599337614,0,0,0,0,0,8.07432349745022,0.12233823480985181,0.09728100599337614
Jimmy Graham,TE,5,8.060935546530976,1.6121871093061952,1.1515622209329965,0,0,0,0,0,8.060935546530976,1.3434892577551627,1.1515622209329965
Gerald Everett,TE,14,7.63842032018033,0.5456014514414521,0.1060891711136157,0,0,0,-0.7334022805693416,-0.2444674268564472,8.371822600749672,0.16743645201499344,0.1213307623297054
Luke Farrell,TE,9,7.496112192240609,0.832901354693401,0.4997408128160406,0,0,0,0,0,7.496112192240609,0.5766240147877392,0.4997408128160406
Mo Alie-Cox,TE,12,7.418286480303639,0.6181905400253033,0.4121270266835355,0,0,0,0,0,7.418286480303639,0.6743896800276036,0.4121270266835355
Davis Allen,TE,3,6.712671677256607,2.237557225752202,0.9589530967509438,0,0,0,0,0,6.712671677256607,1.118778612876101,0.9589530967509438
Charlie Kolar,TE,5,6.630740895852341,1.3261481791704681,1.3261481791704681,0,0,0,0,0,6.630740895852341,1.6576852239630853,1.3261481791704681
Geoff Swaim,TE,7,6.552676491557518,0.936096641651074,0.5956978628688653,0,0,0,0,0,6.552676491557518,0.6552676491557519,0.5956978628688653
Noah Gray,TE,15,6.4392319985482445,0.4292821332365496,0.1651085127832883,0,0,0,-2.798107638283007,-2.798107638283007,9.237339636831251,0.32990498702968757,0.24308788517976976
MyCole Pruitt,TE,8,6.372907783295371,0.7966134729119214,0.579355253026852,0,0,0,0,0,6.372907783295371,0.7966134729119214,0.579355253026852
Pat Freiermuth,TE,10,6.155984845801191,0.6155984845801191,0.13679966324002646,0,0,0,0,0,6.155984845801191,0.2051994948600397,0.13679966324002646
Chigoziem Okonkwo,TE,16,5.8851476206789055,0.3678217262924316,0.07743615290366981,0,0,0,-0.02560013987040799,-0.012800069935203995,5.910747760549313,0.11366822616440987,0.07987496973715288
Brock Wright,TE,8,4.95234343336318,0.6190429291703975,0.3537388166687986,0,0,0,0,0,4.95234343336318,0.38094949487409074,0.3537388166687986
Will Dissly,TE,11,4.157057306436071,0.3779143005850974,0.2187924898124248,0,0,0,0,0,4.157057306436071,0.29693266474543367,0.2187924898124248
Stone Smartt,TE,11,4.14062732492151,0.3764206659019555,0.23003485138452837,0,0,0,0,0,4.14062732492151,0.46006970276905673,0.23003485138452837
Jeremy Ruckert,TE,10,4.10458646326835,0.41045864632683504,0.1865721119667432,0,0,0,0,0,4.10458646326835,0.2565366539542719,0.1865721119667432
Payne Durham,TE,6,3.845976442032076,0.6409960736720127,0.5494252060045823,0,0,0,0,0,3.845976442032076,0.7691952884064153,0.5494252060045823
Josh Whyle,TE,8,3.833787508678958,0.47922343858486977,0.2555858339119305,0,0,0,0,0,3.833787508678958,0.42597638985321756,0.2555858339119305
Robert Tonyan,TE,10,3.7697761176443416,0.3769776117644342,0.23561100735277135,0,0,0,0,0,3.7697761176443416,0.3427069197858492,0.23561100735277135
