QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
P.Mahomes,1,57.92395862876832,1.3791418721135313,0.7151106003551644
R.Wilson,1,27.284915765358843,0.6063314614524187,0.34106144706698555
J.Herbert,1,25.338252271967512,0.6667961124201977,0.32073737053123436
J.Allen,1,20.287479933129067,0.483035236503073,0.3121150758942933
R.Tannehill,1,21.121426161138665,0.5867062822538518,0.2575783678187642
K.Cousins,1,18.669620263625667,0.5657460685947172,0.24565289820560088
C.Wentz,1,17.433397110454393,0.35578361449906926,0.2100409290416192
G.Smith,1,12.98044458983242,0.36056790527312277,0.20281944671613156
T.Tagovailoa,1,12.75020712753979,0.335531766514205,0.17466037161013412
L.Jackson,1,8.855506437560095,0.23303964309368672,0.13217173787403128
J.Hurts,1,2.9139406787001096,0.05827881357400219,0.03099936892234159
M.Mariota,1,1.8413243411911684,0.04091831869313708,0.02045915934656854
K.Murray,1,0.7773576566662443,0.01766721946968737,0.010504833198192492
J.Winston,1,0.45632048080275034,0.010864773352446436,0.006518864011467862
T.Lawrence,1,0.36266105414915684,0.007555438628107434,0.004533263176864461
J.Brissett,1,-0.802538091369452,-0.020577899778703897,-0.008447769382836336
B.Mayfield,1,-1.0636301902318586,-0.03038943400662453,-0.01636354138818244
M.Ryan,1,-2.4141256269319014,-0.043109386195212526,-0.023212746412806743
J.Goff,1,-4.268634535345497,-0.10945216757296147,-0.05269919179438885
M.Trubisky,1,-9.86177843110761,-0.24053118124652706,-0.1264330568090719
M.Jones,1,-8.405517387153129,-0.25471264809554933,-0.13342091090719252
T.Lance,1,-12.42323791239362,-0.2889125095905493,-0.15337330756041506
D.Mills,1,-15.718204490614529,-0.3833708412345007,-0.18276981965830846
J.Flacco,1,-19.848991077957635,-0.315063350443772,-0.20893674818902774
J.Burrow,1,-25.252298269783093,-0.3713573274968102,-0.2316724611906706
A.Rodgers,1,-17.65804128460775,-0.46468529696336186,-0.26355285499414555
D.Prescott,1,-24.529937621519796,-0.7665605506724936,-0.2991455807502414
M.Stafford,1,-30.541671014626196,-0.6232994084617591,-0.38177088768282746
D.Carr,1,,,
