Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,79.0631121683373,0.02010240016613992,1.0908800681610427,0.3313749780716349,0.07293645033979455
A.Jones,13,65.40897380322917,0.07740972798240386,1.5015453595059858,0.30157922553704175,0.06325819516753305
D.Achane,12,57.603170637477376,0.30111090116331723,1.3265524648168605,0.52242922425401,0.06089130088528264
D.Samuel,17,77.21003036596059,0.2494972741548449,1.6596287017348628,1.1468536371603109,0.058096335866035055
C.McCaffrey,18,80.57585185320836,0.07949685622401938,1.0595037962780143,0.2770176348395533,0.05780190233372193
T.Kelce,18,83.30300976100727,0.4522426148655366,1.1938170318124182,1.1874787889325302,0.05729230382462674
A.St. Brown,19,88.42199937992518,-0.09826524836952599,1.404194460615988,1.3428695745349466,0.05536756379456805
J.Warren,18,69.36267488094389,-0.01924981482978795,1.1515309044958477,0.316019209340735,0.04968672985740966
P.Nacua,18,73.33205038967994,0.10342840912445929,1.5482953177160437,1.3902629995888391,0.049682960968617844
R.Rice,19,75.07037506969449,-2.208294307840251,1.318143306847535,1.2828789307006572,0.0489695858249801
Bre.Hall,17,65.98499492509285,-0.08597542857439085,1.2085359333134262,0.24196744977052287,0.047573896845777106
J.Chase,16,57.26479934046259,-0.9010540587451338,1.4610934417652792,1.3922930291290536,0.044808137199110004
A.Thielen,17,62.535017894018694,0.6616264829930475,1.191092540824519,1.1810074730563005,0.04425691287616326
T.Spears,17,58.68184856434113,-0.01626028629859459,1.4664345848532852,0.49097743277968003,0.04422143825496694
N.Collins,17,57.60422521773952,0.4376432979766735,1.6050836710099146,1.567824935700343,0.04289220045996986
J.Ferguson,18,62.9489366736559,0,1.3498723634670036,1.3498723634670036,0.04119694808485334
M.Andrews,11,35.695580309077314,-1.5857406310910291,1.211391269562561,1.1531176882989447,0.040107393605704846
N.Chubb,2,7.449441417998338,0.11237542344884344,1.0757323903576805,0.23279504431244807,0.03900231108899654
C.Kmet,15,46.60855590953646,0.2683186746549261,1.0856054360440657,1.053344116515547,0.03855132829572908
J.Conner,13,40.376901985683,0.04657283424498746,1.2524742650962235,0.18280437664240742,0.03830825615339943
J.McLaughlin,17,50.16346795152217,0.08905662224522792,1.3642518428845714,0.4585057048603648,0.03749138112968772
W.Robinson,15,44.44454020738627,0.5400691389613015,1.0195880655375444,0.9570421185928172,0.03703711683948856
J.Mixon,17,49.655878474543485,-0.05791826336190349,1.2736878097316362,0.16544791664088382,0.03667347006982532
G.Kittle,18,50.568863799816626,0.5720360089198339,1.5822385368898635,1.5682079462236131,0.0362760859396102
K.Williams,13,39.2108367778624,0.08701899434626373,1.0235367160045379,0.1994011209452566,0.036139020071762576
C.Lamb,18,54.307272530754716,0.5528394505825476,1.3058362288907992,1.230536551059974,0.035541408724315916
R.Mostert,16,42.1939624973658,0.08019078929260448,1.2201278371323547,0.20215936231249546,0.033119279825247885
A.Gibson,16,41.98087645403807,-0.0971075648240235,1.0066012340061912,0.3717244913162447,0.03274639348988929
T.Hill,19,88.58357555111205,0.06942870323376461,1.451197418097558,0.9548886552077057,0.03110378355025002
R.White,19,46.96758454385632,-0.1586773322953536,1.5222716088232917,0.15650059416439238,0.031001705969542125
J.McKinnon,12,29.57062636230668,0.0052708953918867915,1.4128712323333759,0.7702710785122612,0.030235814276387198
B.Aiyuk,18,40.98889819941945,0,1.5918036658507915,1.5918036658507915,0.02991890379519668
S.Perine,17,39.41091175065854,-0.16739039316297516,0.9597402209999593,0.3797603904112648,0.02945509099451311
J.Gibbs,18,44.1861313989784,-0.01571337219546043,0.9929200118419383,0.2153553666931073,0.029223631877631214
T.Etienne,17,40.47684379421834,-0.1264435126741175,1.2075587234769207,0.11016850474716755,0.028464728406623306
I.Pacheco,17,39.059519619338715,-0.06790494996423538,1.134289797821004,0.12052682868548867,0.02844830270891385
E.Engram,17,39.250080118322124,-0.9519245950061931,0.8675532010180502,0.8517316549656655,0.02760202539966394
S.LaPorta,20,45.18766673325819,0.7576889401120087,1.246405813860307,1.2330771718489897,0.02702611646725968
J.Cook,19,40.623059092217694,-0.02728754993074526,1.1886115932245773,0.16725631297410634,0.02594065076131398
D.Henry,17,34.316372863584746,-0.016392621712319543,1.2356741167831637,0.0974316272418153,0.025860115194864166
Z.Flowers,18,37.53604623094768,0.2604771740484453,1.2672906311686456,1.1440073507049477,0.02551736657440359
K.Walker,15,28.743890825180536,-0.05386722179849556,1.3345579778201901,0.10848895073756044,0.024864957461228836
