QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
J.Allen,9,111.26113788133371,0.3272386408274521,0.15692685173671891
P.Mahomes,9,91.29759600402637,0.2638658844047005,0.12662634674622245
B.Purdy,8,76.80910585994049,0.32272733554596844,0.12289456937590477
J.Hurts,9,89.24098545413612,0.2729082123979698,0.11619919981007308
T.Tagovailoa,9,76.44735465262028,0.2366791165715798,0.10706912416333372
D.Prescott,8,57.575562338997536,0.1999151470104081,0.08710372517246223
K.Cousins,8,53.01035059136858,0.1616169225346603,0.08374462968620629
J.Herbert,8,52.792894784446,0.1742339761862904,0.08023236289429483
C.Stroud,8,52.251343698535614,0.17301769436601197,0.0792888371753196
T.Heinicke,2,13.205420141565853,0.2164822974027189,0.07545954366609059
B.Mayfield,8,39.0095969730349,0.13359451018162638,0.06038637302327384
A.Richardson,4,17.969522679795826,0.19322067397629922,0.05650793295533279
L.Jackson,9,29.179116085912696,0.10649312440114123,0.039272027033529874
M.Stafford,8,24.749437594098175,0.08277403877624807,0.03749914786984572
J.Goff,8,25.017568181025126,0.08096300382208779,0.03662894316401922
A.Dalton,2,6.674404351599272,0.10941646478031594,0.0340530834265269
J.Love,8,21.10337451570394,0.07510097692421332,0.033391415372949276
S.Howell,9,22.837933624016884,0.05723792888224783,0.029971041501334495
R.Wilson,8,14.669273363673888,0.05642028216797649,0.024206721722234138
J.Burrow,8,12.899850495100907,0.03957009354325432,0.020314725189135286
A.O'Connell,3,4.217082274606135,0.04961273264242511,0.01757117614419223
D.Carr,9,7.135498293827071,0.021236602064961523,0.009055200880491207
T.Lawrence,8,1.4025700108885601,0.004836448313408828,0.002065640664047953
T.Taylor,6,-2.813005556668488,-0.029000057285242145,-0.0028471716160612228
D.Watson,5,-1.4554111928126936,-0.009575073636925616,-0.003198705918269656
W.Levis,2,-0.6955449921638923,-0.00939925665086341,-0.003974542812365099
J.Fields,6,-3.1780716418619948,-0.016995035517978582,-0.006733202631063548
G.Smith,8,-8.48987554998053,-0.03121277775728136,-0.013849715415955187
G.Minshew,8,-11.385516137951129,-0.046853975876342095,-0.01617260815049876
J.Dobbs,9,-25.434584781737367,-0.07923546660977374,-0.017589616031630267
J.Garoppolo,6,-9.0005490117626,-0.0494535659986956,-0.02064346103615275
D.Ridder,8,-17.429415769123235,-0.06552411943279411,-0.025821356694997386
T.Bagent,4,-11.73881211367293,-0.10119665615235285,-0.03634307155935892
K.Pickett,8,-32.96180565272824,-0.13291050666422677,-0.05377129796529892
M.Jones,9,-39.78884064638096,-0.12356782809435081,-0.05564872817675659
R.Tannehill,6,-30.308353829900042,-0.17123363745706238,-0.06720255838115309
P.Walker,3,-23.946323167324255,-0.23025310737811783,-0.08644882009864352
B.Young,7,-56.38820886471038,-0.20210827550075405,-0.09477009893228636
D.Jones,6,-51.21991152282538,-0.268167076035735,-0.10517435630970304
Z.Wilson,8,-78.9993685292289,-0.263331228430763,-0.12559518049161988
