QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
J.Garoppolo,59.471009481785984,0.29587566906361185,0.11638162325202736
T.Brady,164.69194511484068,0.22106301357696737,0.10557175968900044
C.Wentz,113.27185368724729,0.20898865993957064,0.09944851069995372
P.Rivers,118.10264929107456,0.1926633756787513,0.09022356706728385
D.Brees,119.49079491398001,0.17887843549997007,0.08286462892786409
A.Smith,104.40145998951493,0.1618627286659146,0.08118309485965391
B.Roethlisberger,109.61954969044709,0.16168075175582167,0.07995590787049386
D.Watson,46.92351581206338,0.17574350491409504,0.07519794200651182
J.Goff,82.45819540383559,0.14266123772289893,0.06261062673032315
M.Ryan,77.26158379085992,0.1161828327682104,0.054524759203147435
B.Bortles,88.34894045717513,0.1228775249752088,0.05397003082295365
R.Wilson,64.16069628883574,0.0915273841495517,0.04809647397963698
C.Keenum,52.39033133610645,0.08185989271266633,0.03620617231244399
J.Winston,38.47484200670646,0.07514617579434855,0.03552616990462277
A.Rodgers,20.53212414206417,0.07129209771550059,0.035097648106092595
M.Stafford,37.29047618778539,0.0576359755607193,0.02892977206189712
J.McCown,26.000493257421063,0.05473788054193908,0.024621679221042674
M.Mariota,24.807869474290932,0.03912913166291945,0.01822767779154367
R.Fitzpatrick,8.315419899299386,0.0435362298392638,0.01656458147270794
C.Newton,22.6381296713983,0.03126813490524627,0.01611254780882441
T.Taylor,20.59383397278311,0.03409575161056806,0.015732493485701382
D.Carr,16.45911081041929,0.029286674039891974,0.01396022969501212
K.Cousins,12.78998691291096,0.020301566528430095,0.009992177275711688
C.Palmer,0.503455648639658,0.0016506742578349441,0.0008433092942037822
N.Foles,0.40717242089083605,0.0021317927795331732,0.0005301724230349428
D.Prescott,-2.571528160963645,-0.004395774634125889,-0.0019918885832406236
J.Cutler,-21.92694328754729,-0.04685244292210959,-0.019387217760872936
A.Dalton,-28.92352108769947,-0.05047734919319279,-0.02404282717182001
B.Osweiler,-13.352792290510056,-0.06676396145255029,-0.024911925915130702
J.Flacco,-34.83511538201351,-0.057769677250437,-0.02576561788610467
J.Brissett,-39.92225171231961,-0.06812670940668875,-0.030733065213486996
T.Siemian,-39.726070807902076,-0.0952663568534822,-0.041860980830244546
M.Trubisky,-42.33143668376097,-0.1042646223737955,-0.04616296257771098
B.Hoyer,-45.421917291331425,-0.188472685856147,-0.05369020956422154
D.Stanton,-22.96988133883722,-0.13125646479335554,-0.05443099843326355
M.Moore,-19.826986550932677,-0.13962666585163858,-0.05954050015295098
T.Savage,-45.32835974033054,-0.18277564411423605,-0.0627816616902085
E.Manning,-82.9431286100386,-0.13334908136662155,-0.06530955008664456
T.Yates,-20.548081237097975,-0.17562462595810235,-0.06737075815441959
B.Hundley,-61.09520943710362,-0.15951751811254208,-0.07213129803672211
D.Kizer,-94.4140434556012,-0.15975303461184637,-0.0773251789153163
C.Beathard,-40.474821852870164,-0.15046402175788165,-0.079207087774697
M.Glennon,-27.26117173646159,-0.17934981405566836,-0.08413941893969627
B.Petty,-33.41631132579323,-0.2590411730681646,-0.10849451729153646
B.Gabbert,-56.042072866283945,-0.25707372874442175,-0.13124607228637927
