QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
M.Ryan,168.09579732651082,0.2394527027443174,0.11427314570123101
T.Brady,135.38720350818107,0.2371054352157287,0.11198279860064606
A.Rodgers,163.24113994341513,0.18893650456413788,0.10279668762179794
D.Prescott,131.56073216368634,0.22336287294344032,0.09533386388672924
K.Cousins,78.43484753558712,0.11724192456739481,0.0596916647911622
B.Hoyer,28.0819487747086,0.13308980461947204,0.05874884680901381
M.Stafford,66.35563532634957,0.0934586413047177,0.04963024332561673
D.Brees,58.92827018654764,0.08105676779442592,0.04117978349863567
B.Roethlisberger,55.81511294692302,0.08355555830377698,0.04044573401950944
M.Moore,14.020647184892889,0.1054183998864127,0.0365121020439919
A.Luck,41.16893959085602,0.06275752986410979,0.031963462415260886
M.Mariota,34.24474819770677,0.06318219224669146,0.02748374654711619
T.Taylor,33.753673100359805,0.058498566898370546,0.0270462124201601
A.Dalton,33.07352772900641,0.05088235035231755,0.024718630589690888
D.Carr,28.784310945279767,0.04590799193824524,0.021642339056601328
R.Wilson,28.51394470102251,0.03863678143769988,0.01957031208031744
J.Winston,20.484805409291972,0.030711852187844037,0.014801159977812119
C.Kessler,10.495407104823027,0.04543466279144168,0.014496418653070478
A.Smith,10.332235818478985,0.016718828185241077,0.007547286938260764
P.Rivers,4.922491092723461,0.0077887517289928175,0.003695563883426022
C.Kaepernick,2.267720485777172,0.005177444031454731,0.0025451408370114163
S.Bradford,1.2760008200208688,0.00208838104749733,0.0010450457166428081
C.Palmer,-0.9570114744533242,-0.0014522177154071688,-0.0007217281104474542
C.Wentz,-7.404990954444237,-0.010670015784501783,-0.005315858545903975
R.Tannehill,-12.389985041554166,-0.026876323300551334,-0.012591448212961551
M.Barkley,-7.803362359098628,-0.034075818162002745,-0.01429187245256159
T.Siemian,-18.822809928551344,-0.03428562828515727,-0.016087871733804566
J.Flacco,-32.98757527026879,-0.0448200750954739,-0.02385218746946406
E.Manning,-41.25177191825165,-0.05987194763171502,-0.029784672865163644
R.Fitzpatrick,-36.81058869761164,-0.08090239274200361,-0.0328372780531772
C.Newton,-47.416386850473934,-0.0733999796446965,-0.03616810591187943
B.Bortles,-64.16070048526488,-0.08898848888386253,-0.04642597719628429
B.Osweiler,-83.11371607220678,-0.12946061693490155,-0.057083596203438725
B.Gabbert,-30.271746459718067,-0.14346799270008562,-0.061527939958776555
C.Keenum,-51.4524965542529,-0.14019753829496703,-0.06439611583761315
R.Griffin,-25.96966486808231,-0.12984832434041155,-0.06693212594866575
B.Petty,-38.6035929627821,-0.25231106511622287,-0.07992462311135011
J.McCown,-36.86629677739181,-0.19201196238224902,-0.09125320984502923
J.Cutler,-46.100383653081,-0.28993951983069816,-0.1263024209673452
J.Goff,-94.73903261494851,-0.39639762600396866,-0.173833087366878
