Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Brandon Aiyuk,WR,2,21.455948162708168,10.727974081354084,1.5325677259077264,0.0,0.0,0.0,0.0,0.0,21.455948162708168,1.950540742064379,1.5325677259077264
Nico Collins,WR,2,19.505692368199362,9.752846184099681,0.9752846184099682,0.0,0.0,0.0,0.0,0.0,19.505692368199362,1.500437874476874,0.9752846184099682
Tyreek Hill,WR,2,17.274751371790195,8.637375685895098,0.7197813071579248,0.0,0.0,0.0,0.0,0.0,17.274751371790195,1.0796719607368872,0.7197813071579248
CeeDee Lamb,WR,2,16.99428930259581,8.497144651297905,0.9996640766232829,0.0,0.0,0.0,0.0,0.0,16.99428930259581,1.132952620173054,0.9996640766232829
Mike Evans,WR,2,15.844355535916005,7.9221777679580025,0.8802419742175558,0.0,0.0,0.0,0.0,0.0,15.844355535916005,1.3203629613263337,0.8802419742175558
Keenan Allen,WR,2,14.27102779732147,7.135513898660735,0.6795727522534033,0.0,0.0,0.0,0.12210553472969313,0.061052767364846564,14.148922262591777,1.0106373044708412,0.7446801190837777
Puka Nacua,WR,2,13.949016896535223,6.974508448267612,0.37700045666311416,0.0,0.0,0.0,0.9904275591424039,0.49521377957120194,12.95858933739282,0.5183435734957128,0.37024540963979485
Davante Adams,WR,2,13.755548849260471,6.8777744246302355,0.8091499323094394,0.0,0.0,0.0,0.0,0.0,13.755548849260471,1.1462957374383727,0.8091499323094394
Justin Jefferson,WR,2,12.92735227394755,6.463676136973775,0.517094090957902,0.0,0.0,0.0,0.0,0.0,12.92735227394755,0.6463676136973775,0.517094090957902
Tutu Atwell,WR,2,12.073974438853003,6.036987219426502,0.6707763577140557,0.0,0.0,0.0,0.5894921314115329,0.5894921314115329,11.484482307441471,0.8834217159570362,0.6755577827906748
Chris Olave,WR,2,11.8650444127809,5.93252220639045,0.5650021148943286,0.0,0.0,0.0,0.0,0.0,11.8650444127809,0.8475031723414929,0.5650021148943286
Amon-Ra St. Brown,WR,2,11.636381039160842,5.818190519580421,0.7272738149475526,0.0,0.0,0.0,0.0,0.0,11.636381039160842,0.9696984199300701,0.7272738149475526
