Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Tucker Kraft,TE,['GB'],6,24.727598705661098,4.121266450943517,0.7493211728988212,0.052500209566159445,0.0,0.0,0.0,-0.551354439741917,-0.551354439741917,25.278953145403015,1.0990849193653485,0.7899672857938442
Trey McBride,TE,['ARI'],7,23.922890022000008,3.4175557174285727,0.36246803063636374,0.0416050261252174,0.0,0.0,0.0,0.0,0.0,23.922890022000008,0.5089976600425533,0.36246803063636374
Travis Kelce,TE,['KC'],7,21.732431973128413,3.1046331390183446,0.5433107993282104,0.03839652292072158,0.0,0.0,0.0,0.0,0.0,21.732431973128413,0.7010461926815618,0.5433107993282104
Sam LaPorta,TE,['DET'],7,20.483475499671762,2.9262107856673945,0.5689854305464378,0.03765344760969074,0.0,0.0,0.0,0.0,0.0,20.483475499671762,0.7063267413679918,0.5689854305464378
Tyler Warren,TE,['IND'],7,19.864683957655814,2.8378119939508304,0.39729367915311625,0.03706097753293995,-0.5472358135983038,0.0,-0.5472358135983038,-1.1048093691259877,-0.2762023422814969,21.516729140380104,0.6520220951630334,0.4781495364528912
Darren Waller,TE,['MIA'],4,19.335403319405504,4.833850829851376,1.6112836099504586,0.03874830324530161,0.0,0.0,0.0,0.0,0.0,19.335403319405504,1.9335403319405504,1.6112836099504586
Hunter Henry,TE,['NE'],7,17.873878602498312,2.55341122892833,0.49649662784717535,0.03255715592440494,0.0,0.0,0.0,0.0,0.0,17.873878602498312,0.744744941770763,0.49649662784717535
Daniel Bellinger,TE,['NYG'],6,17.59045588882352,2.9317426481372535,1.5991323535294109,0.02912327133911179,0.0,0.0,0.0,0.0,0.0,17.59045588882352,1.759045588882352,1.5991323535294109
Dalton Kincaid,TE,['BUF'],5,17.512823695918122,3.5025647391836245,0.7297009873299217,0.03566766536846868,0.0,0.0,0.0,0.0,0.0,17.512823695918122,0.8756411847959061,0.7297009873299217
Dalton Schultz,TE,['HOU'],6,17.07751609744395,2.846252682907325,0.46155448912010677,0.03633514063285947,0.0,0.0,0.0,0.0,0.0,17.07751609744395,0.5692505365814651,0.46155448912010677
Jake Ferguson,TE,['DAL'],7,14.299504989069733,2.042786427009962,0.24654318946671955,0.024073240722339618,0.0,0.0,0.0,0.0,0.0,14.299504989069733,0.2803824507660732,0.24654318946671955
Brenton Strange,TE,['JAX'],5,13.993935239644724,2.7987870479289447,0.5830806349851968,0.0235192188901592,0.0,0.0,0.0,0.0,0.0,13.993935239644724,0.6996967619822362,0.5830806349851968
Kyle Pitts,TE,['ATL'],6,13.302453192418517,2.2170755320697526,0.3500645576952241,0.026765499381123777,0.0,0.0,0.0,0.0,0.0,13.302453192418517,0.44341510641395054,0.3500645576952241
Dallas Goedert,TE,['PHI'],6,13.197441825655135,2.199573637609189,0.3665956062681982,0.025090193584895695,0.0,0.0,0.0,0.0,0.0,13.197441825655135,0.48879414169093094,0.3665956062681982
Jake Tonges,TE,['SF'],6,11.851025378993011,1.9751708964988353,0.3485595699703827,0.01995122117675591,0.0,0.0,0.0,0.0,0.0,11.851025378993011,0.47404101515972047,0.3485595699703827
Zach Ertz,TE,['WAS'],7,11.667701366124067,1.6668144808748668,0.34316768723894314,0.02102288534436769,0.0,0.0,0.0,0.0,0.0,11.667701366124067,0.5072913637445247,0.34316768723894314
AJ Barner,TE,['SEA'],7,10.538417756697545,1.5054882509567922,0.4215367102679018,0.019809055933642,0.0,0.0,0.0,4.0227975518727,1.3409325172909001,6.515620204824844,0.3619789002680469,0.29616455476476566
Mason Taylor,TE,['NYJ'],7,9.70046310193094,1.3857804431329914,0.28530773829208644,0.017541524596620145,0.0,0.0,0.0,0.0,0.0,9.70046310193094,0.4041859625804558,0.28530773829208644
Hunter Long,TE,['JAX'],6,9.495482899903628,1.5825804833172714,0.6782487785645449,0.015958794789753997,0.0,0.0,0.0,0.0,0.0,9.495482899903628,0.863225718173057,0.6782487785645449
Mitchell Evans,TE,['CAR'],6,9.086588360145782,1.5144313933576303,0.8260534872859803,0.015348966824570579,0.0,0.0,0.0,0.0,0.0,9.086588360145782,1.009620928905087,0.8260534872859803
Jeremy Ruckert,TE,['NYJ'],6,7.849463478695639,1.3082439131159398,0.8721626087439599,0.014194328171239853,0.0,0.0,0.0,0.0,0.0,7.849463478695639,0.9811829348369548,0.8721626087439599
Austin Hooper,TE,['NE'],6,7.084115592273708,1.180685932045618,0.6440105083885189,0.012903671388476699,0.0,0.0,0.0,0.0,0.0,7.084115592273708,0.7084115592273708,0.6440105083885189
Gunnar Helm,TE,['TEN'],7,6.844708319089101,0.9778154741555858,0.32593849138519526,0.012817805840990825,0.0,0.0,0.0,0.0,0.0,6.844708319089101,0.40262990112288827,0.32593849138519526
