Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Daniel Jones,QB,['IND'],7,76.5484,10.9355,0.315,0.1428,68.3771,0.4498,0.3195,8.1713,0.2818,0.0,0.0,0.0
Patrick Mahomes,QB,['KC'],7,74.1824,10.5975,0.2558,0.1311,58.8545,0.3589,0.2373,15.3279,0.365,0.0,0.0,0.0
Dak Prescott,QB,['DAL'],7,65.7671,9.3953,0.2366,0.1107,65.6198,0.3547,0.2534,0.1472,0.0077,0.0,0.0,0.0
Drake Maye,QB,['NE'],7,64.0023,9.1432,0.2591,0.1166,59.2858,0.39,0.2935,6.1277,0.1393,-1.4112,-1.4112,-1.4112
Sam Darnold,QB,['SEA'],7,57.9281,8.2754,0.2868,0.1089,58.2604,0.4447,0.3034,-0.3324,-0.0332,0.0,0.0,0.0
Jordan Love,QB,['GB'],6,57.4395,9.5732,0.2872,0.122,46.351,0.3799,0.2634,11.0885,0.462,0.0,0.0,0.0
Baker Mayfield,QB,['TB'],7,51.2341,7.3192,0.1919,0.0891,33.3499,0.2124,0.1361,17.8842,0.8129,0.0,0.0,0.0
Jared Goff,QB,['DET'],7,39.4706,5.6387,0.1844,0.0726,46.0448,0.3029,0.2268,-6.5742,-0.5977,0.0,0.0,0.0
Lamar Jackson,QB,['BAL'],4,37.9141,9.4785,0.3268,0.0864,25.7877,0.3792,0.2714,12.1264,0.5774,0.0,0.0,0.0
Jalen Hurts,QB,['PHI'],7,34.8833,4.9833,0.1401,0.0663,23.5404,0.1731,0.1207,11.3429,0.2101,0.0,0.0,0.0
Matthew Stafford,QB,['LA'],7,32.2827,4.6118,0.1246,0.0588,57.2601,0.3579,0.2366,-24.9774,-1.4693,0.0,0.0,0.0
Josh Allen,QB,['BUF'],6,30.5515,5.0919,0.1364,0.0622,20.0542,0.1644,0.1127,10.4973,0.2282,0.0,0.0,0.0
Mac Jones,QB,['SF'],5,27.0801,5.416,0.126,0.0456,27.9131,0.2147,0.1439,-0.8331,-0.0397,0.0,0.0,0.0
Aaron Rodgers,QB,['PIT'],6,25.9061,4.3177,0.1416,0.0607,27.9079,0.2365,0.1623,-2.0018,-0.182,0.0,0.0,0.0
C.J. Stroud,QB,['HOU'],6,23.7855,3.9643,0.1117,0.0506,6.2194,0.0498,0.0322,17.5661,0.8783,0.0,0.0,0.0
Brock Purdy,QB,['SF'],2,23.4661,11.7331,0.2933,0.0395,20.2361,0.4216,0.2772,3.23,0.4614,0.0,0.0,0.0
Bo Nix,QB,['DEN'],7,20.6171,2.9453,0.0701,0.0348,15.9363,0.0996,0.0623,4.6807,0.1232,0.0,0.0,0.0
Justin Herbert,QB,['LAC'],7,14.0018,2.0003,0.0465,0.0239,8.5004,0.0465,0.0314,5.5014,0.1834,0.0,0.0,0.0
Carson Wentz,QB,['MIN'],4,13.5883,3.3971,0.0888,0.0291,16.7411,0.1762,0.1179,-3.1528,-0.2866,0.0,0.0,0.0
Kyler Murray,QB,['ARI'],5,10.7179,2.1436,0.0564,0.0186,5.3713,0.0488,0.0334,5.3466,0.1844,0.0,0.0,0.0
Jaxson Dart,QB,['NYG'],6,10.2119,1.702,0.0659,0.0169,0.9488,0.0134,0.008,9.2632,0.2504,0.0,0.0,0.0
Jacoby Brissett,QB,['ARI'],4,8.4417,2.1104,0.0928,0.0147,5.5081,0.1059,0.068,2.9336,0.2934,0.0,0.0,0.0
Trevor Lawrence,QB,['JAX'],7,7.2982,1.0426,0.0253,0.0123,2.8407,0.0187,0.011,4.4576,0.1486,0.0,0.0,0.0
Jayden Daniels,QB,['WAS'],5,4.5374,0.9075,0.0239,0.0082,4.1206,0.0463,0.0282,0.4168,0.0095,0.0,0.0,0.0
Michael Penix Jr.,QB,['ATL'],6,4.2929,0.7155,0.0202,0.0086,0.1743,0.0015,0.0009,4.1186,0.2423,0.0,0.0,0.0
Caleb Williams,QB,['CHI'],6,3.4373,0.5729,0.0158,0.007,11.9402,0.1057,0.0645,-8.5029,-0.2657,0.0,0.0,0.0
Andy Dalton,QB,['CAR'],3,3.1151,1.0384,0.1947,0.0053,6.0325,0.6703,0.464,-2.9174,-0.9725,0.0,0.0,0.0
Tyler Huntley,QB,['BAL'],1,0.9268,0.9268,0.0515,0.0021,-4.9962,-0.4996,-0.3331,5.923,1.9743,0.0,0.0,0.0
Tyson Bagent,QB,['CHI'],1,0.8913,0.8913,0.1783,0.0018,1.003,0.5015,0.3343,-0.1116,-0.0558,0.0,0.0,0.0
Joe Burrow,QB,['CIN'],2,0.5203,0.2602,0.0137,0.001,1.8214,0.0867,0.0506,-1.3011,-0.6505,0.0,0.0,0.0
Mason Rudolph,QB,['PIT'],2,0.4893,0.2446,0.0979,0.0011,-0.0262,-0.0131,-0.0131,0.5154,0.1718,0.0,0.0,0.0
Gardner Minshew,QB,['KC'],2,0.0484,0.0242,0.0097,0.0001,0.0,0.0,0.0,0.0484,0.0097,0.0,0.0,0.0
Marcus Mariota,QB,['WAS'],3,0.0061,0.002,0.0001,0.0,-3.7714,-0.1078,-0.065,3.7775,0.3777,0.0,0.0,0.0
Mitchell Trubisky,QB,['BUF'],1,-0.7795,-0.7795,-0.1559,-0.0016,2.31,2.31,1.155,-3.0895,-1.0298,0.0,0.0,0.0
Joe Milton III,QB,['DAL'],1,-0.7989,-0.7989,-0.1598,-0.0013,-0.7989,-0.2663,-0.1598,0.0,0.0,0.0,0.0,0.0
Trey Lance,QB,['LAC'],1,-0.9234,-0.9234,-0.1847,-0.0016,-1.522,-0.5073,-0.3805,0.5985,0.5985,0.0,0.0,0.0
Joshua Dobbs,QB,['NE'],2,-0.9247,-0.4624,-0.1321,-0.0017,0.8974,0.8974,0.4487,-1.8222,-0.3644,0.0,0.0,0.0
Zach Wilson,QB,['MIA'],1,-2.0405,-2.0405,-0.2267,-0.0041,-1.7449,-0.349,-0.2181,-0.2956,-0.2956,0.0,0.0,0.0
Davis Mills,QB,['HOU'],1,-2.8628,-2.8628,-0.409,-0.0061,0.4285,0.2142,0.1071,-3.2913,-1.0971,0.0,0.0,0.0
Kirk Cousins,QB,['ATL'],1,-2.909,-2.909,-0.4156,-0.0059,-2.909,-0.5818,-0.4156,0.0,0.0,0.0,0.0,0.0
Quinn Ewers,QB,['MIA'],1,-3.4324,-3.4324,-0.3814,-0.0069,-2.5994,-0.5199,-0.3249,-0.833,-0.833,0.0,0.0,0.0
Anthony Richardson,QB,['IND'],2,-3.6956,-1.8478,-0.5279,-0.0069,-1.3754,-1.3754,-0.6877,-2.6958,-0.6739,0.3756,0.3756,0.3756
Max Brosmer,QB,['MIN'],2,-3.8851,-1.9426,-0.777,-0.0083,-4.057,-2.0285,-1.0142,0.1718,0.1718,0.0,0.0,0.0
Tyrod Taylor,QB,['NYJ'],3,-5.3639,-1.788,-0.0646,-0.0097,-5.1904,-0.1207,-0.0752,-0.1735,-0.0124,0.0,0.0,0.0
Spencer Rattler,QB,['NO'],7,-7.2233,-1.0319,-0.0273,-0.0126,-16.0286,-0.1008,-0.0682,13.923,0.4973,-5.1177,-5.1177,-2.5589
Tua Tagovailoa,QB,['MIA'],7,-10.7416,-1.5345,-0.0497,-0.0215,-8.6254,-0.0621,-0.0421,-2.1161,-0.1924,0.0,0.0,0.0
Cooper Rush,QB,['BAL'],4,-16.2568,-4.0642,-0.2903,-0.037,-11.2364,-0.3305,-0.2161,-5.0204,-1.2551,0.0,0.0,0.0
