Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Kamara,13,79.14713370082188,0.021245713960299666,1.0894241973256167,0.3317627149385895,0.07301396097861797
A.Jones,13,67.97188347773542,0.08524365442636646,1.5242880607400868,0.31175990356834093,0.06573683121637855
D.Achane,12,58.955088918080676,0.3054578937262064,1.3469733041482184,0.5302453923784392,0.06232038997682947
T.Kelce,18,87.18017586102401,0.4610766395718202,1.2199544106996512,1.2134682759036866,0.05995885547525723
D.Samuel,17,75.73669373544381,0.23557938340394702,1.6504624917300539,1.135959543247833,0.05698773042546562
A.St. Brown,19,90.75752610599662,-0.10781255984282911,1.4162793626104895,1.3540715290409664,0.056830010085157555
C.McCaffrey,18,74.48390352926303,0.0655377637207689,1.041717908873605,0.26228725034072037,0.05343178158483718
R.Rice,19,77.51027114538498,-2.1973838169989217,1.3372691775943786,1.3019226476484456,0.050561168392292875
J.Warren,18,68.15303740203734,-0.02485915688892494,1.1472023416587156,0.31077663587699034,0.04882022736535626
Bre.Hall,17,67.54532903402892,-0.08177076066989894,1.2150463385590042,0.24675623780142322,0.04869886736411602
P.Nacua,18,71.52457716830465,0.09905572925163585,1.5380232253445392,1.3806361554593778,0.04845838561538255
K.Mitchell,7,26.315984552137902,0.3614042198715107,1.6409483712863024,0.5670452442060309,0.04584666298281864
J.Chase,16,58.12937425746724,-0.9114790522956727,1.4672717169215292,1.3979877139346204,0.04548464339394933
A.Thielen,17,60.77283732411229,0.6510376734733097,1.178384490088264,1.1683397888194078,0.04300979286915236
T.Spears,17,56.51151765456945,-0.02355113868788362,1.4458453609841029,0.4791371375156907,0.04258592136742235
N.Collins,17,56.72442931391395,0.42445911630381405,1.5984150729241449,1.5609483934575388,0.0422371029887669
J.Ferguson,18,63.92237597801712,0,1.3584113047333302,1.3584113047333302,0.04183401569241958
J.Conner,13,41.78218497719399,0.05132639101281199,1.2645205971184108,0.188381803418047,0.03964154172409297
W.Robinson,15,45.87044364463383,0.5408404498074205,1.0377798814302688,0.9729616946968539,0.03822536970386153
J.McLaughlin,17,50.55852615324837,0.09863974568584868,1.3549946434467663,0.46263041699975943,0.03778664137014079
C.Kmet,15,44.672188877824794,0.2639761331879185,1.0642349981850583,1.0326458324614871,0.036949701305066
M.Andrews,11,32.73798814755908,-1.5873167856634853,1.1644703805634216,1.1071414812670277,0.036784256345571996
C.Lamb,18,56.014958533528464,0.5539004275851155,1.3143751701571258,1.2383276958999248,0.03665900427586941
R.Mostert,16,45.14162546735634,0.09236106450046234,1.22914881507016,0.21399267567252878,0.03543298702304266
J.Mixon,17,47.67428929444398,-0.06606945791036621,1.2755849818160718,0.158982254559875,0.03520996255128802
G.Kittle,18,48.77631596687245,0.5580769164165833,1.5644526494854543,1.5504752087483866,0.034990183620425004
A.Gibson,16,43.477522959740696,-0.09725219246220237,1.0321274594669414,0.38248429685283214,0.0339138244615762
K.Williams,13,35.465986881455976,0.07157945968264547,1.0233636036002358,0.18579355695275632,0.032687545512862654
R.White,19,48.01016753448038,-0.15502916043703052,1.5216533986307976,0.15934881938818726,0.031689879560713126
T.Hill,19,89.34605673657686,0.07018486217550578,1.4543752226573368,0.9571966441985567,0.03137150868559581
I.Pacheco,17,42.755736899896156,-0.05762528425660164,1.1512168379156216,0.1318484026042484,0.03114037647479691
J.McKinnon,12,30.39688885867659,0.00893908422647638,1.4362846864222363,0.7846703897676501,0.03108066345467954
S.Perine,17,39.40041412449436,-0.15780726972235437,0.9504830215621541,0.3801977260468245,0.029447245235048103
B.Aiyuk,18,39.63346814418808,0,1.5804134973194357,1.5804134973194357,0.02892953879137816
J.Gibbs,18,43.54259134950134,-0.023906939767784335,1.0057846739108278,0.2119860480931341,0.028798010151786603
T.Etienne,17,40.52251883682359,-0.1257941974051356,1.2057917266995113,0.11038923867458772,0.028496848689749363
S.LaPorta,20,46.839063527468895,0.753261780780189,1.257730155848104,1.243971927437161,0.02801379397575891
T.Chandler,13,29.07508981288327,0.004928117382474533,1.3538323072100111,0.23522883271888323,0.027455231173638593
E.Engram,17,38.99804889442155,-0.9512752797372113,0.8657862042406408,0.849985669597355,0.027424788252054536
J.Cook,19,40.49059033168039,-0.025674433586416502,1.1795187436604653,0.1671564747730846,0.025856060237343798
T.Hockenson,15,29.975688408886555,0,0.9900272796432901,0.9900272796432901,0.02483487026419764
K.Walker,15,28.4181190441536,-0.05614961905106396,1.339262659368448,0.10702359092541121,0.024583147962070586
J.Waddle,15,28.898709000721414,0.037570598290795024,1.506489107592281,1.431159953269128,0.0244283254443968
Z.Flowers,18,35.165820728861895,0.2595650245762581,1.2477924517602197,1.1267850116968774,0.023906064397594764
D.Henry,17,31.533722135293253,-0.023683474101608575,1.2150848929139815,0.08893183199071777,0.023763166643024306
C.Samuel,16,27.98564385832976,0.5305647311373279,1.0902006871155947,1.033426024914901,0.02181266084047526
D.Swift,17,30.02921176597793,0.006696967719946801,0.9831284157836834,0.15558545093533926,0.021480122865506386
J.Taylor,10,17.652230722907394,-0.033049038617651086,1.2178057063515246,0.09336713241646773,0.02126774785892457
J.Downs,17,30.194489274641178,0,1.2660523203997067,1.2660523203997067,0.021203995277135658
D.Kincaid,18,30.161777755905668,0,0.9212426455710943,0.9212426455710943,0.02021566873720219
Z.Charbonnet,16,24.99803336344998,-0.07243307039514225,0.9729480881284563,0.17223060500399787,0.020078741657389543
R.Johnson,15,23.78412837619843,-0.08518593563921231,0.9054573772211015,0.20769991338035873,0.019479220619327133
J.Smith-Njigba,17,25.36538767225992,0,1.4083110961449619,1.4083110961449619,0.01928926819183264
G.Everett,15,23.546696475407686,-0.23119840878824868,1.193815068698856,1.1146476532829057,0.018913009217194927
T.Higbee,16,24.33811367704952,0,1.0563172194059356,1.0563172194059356,0.018721625905422708
A.Ekeler,14,21.293720315989603,-0.22019565545650802,1.442212744349444,0.1484253375439422,0.018293574154630243
D.Goedert,15,22.33987193850652,-0.4489563310677289,1.234711355216269,1.2084040476180815,0.018103623937201392
B.Robinson,18,48.72997211184407,-0.1228003643604827,1.4452028746151997,0.17985323823441293,0.017585699065984867
R.Moore,17,22.55501244134434,0.0024230145460351084,1.1270379892196376,0.6543737245017467,0.016296974307329723
D.Wicks,17,20.478950575152,-0.36670711749125645,1.6086215441348077,1.561589909334187,0.01529421252811949
L.Murray,17,20.913368024967255,-0.017708182494924188,1.0905959323839731,0.22370459500344947,0.014853244335914244
D.Moore,19,40.24742314856726,-0.6352739020367103,1.495531433007316,1.3611563217883231,0.014256968880115925
H.Henry,13,14.297159597141547,0,1.306320034650465,1.306320034650465,0.014085871524277387
T.Pollard,18,21.425674763086636,-0.07109515740854483,0.8670225152310607,0.1051572538146538,0.014022038457517432
R.Dowdle,17,19.326251430040504,-0.06660007872791311,1.5914355731401473,0.21720782564589902,0.013356082536309955
T.McBride,17,18.059345583459933,0,1.0791632761862,1.0791632761862,0.013048660103656021
M.Pittman,16,17.46726771123835,0.5212475624688558,1.1073767516997264,1.091676862702471,0.01304500949308316
Z.Moss,14,14.881307817543497,-0.08029433498493116,1.2290345432766412,0.08645981460498607,0.012589938931931893
C.Edwards-Helaire,18,17.407174873099308,-0.20897675263894894,1.7572730535864238,0.19984746449701965,0.011882030630101917
T.Conklin,17,16.030692287325362,-3.5315630226564507,0.9471140252952299,0.8748772987153641,0.011557817078100477
C.Godwin,19,17.355991171211578,0.8682509709449896,1.389066628968456,1.3619408134464004,0.011456099782977939
C.Otton,18,15.665627518937312,1.0507858119336968,1.076517977650142,1.0760961388679051,0.010901619706984908
D.Waller,12,10.8372419695722,0,1.0954113020431635,1.0954113020431635,0.010772606331582705
D.Schultz,17,14.391234929832041,-0.9520734397186299,1.2436494054281415,1.2103808774713722,0.010504551043673023
D.Foreman,9,8.008218175663263,-0.033522993648855234,1.1726478464458336,0.07704266669315792,0.010454592918620447
A.Brown,17,14.466330823833891,0,1.234241808511455,1.234241808511455,0.010303654432930121
E.Elliott,17,12.966156614720099,-0.168851341225551,0.9694332603448654,0.07818063613653936,0.00987521448188888
K.Allen,15,22.461278489854852,-0.535485730372275,1.1695792990105145,0.9616445393296864,0.009421677218898847
T.Boyd,17,12.358440843613668,0.36615800473042653,1.0972595487895762,1.0760681996864125,0.009127356605327671
K.Hunt,16,12.650959189031369,-0.045301908629799686,1.0089251140496562,0.08405110028792497,0.009036399420736693
J.Hill,20,25.570839142172836,-0.016214949725120997,0.9504137769745453,0.25800596565067085,0.008841922248330856
C.Kirk,12,8.458487258417641,-0.6094597169605047,1.1192911763659958,1.089485126481056,0.0083334849836627
