QB Name,GP,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
B.Purdy,14,176.24232315153267,0.4298593247598358,0.1648665324149043
J.Allen,14,146.5182653196861,0.28561065364461224,0.12740718723450964
D.Prescott,14,126.92182112911851,0.24455071508500678,0.1081105801781248
T.Tagovailoa,14,102.79810389716681,0.21239277664703887,0.09194821457707228
P.Mahomes,14,95.84219625932812,0.17585724084280388,0.08481610288436117
J.Hurts,14,94.14949933552991,0.1902010087586463,0.0806765204246186
K.Cousins,8,50.479896412845946,0.15390212320989619,0.07974707174225268
J.Browning,6,31.015165712185684,0.1975488261922655,0.06641363107534408
J.Love,14,69.74044429055921,0.13489447638406038,0.0627726771292162
M.Stafford,13,61.02100022007467,0.12686278632032155,0.05562534204200061
C.Stroud,13,58.973966801659856,0.12235262821921132,0.055374616715173575
B.Mayfield,14,57.32085430423119,0.11418496873352826,0.05117933420020642
A.Richardson,4,16.184356435683295,0.17402533801809994,0.05089420262793489
J.Herbert,13,53.20082894883828,0.10946672623217753,0.05033191007458683
J.Goff,14,57.41122439340941,0.10832306489322531,0.0489856863424995
L.Jackson,14,56.11513199273067,0.12870443117598776,0.04850054623399366
G.Smith,12,19.172766162332014,0.04458782828449306,0.020097239163870035
T.Lawrence,14,17.862745068796983,0.03395959138554559,0.015010710141846203
D.Carr,14,17.039741653900048,0.0358731403240001,0.014464975937096815
R.Wilson,14,14.740622530595743,0.03268430716318347,0.013474060814072892
J.Burrow,10,9.615226567833044,0.02471780608697441,0.01204915610004141
D.Watson,6,3.950306707432646,0.02068223407032799,0.007169340666846907
W.Levis,8,3.5697046744531207,0.012887020485390328,0.005433340448178266
G.Minshew,13,3.9862313917576584,0.009184864957966955,0.0035976817615141323
S.Howell,14,-2.0366027550761494,-0.003411394899625041,-0.0017377156613277726
T.Taylor,7,-5.74276391140813,-0.05685904862780327,-0.004963495169756379
D.Lock,4,-1.7952062011679675,-0.02162899037551768,-0.005984020670559892
J.Fields,10,-8.934225804106651,-0.026910318687068228,-0.010908700615514837
J.Garoppolo,6,-5.839590924969732,-0.032085664422910616,-0.01339355716736177
D.Ridder,13,-18.310782326564016,-0.047192737955061896,-0.01711288067903179
A.O'Connell,8,-14.09994823781507,-0.05361197048598886,-0.02296408507787471
M.Trubisky,5,-9.558378593982672,-0.08311633559984932,-0.02482695738696798
J.Dobbs,13,-50.16491473012543,-0.11098432462417131,-0.024883390243117774
T.Bagent,5,-13.485844987792964,-0.09050902676371117,-0.03281227490947193
K.Pickett,12,-41.086029200919995,-0.11806330230149424,-0.04446539956809523
K.Murray,5,-19.411083327365297,-0.1038025846383171,-0.04722891320526836
D.Thompson-Robinson,6,-30.33677963183181,-0.26152396234337766,-0.05607537824737858
R.Tannehill,6,-25.455783473376506,-0.143817985725291,-0.056442978876666314
M.Jones,11,-53.63069916803437,-0.14534064815185466,-0.061152450590689134
T.DeVito,7,-36.91592466705803,-0.18931243419004118,-0.06874473867236132
B.Zappe,7,-38.61334192817892,-0.283921631824845,-0.07340939530072038
J.Flacco,3,-21.352545956201993,-0.1525181854014428,-0.07764562165891634
P.Walker,5,-39.08628912466899,-0.3203794190546638,-0.0849701937492804
B.Young,13,-97.1179214042205,-0.19659498259963662,-0.08901734317527085
T.Boyle,3,-24.461840353997644,-0.2844400041162517,-0.10498643928754353
D.Jones,6,-52.17291251437042,-0.2731566100228818,-0.10713123719583248
Z.Wilson,12,-102.0499877493008,-0.24472419124532566,-0.1086794331728443
