Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Tyreek Hill,WR,13,86.01289409124682,6.616376468557448,0.6278313437317287,0.0,0.0,0.0,-0.6644167178205217,-0.13288334356410433,86.67731080906734,0.8935805238048179,0.6566462940080858
CeeDee Lamb,WR,14,83.03620550609327,5.931157536149519,0.549908645735717,0.0,0.0,0.0,6.755444639768369,0.6755444639768369,76.2807608663249,0.7405899113235427,0.5409983040164886
Keenan Allen,WR,13,65.11112036609447,5.008547720468806,0.4227994828967173,3.496215627918285,3.496215627918285,1.7481078139591426,0.041340578610530115,0.020670289305265058,61.573564159565656,0.5701255940700524,0.4104904277304377
A.J. Brown,WR,14,62.30009907956046,4.4500070771114615,0.44184467432312385,0.0,0.0,0.0,0.0,0.0,62.30009907956046,0.6557905166269522,0.44184467432312385
Brandon Aiyuk,WR,13,60.55979488116689,4.65844576008976,0.7041836614089173,0.0,0.0,0.0,0.0,0.0,60.55979488116689,1.02643720137571,0.7041836614089173
Ja'Marr Chase,WR,14,59.82955327510839,4.273539519650599,0.43992318584638523,-2.0609032029315357,-2.0609032029315357,-2.0609032029315357,-2.5846628459965766,-0.8615542819988589,64.4751193240365,0.693280852946629,0.48844787366694314
Nico Collins,WR,12,55.03100628188485,4.585917190157071,0.639895421882382,0.0,0.0,0.0,0.0,0.0,55.03100628188485,0.9171834380314141,0.639895421882382
Deebo Samuel,WR,12,54.14050681547534,4.511708901289611,0.5360446219353994,-0.49052884380474043,0.0,-0.49052884380474043,6.711295986656695,0.21649341892440951,47.919739672623386,0.9779538708698651,0.6944889807626577
Amon-Ra St. Brown,WR,13,51.32429598998904,3.9480227684606954,0.3801799702962151,-1.9745741735678202,0.0,0.0,0.5857684591307513,0.19525615304358376,52.71310170442611,0.5607776777066608,0.3993416795789857
Puka Nacua,WR,14,50.79883543497472,3.6284882453553373,0.35523661143338964,0.0,0.0,0.0,2.6502286120266065,0.3312785765033258,48.14860682294811,0.5534322623327369,0.35665634683665265
D.J. Moore,WR,14,50.0374433562969,3.57410309687835,0.4351082030982339,0.0,0.0,0.0,-1.5538530877092498,-0.38846327192731245,51.59129644400615,0.6448912055500768,0.4647864544505058
Mike Evans,WR,14,47.74805017730013,3.410575012664295,0.41520043632434894,0.0,0.0,0.0,0.0,0.0,47.74805017730013,0.7234553057166686,0.41520043632434894
Adam Thielen,WR,14,46.9642540999828,3.3545895785702,0.38813433140481657,0.0,0.0,0.0,0.297988272458061,0.297988272458061,46.66626582752474,0.5243400654778061,0.3888855485627062
Jaylen Waddle,WR,13,43.79283762605343,3.368679817388725,0.42934154535346497,0.0,0.0,0.0,0.3076086971287274,0.1538043485643637,43.4852289289247,0.6124680130834464,0.43485228928924696
DK Metcalf,WR,13,38.50370519307807,2.9618234763906206,0.38892631508159664,0.0,0.0,0.0,0.0,0.0,38.50370519307807,0.6875661641621084,0.38892631508159664
Jordan Addison,WR,14,38.070244920994305,2.7193032086424505,0.41380701001080766,0.0,0.0,0.0,-0.4722563178257875,-0.4722563178257875,38.542501238820094,0.6216532457874209,0.4235439696573637
Stefon Diggs,WR,14,36.19114563050953,2.585081830750681,0.2641689462080988,0.0,0.0,0.0,0.0,0.0,36.19114563050953,0.39770489703856626,0.2641689462080988
Rashee Rice,WR,14,33.927391840948374,2.4233851314963126,0.39914578636409853,0.0,0.0,0.0,-2.161607401217436,-2.161607401217436,36.08899924216581,0.5307205770906737,0.42963094335911683
Chris Godwin,WR,14,31.74868839706307,2.2677634569330762,0.286024219793361,-0.6173213989971966,0.0,-0.6173213989971966,3.716368281408048,1.858184140704024,28.649641514652217,0.42131825756841496,0.265274458469002
Tyler Lockett,WR,14,31.188208859970548,2.2277292042836105,0.305766753529123,0.0,0.0,0.0,0.0,0.0,31.188208859970548,0.4586501302936845,0.305766753529123
Tank Dell,WR,10,29.741059558140048,2.9741059558140046,0.345826273931861,-0.7774166874005459,0.0,0.0,-0.22598786782101454,-0.02054435162009223,30.74446411336161,0.6541375343268427,0.4099261881781548
Chris Olave,WR,13,28.01917279112011,2.155320983932316,0.24154459302689749,0.0,0.0,0.0,0.0,0.0,28.01917279112011,0.38915517765444596,0.24154459302689749
DeVonta Smith,WR,14,27.71627491745618,1.9797339226754413,0.2717281854652567,0.0,0.0,0.0,0.0,0.0,27.71627491745618,0.37454425564129973,0.2717281854652567
Khalil Shakir,WR,13,27.444827774624255,2.11114059804802,0.857650867957008,0.0,0.0,0.0,0.0,0.0,27.444827774624255,1.05557029902401,0.857650867957008
Courtland Sutton,WR,14,27.442675646851868,1.9601911176322762,0.32285500761002195,0.0,0.0,0.0,0.0,0.0,27.442675646851868,0.4731495801181356,0.32285500761002195
Justin Jefferson,WR,7,24.063432395609624,3.4376331993728035,0.3591557073971586,-0.4007054000521681,0.0,-0.4007054000521681,0.0,0.0,24.46413779566179,0.5436475065702621,0.37066875447972414
Kalif Raymond,WR,14,23.971949160021143,1.7122820828586531,0.5327099813338032,0.0,0.0,0.0,2.6386802225443367,0.4397800370907228,21.333268937476806,0.7111089645825602,0.5470068958327386
Brandin Cooks,WR,13,23.64599376080951,1.8189225969853469,0.358272632739538,0.0,0.0,0.0,0.7926088670170527,0.2642029556723509,22.85338489379246,0.5573996315559137,0.3627521411713089
Amari Cooper,WR,14,23.089041268468776,1.6492172334620554,0.20432779883600688,0.0,0.0,0.0,0.0,0.0,23.089041268468776,0.3785088732535865,0.20432779883600688
Tee Higgins,WR,10,22.933145412959576,2.2933145412959575,0.3474719001963572,0.0,0.0,0.0,0.0,0.0,22.933145412959576,0.6370318170266549,0.3474719001963572
Calvin Ridley,WR,14,22.717389666122934,1.6226706904373525,0.19416572364207635,0.0,0.0,0.0,-1.4677283503267078,-0.18346604379083847,24.185118016449643,0.40308530027416073,0.22188181666467563
Jayden Reed,WR,14,22.255196044573072,1.589656860326648,0.23930318327497926,0.0,0.0,0.0,5.275579616878588,0.4795981469889625,16.979616427694484,0.31443734125360157,0.20706849302066443
Christian Kirk,WR,12,22.184143390911558,1.8486786159092965,0.2520925385330859,-1.579423152897614,-1.579423152897614,-0.789711576448807,-0.6312171200458441,-0.6312171200458441,24.394783663855016,0.42797866076938623,0.28699745486888256
Josh Downs,WR,14,21.901681367240347,1.5644058119457391,0.2607343019909565,0.0,0.0,0.0,0.0,0.0,21.901681367240347,0.38424002398667273,0.2607343019909565
Dontayvion Wicks,WR,13,20.921487223586194,1.609345171045092,0.41022523967816066,0.851029656155617,0.851029656155617,0.851029656155617,-0.43097020176860334,-0.43097020176860334,20.50142776919918,0.6613363796515864,0.41839648508569754
Gabe Davis,WR,13,20.693217680178122,1.591785975398317,0.29145377014335383,0.0,0.0,0.0,-0.8815918423308664,-0.8815918423308664,21.57480952250899,0.5532002441668972,0.3082115646072713
Alec Pierce,WR,14,20.166299762700564,1.4404499830500404,0.3804962219377465,0.0,0.0,0.0,0.0,0.0,20.166299762700564,0.7202249915250202,0.3804962219377465
Nick Westbrook-Ikhine,WR,13,20.125019703740687,1.5480784387492836,0.4472226600831264,0.0,0.0,0.0,0.0,0.0,20.125019703740687,0.7187507037050246,0.4472226600831264
Kavontae Turpin,WR,10,19.55241648575334,1.9552416485753341,0.7520160186828208,0.0,0.0,0.0,7.382314213450344,0.8202571348278159,12.170102272302998,1.106372933845727,0.7158883689589999
Wan'Dale Robinson,WR,12,19.368618785033398,1.6140515654194498,0.30263466851614684,0.0,0.0,0.0,2.378144085952992,0.297268010744124,16.990474699080405,0.3693581456321827,0.3034013339121501
Chris Moore,WR,12,18.786658605737102,1.5655548838114253,0.6709520930620394,0.0,0.0,0.0,1.9976472496192994,0.9988236248096497,16.789011356117804,0.9875889033010473,0.6457312060045309
Michael Wilson,WR,10,18.752389431973047,1.8752389431973047,0.4464854626660249,0.0,0.0,0.0,0.0,0.0,18.752389431973047,0.6697281939990374,0.4464854626660249
Michael Pittman,WR,14,18.644766242398614,1.3317690173141867,0.1303829807160742,0.0,0.0,0.0,0.0,0.0,18.644766242398614,0.18833097214544053,0.1303829807160742
Romeo Doubs,WR,14,18.31906312366813,1.308504508833438,0.21808408480557298,0.0,0.0,0.0,0.0,0.0,18.31906312366813,0.3522896754551563,0.21808408480557298
Noah Brown,WR,8,18.2714572198903,2.2839321524862877,0.3887544089338362,0.0,0.0,0.0,-1.1144657194338325,-1.1144657194338325,19.385922939324132,0.6684801013560046,0.42143310737661155
Zay Flowers,WR,14,18.19946230664356,1.2999615933316828,0.1819946230664356,0.0,0.0,0.0,4.292591047446168,0.536573880930771,13.906871259197391,0.2139518655261137,0.15116164412171076
Curtis Samuel,WR,13,17.399021304569736,1.338386254197672,0.21480273215518192,0.0,0.0,0.0,1.713877526188112,0.428469381547028,15.685143778381622,0.2800918531853861,0.20370316595300808
DeAndre Hopkins,WR,14,16.698357140253805,1.1927397957324146,0.14151150118859157,0.0,0.0,0.0,0.18072270766504353,0.09036135383252177,16.51763443258876,0.27995990563709766,0.14239340028093758
Demarcus Robinson,WR,6,16.369830127613948,2.728305021268991,0.6820762553172478,0.0,0.0,0.0,1.3560453057914406,1.3560453057914406,15.013784821822508,1.0724132015587506,0.6527732531227177
Josh Reynolds,WR,13,16.072597114402342,1.2363536241847954,0.3151489630274969,0.0,0.0,0.0,0.0,0.0,16.072597114402342,0.4870483974061316,0.3151489630274969
Odell Beckham,WR,12,15.81020099333739,1.3175167494447824,0.26350334988895646,0.0,0.0,0.0,0.0,0.0,15.81020099333739,0.4940687810417934,0.26350334988895646
Drake London,WR,13,15.71846558653668,1.2091127374258985,0.178618927119735,1.7827873351680148,1.7827873351680148,1.7827873351680148,0.0,0.0,13.935678251368666,0.2402703146787701,0.16018020978584674
KhaDarel Hodge,WR,10,15.48763541062328,1.548763541062328,0.774381770531164,0.0,0.0,0.0,-0.6291169250091391,-0.6291169250091391,16.11675233563242,1.2397501796640322,0.848250122928022
Tutu Atwell,WR,13,15.044750174260864,1.1572884749431434,0.224548510063595,0.0,0.0,0.0,2.6914854213579815,0.6728713553394954,12.353264752902883,0.33387202034872654,0.19608356750639497
Diontae Johnson,WR,10,15.0001298639376,1.50001298639376,0.20548123101284382,0.0,0.0,0.0,0.0,0.0,15.0001298639376,0.36585682594969754,0.20548123101284382
Jakobi Meyers,WR,13,14.313020220708019,1.1010015554390784,0.1555763067468263,0.8186514650238387,0.40932573251191934,0.2728838216746129,1.213192234897897,0.4043974116326323,12.281176520786284,0.20815553425061498,0.14280437814867772
Nelson Agholor,WR,13,13.99158000794527,1.0762753852265592,0.4115170590572138,0.0,0.0,0.0,0.0,0.0,13.99158000794527,0.5596632003178108,0.4115170590572138
Cooper Kupp,WR,10,13.93870488466559,1.393870488466559,0.18102214135929337,0.0,0.0,0.0,0.0,0.0,13.93870488466559,0.2844633649931753,0.18102214135929337
Trenton Irwin,WR,7,13.608884758453238,1.9441263940647482,0.5670368649355516,0.0,0.0,0.0,0.0,0.0,13.608884758453238,0.7560491532474021,0.5670368649355516
Olamide Zaccheaus,WR,9,13.454929921090857,1.4949922134545397,0.8969953280727238,0.0,0.0,0.0,0.0,0.0,13.454929921090857,1.681866240136357,0.8969953280727238
George Pickens,WR,14,12.840249791188208,0.9171606993705863,0.13806720205578718,0.0,0.0,0.0,0.23199137535360748,0.11599568767680374,12.608258415834602,0.24246650799681926,0.13855229028389673
Darius Slayton,WR,14,12.095850527694001,0.8639893234067143,0.1919976274237143,0.0,0.0,0.0,0.0,0.0,12.095850527694001,0.3183118559919474,0.1919976274237143
Jerry Jeudy,WR,13,12.088910481563666,0.9299161908895127,0.17269872116519522,0.0,0.0,0.0,0.0,0.0,12.088910481563666,0.2686424551458592,0.17269872116519522
Mike Williams,WR,3,11.288662651172086,3.7628875503906953,0.41809861671007725,0.0,0.0,0.0,-0.27095008343195476,-0.27095008343195476,11.559612734604041,0.6084006702423179,0.44460048979246314
Michael Gallup,WR,14,11.188857110869096,0.7992040793477926,0.211110511525832,0.0,0.0,0.0,0.0,0.0,11.188857110869096,0.34965178471465924,0.211110511525832
Josh Palmer,WR,8,10.889670673994917,1.3612088342493647,0.25324815520918414,0.0,0.0,0.0,0.0,0.0,10.889670673994917,0.4033211360738858,0.25324815520918414
Michael Thomas,WR,10,10.506219138635679,1.050621913863568,0.16415967404118248,0.0,0.0,0.0,0.0,0.0,10.506219138635679,0.2693902343239918,0.16415967404118248
A.T. Perry,WR,5,9.984921368631342,1.9969842737262684,0.8320767807192785,0.0,0.0,0.0,0.0,0.0,9.984921368631342,1.426417338375906,0.8320767807192785
D.J. Chark,WR,11,9.807119052248993,0.8915562774771811,0.20431498025518735,0.0,0.0,0.0,0.0,0.0,9.807119052248993,0.37719688662496126,0.20431498025518735
