Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
C.Lamb,18,99.07469162327966,0.5156492727981616,1.0461551333391166,0.9961074106465736,0.06483945786863853
B.Aiyuk,18,87.33262245630057,0,1.5620008975935573,1.5620008975935573,0.0637464397491245
N.Collins,17,81.54005849720589,0.1125463820821872,1.2716385821794176,1.246711868198832,0.06071486112971399
P.Nacua,18,84.92779809209193,0.19437329771447093,1.231448745809586,1.125291416477015,0.05753915859897828
A.St. Brown,19,88.57560443902283,0.06416692506499558,1.07606983847977,1.0414156291162504,0.05546374730057785
J.Jefferson,10,41.017761250254146,-1.9818368823479895,1.2204711760295004,1.1740609143138847,0.052052996510474805
T.Kelce,18,74.49959262373085,0.46117870897542257,0.8852392220581625,0.8816147732283954,0.05123768406033759
G.Kittle,18,67.25663155220428,0.5533825837319877,1.3335082100170597,1.3226731318742115,0.048247224929845255
J.Chase,16,61.656886939468535,-0.9145799508888395,1.0330637974998969,0.9763363096827492,0.048244825461242986
A.Brown,17,65.50425107819119,0,1.065375752963771,1.065375752963771,0.04665544948589116
A.Thielen,17,58.77871761968309,0.25095941816607054,0.8588500064466152,0.8530049046362254,0.0415985262701225
M.Evans,19,62.30080615446196,0,1.4810811259137713,1.4810811259137713,0.04112264432637753
D.Samuel,17,54.15679409185883,0.23265231247198487,1.1691389608369616,0.8285983614315154,0.04075003317671846
N.Dell,9,28.749893994686598,-0.10192098275468939,1.3810972613855106,1.095901445204703,0.0381804701124656
J.Waddle,15,45.161648976744424,0.02931330773596555,1.2381025394624496,1.1761133480918606,0.03817552745286933
T.Hill,19,106.17732936551334,0.07740429688299996,1.0484907198053743,0.7022426919601015,0.03728136564800328
D.Achane,12,34.19304871709829,0.3040585924667064,0.3389792793030584,0.31159543135225,0.03614487179397283
R.Rice,19,54.44695969258193,-2.1974604258001693,0.8645236439065482,0.833903803209481,0.03551660775771815
A.Cooper,16,49.7749292691089,0,1.4765320459991964,1.4765320459991964,0.03437495115269952
D.Metcalf,16,42.441019670323854,0,1.417963893370326,1.417963893370326,0.03408917242596293
R.Doubs,19,49.574666917527104,0,1.3397962764972107,1.3397962764972107,0.033116009964947964
C.Godwin,19,49.73441661732583,0.8179312695198131,1.1106600941901748,1.098334669993528,0.032827997767211764
T.Higgins,12,28.41601479117157,0,1.520849743528448,1.520849743528448,0.029754989310127298
S.LaPorta,20,49.22029120182887,0.14493318330420477,0.9171299590223472,0.9099799888768089,0.02943797320683545
T.Lockett,17,38.31607279831034,0,0.9711580309464157,0.9711580309464157,0.029137697945483147
