Name,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
T.Brown,95.59993790302595,0.355390103728721,0,0.355390103728721,0.0654345913093949
T.Owens,73.14034553258212,0.5009612707711104,0,0.5009612707711104,0.06376664824113523
R.Smith,86.43942966839468,0.15353362285682892,0,0.15353362285682892,0.06259191141809897
R.Moss,73.96557507346508,0.513649826899063,0,0.513649826899063,0.05355943162452214
A.Toomer,78.34976227449863,0.5596411591035616,0,0.5596411591035616,0.052867585880228496
M.Faulk,62.90441899396454,0.1621247912215581,0,0.1621247912215581,0.05211633719466822
J.Smith,61.613881372823634,0.4249233198125768,0,0.4249233198125768,0.04828674088779282
D.Mason,57.744308634784204,0.5606243556775166,0,0.5606243556775166,0.04694659238600342
M.Harrison,64.60928357891532,0.3609457183179627,0,0.3609457183179627,0.04664930222304355
E.McCaffrey,66.39662283870572,0.3975845678964415,0,0.3975845678964415,0.04462138631633449
T.Gonzalez,48.66585053737709,0.34032063312851113,0,0.34032063312851113,0.04055487544781424
T.Holt,54.633849373337085,0.37420444776258277,0,0.37420444776258277,0.039532452513268514
I.Bruce,54.56232554355247,0.37629190030036186,0,0.37629190030036186,0.039480698656694985
J.Horn,51.55723571080187,0.3304951007102684,0,0.3304951007102684,0.036879281624321796
O.Gadsden,47.29338317757329,0.4825855426282989,0,0.4825855426282989,0.036184684910155536
D.Alexander,42.5780825569058,0.30631714069716404,0,0.30631714069716404,0.035481735464088164
C.Carter,43.81830669474578,0.24617026233003247,0,0.24617026233003247,0.031729403833994044
E.Moulds,39.81315755699456,0.25198200985439595,0,0.25198200985439595,0.030207251560693902
I.Hilliard,39.84090643458944,0.3161976701157892,0,0.3161976701157892,0.030159656649954156
S.Sharpe,44.94323086331539,0.3745269238609616,0,0.3745269238609616,0.02897693801632198
B.Schroeder,38.08403191075459,0.31736693258962156,0,0.31736693258962156,0.028484691032725946
J.McDaniel,37.53229331487753,0.5864420830449614,0,0.5864420830449614,0.02847670205984638
D.Boston,33.37930183184608,0.24543604288122117,0,0.24543604288122117,0.02800276999315946
K.McCardell,37.95990189154884,0.271142156368206,0,0.271142156368206,0.02793223097244212
K.Johnson,31.97752665878528,0.1396398544051759,0,0.1396398544051759,0.02792797088103518
C.Conway,29.129456974800263,0.2942369391393966,0,0.2942369391393966,0.027795283372901013
J.Thrash,32.290588569862884,0.3798892772925045,0,0.3798892772925045,0.02599886358282036
D.Hayes,30.552565751458626,0.27775059774053296,0,0.27775059774053296,0.025870081076594942
K.Brady,34.86852887483715,0.3670371460509174,0,0.3670371460509174,0.02565748997412594
B.Shaw,30.907695039655458,0.45452492705375674,0,0.45452492705375674,0.02543843213140367
H.Ward,30.460812000861335,0.35012427587196937,0,0.35012427587196937,0.023540040186137045
S.Dawkins,27.664557371856798,0.2739065086322455,0,0.2739065086322455,0.022346169121047494
M.Muhammad,26.63301438038583,0.16750323509676623,0,0.16750323509676623,0.021103814881446775
I.Fryar,24.095847015106663,0.31293307811826837,0,0.31293307811826837,0.020524571563123224
D.Patten,16.63103086730368,0.23423987137047433,0,0.23423987137047433,0.01945149809041366
Q.Ismail,26.51451383988294,0.23886949405299948,0,0.23886949405299948,0.019020454691451177
A.Hakim,23.432686622652454,0.2575020507983786,0,0.2575020507983786,0.01808077671500961
C.Johnson,26.173863823055257,0.2199484354878593,0,0.2199484354878593,0.01798890984402423
J.McKnight,21.74679506046527,0.2091037986583199,0,0.2091037986583199,0.017709116498750222
J.Graham,18.60374897635747,0.16463494669342893,0,0.16463494669342893,0.01755070658146931
E.James,24.15789246573312,0.04880382316309721,0,0.04880382316309721,0.01744252163590839
A.Rison,24.475731633649207,0.3263430884486561,0,0.3263430884486561,0.016752725279705137
T.Wilkins,18.833238160345378,0.26157275222701915,0,0.26157275222701915,0.016681344694725757
D.Carswell,24.15585162774801,0.35008480619924653,0,0.35008480619924653,0.016233771255206995
M.Anderson,21.426746486869302,0.061927012967830354,0,0.061927012967830354,0.016146756960715374
A.Freeman,19.664817474228606,0.16118702847728367,0,0.16118702847728367,0.015897184700265646
J.Pathon,21.9196598503911,0.22832979010824062,0,0.22832979010824062,0.015826469206058555
J.Rice,20.41338101989648,0.1673227952450531,0,0.1673227952450531,0.015594637906720001
K.Dilger,18.729166076261496,0.2432359230683311,0,0.2432359230683311,0.014384920181460443
M.Robinson,11.580793698694215,0.1135371931244531,0,0.1135371931244531,0.013205009918693517
J.Bettis,16.003466881048777,0.043136029328972446,0,0.043136029328972446,0.01236743962986768
T.Glenn,16.200570974150853,0.09759380104910152,0,0.09759380104910152,0.012117106188594505
R.Jordan,14.495811629076723,0.16472513214859913,0,0.16472513214859913,0.010496605089845564
W.Jackson,13.082151640379811,0.12459192038456963,0,0.12459192038456963,0.00987332199273948
C.Sanders,12.7776820911106,0.20282035065254922,0,0.20282035065254922,0.009776344369633205
J.Green,12.569408604173045,0.11638341300160226,0,0.11638341300160226,0.009728644430474493
F.Taylor,10.22664806428382,0.030167103434465544,0,0.030167103434465544,0.009434177181073635
B.Mitchell,8.280148704683256,0.12738690314897316,0,0.12738690314897316,0.008961199896843351
J.Morton,10.264902953391823,0.0862596886839649,0,0.0862596886839649,0.007914343063524922
F.Sanders,8.005441443056787,0.06901242623324816,0,0.06901242623324816,0.006715974364980526
Z.Crockett,5.506338054659226,0.08740219134379724,0,0.08740219134379724,0.0050424341159883024
C.Lewis,6.827861853084864,0.056898848775707195,0,0.056898848775707195,0.004692688558821212
T.Davis,4.827734210996288,0.038013655204695185,0,0.038013655204695185,0.004615424675904673
D.Jackson,5.64326381851139,0.060034721473525426,0,0.060034721473525426,0.004558371420445388
E.Kennison,5.479025392066042,0.055908422368020835,0,0.055908422368020835,0.004369238749653941
D.Ward,5.258938934000101,0.042755601089431716,0,0.042755601089431716,0.0039012900103858315
R.Anderson,5.090057931312077,0.033708992922596534,0,0.033708992922596534,0.0037760073674421935
P.Warrick,4.523816888926155,0.03254544524407306,0,0.03254544524407306,0.0035874836549771253
R.Watters,4.363941807187711,0.011956004951199209,0,0.011956004951199209,0.003524993382219476
S.Jefferson,3.5158165250766555,0.03380592812573707,0,0.03380592812573707,0.0030075419376190383
N.Kaufman,3.5598967419909098,0.030426467880264187,0,0.030426467880264187,0.0029155583472489023
S.Alexander,3.820817134797853,0.026169980375327757,0,0.026169980375327757,0.002905564361063006
F.Wycheck,3.0897223301845944,0.02758680651950531,0,0.02758680651950531,0.002219628110764795
A.Connell,1.1342465406649411,0.011230163768959814,0,0.011230163768959814,0.0008625448978440617
P.Holmes,0.5168099387199279,0.0026234007041620704,0,0.0026234007041620704,0.0003468523078657234
