QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
B.Griese,174.94848311312762,0.23141333745122702,0.19460342949179935
J.Garcia,233.97437478411348,0.18109471732516524,0.17874283787938386
K.Warner,169.0096009011786,0.19698088683121048,0.17605166760539437
P.Manning,237.84630611085333,0.18128529429180895,0.17173018491758363
R.Gannon,173.49958646714634,0.13835692700729374,0.11875399484404267
D.Culpepper,161.9839861071824,0.12252949024749048,0.11729470391541086
T.Green,74.65204077894451,0.13283281277392261,0.10882221687892786
K.Collins,141.8738386981224,0.10764327670570743,0.09573133515392875
E.Grbac,80.13378560503173,0.07041633181461487,0.071998010426803
J.George,32.357968866554835,0.076677651342547,0.06432995798519847
R.Cunningham,27.907370641105537,0.08944670077277415,0.06120037421295074
A.Brooks,47.921623628741145,0.06945162844745094,0.056711980625729165
D.Flutie,35.46100734314274,0.06591265305416866,0.04006893485100874
M.Brunell,36.40195918345467,0.029740162731580613,0.026785841930430224
K.Stewart,30.249087323501108,0.03878088118397578,0.025144710992103997
J.Fiedler,11.887759128030352,0.012306168869596637,0.009625715893141986
T.Couch,-0.4633819106348813,-0.0009859189587976198,-0.0009212364028526467
D.McNabb,-7.040586283595223,-0.004439209510463571,-0.0048388909165602905
G.Frerotte,-13.142555691474072,-0.022125514632111234,-0.01544366121207294
J.Blake,-16.31781517851516,-0.021873746888090028,-0.01825258968514
S.McNair,-25.789448990064713,-0.024102288775761413,-0.01852690301010396
B.Johnson,-17.995420205613193,-0.022382363439817404,-0.018648103840013672
B.Favre,-31.891203742151994,-0.025032342026806903,-0.023852807585753175
S.King,-31.45337129267361,-0.02793372228479006,-0.024344714622812392
J.Kitna,-33.93471348668271,-0.03434687599866671,-0.029028839595109247
S.Beuerlein,-50.78286044346136,-0.04075670982621297,-0.04023998450353515
J.Harbaugh,-31.347582467556162,-0.06874469839376351,-0.05367736723896603
T.Dilfer,-55.06260977010115,-0.08242905654206759,-0.0571782032919015
R.Johnson,-58.0927404067112,-0.08159092753751573,-0.05915757678891161
D.Bledsoe,-88.48184644668531,-0.07147160456113515,-0.06617939150836598
T.Banks,-75.1604264573385,-0.11930226421799763,-0.07017780248117507
V.Testaverde,-97.67618537753005,-0.07877111723994358,-0.07246007817324188
T.Aikman,-77.93106246628368,-0.13768738951640225,-0.09222610942755465
S.Mitchell,-73.70577330731099,-0.17548993644597854,-0.11868884590549274
K.Graham,-81.84643491302089,-0.2421492157189967,-0.12125397764891983
J.Plummer,-130.3347362972394,-0.12249505291093929,-0.1246029983721218
C.Batch,-181.56345558634646,-0.18564770509851378,-0.148578932558385
C.McNown,-119.29230631790061,-0.16896927240495838,-0.153727198863274
C.Chandler,-171.45455234800255,-0.22151750949354335,-0.16114149656767157
D.Pederson,-116.65240740331939,-0.24002552963645965,-0.16593514566617268
S.Matthews,-79.18548385727995,-0.20729184255832447,-0.17065837038206885
D.Kanell,-82.25814187105307,-0.33438269053273606,-0.19585271874060256
A.Smith,-263.0108136613662,-0.3009277044180392,-0.2138299298059888
R.Leaf,-197.3783489392644,-0.27112410568580275,-0.24641491752717154
