Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Sam Darnold,QB,['SEA'],8,82.8423,10.3553,0.3666,0.1388,83.1986,0.5474,0.3852,-0.3563,-0.0356,0.0,0.0,0.0
Jordan Love,QB,['GB'],8,82.5436,10.3179,0.2991,0.1319,74.6493,0.4217,0.2986,7.8943,0.3036,0.0,0.0,0.0
Patrick Mahomes,QB,['KC'],9,80.6462,8.9607,0.2222,0.1131,65.3586,0.3204,0.2068,15.2876,0.3253,0.0,0.0,0.0
Drake Maye,QB,['NE'],9,79.8448,8.8716,0.2535,0.1121,74.0625,0.3919,0.2904,7.2171,0.1223,-1.4348,-1.4348,-1.4348
Daniel Jones,QB,['IND'],9,79.046,8.7829,0.2425,0.1141,65.8249,0.3227,0.2247,13.2211,0.4006,0.0,0.0,0.0
Dak Prescott,QB,['DAL'],9,60.0022,6.6669,0.1676,0.0783,55.5584,0.2437,0.1689,4.4438,0.1532,0.0,0.0,0.0
Josh Allen,QB,['BUF'],8,57.014,7.1268,0.2051,0.088,40.1037,0.2554,0.1798,16.9104,0.3075,0.0,0.0,0.0
C.J. Stroud,QB,['HOU'],8,50.9247,6.3656,0.1879,0.078,27.2518,0.1693,0.1126,23.673,0.8163,0.0,0.0,0.0
Jalen Hurts,QB,['PHI'],8,47.5839,5.948,0.1743,0.079,30.955,0.205,0.144,16.6288,0.2867,0.0,0.0,0.0
Mac Jones,QB,['SF'],7,47.3145,6.7592,0.1708,0.0643,45.8199,0.2727,0.1833,1.4946,0.0554,0.0,0.0,0.0
Baker Mayfield,QB,['TB'],8,47.0984,5.8873,0.1619,0.0729,29.7715,0.1731,0.1107,17.3268,0.7876,0.0,0.0,0.0
Jared Goff,QB,['DET'],8,46.7348,5.8418,0.1862,0.0744,53.1247,0.3001,0.2214,-6.3899,-0.5809,0.0,0.0,0.0
Lamar Jackson,QB,['BAL'],5,46.0747,9.2149,0.32,0.0786,34.8936,0.4057,0.2957,11.1811,0.43,0.0,0.0,0.0
Matthew Stafford,QB,['LA'],8,40.3983,5.0498,0.1369,0.0629,67.8852,0.3689,0.2478,-27.4868,-1.3089,0.0,0.0,0.0
Justin Herbert,QB,['LAC'],9,38.2891,4.2543,0.1032,0.051,25.479,0.1158,0.0784,12.8101,0.2785,0.0,0.0,0.0
Bo Nix,QB,['DEN'],9,32.4562,3.6062,0.0892,0.0434,26.4708,0.1344,0.0822,5.9854,0.1425,0.0,0.0,0.0
Jaxson Dart,QB,['NYG'],8,25.0173,3.1272,0.1107,0.0333,4.0553,0.0372,0.0232,20.962,0.411,0.0,0.0,0.0
Brock Purdy,QB,['SF'],2,22.3902,11.1951,0.2799,0.0304,19.3779,0.4037,0.2655,3.0123,0.4303,0.0,0.0,0.0
Aaron Rodgers,QB,['PIT'],8,18.9337,2.3667,0.074,0.0323,22.0458,0.132,0.0907,-3.112,-0.2394,0.0,0.0,0.0
Caleb Williams,QB,['CHI'],8,16.0091,2.0011,0.0535,0.0237,19.0784,0.1207,0.0742,-8.1073,-0.2027,5.0381,2.519,2.519
Jacoby Brissett,QB,['ARI'],5,11.8289,2.3658,0.0931,0.0181,9.4997,0.1301,0.0848,2.3293,0.1553,0.0,0.0,0.0
Kyler Murray,QB,['ARI'],5,10.9392,2.1878,0.0576,0.0167,6.046,0.055,0.0376,4.8932,0.1687,0.0,0.0,0.0
Michael Penix Jr.,QB,['ATL'],7,9.7786,1.3969,0.039,0.0154,3.6118,0.0256,0.0156,6.1668,0.3246,0.0,0.0,0.0
Tyler Huntley,QB,['BAL'],2,7.2153,3.6077,0.1503,0.0123,-2.2356,-0.0828,-0.0604,9.451,0.8592,0.0,0.0,0.0
Joe Milton III,QB,['DAL'],2,4.791,2.3955,0.5323,0.0063,4.791,0.7985,0.5323,0.0,0.0,0.0,0.0,0.0
Trevor Lawrence,QB,['JAX'],8,3.5594,0.4449,0.0107,0.0052,-4.221,-0.0241,-0.0144,7.7804,0.1995,0.0,0.0,0.0
Carson Wentz,QB,['MIN'],5,3.1908,0.6382,0.0177,0.0052,6.3706,0.0579,0.0377,-3.1799,-0.2891,0.0,0.0,0.0
Tyson Bagent,QB,['CHI'],2,2.0787,1.0393,0.3464,0.0031,2.3143,0.7714,0.5786,-0.2357,-0.1178,0.0,0.0,0.0
Tua Tagovailoa,QB,['MIA'],9,1.9827,0.2203,0.007,0.003,5.6873,0.0309,0.021,-3.7045,-0.3087,0.0,0.0,0.0
Jayden Daniels,QB,['WAS'],6,1.218,0.203,0.0055,0.0017,0.0786,0.0007,0.0005,1.1395,0.0211,0.0,0.0,0.0
Mason Rudolph,QB,['PIT'],2,0.4228,0.2114,0.0846,0.0007,0.0087,0.0044,0.0044,0.4141,0.138,0.0,0.0,0.0
Joe Burrow,QB,['CIN'],2,0.0982,0.0491,0.0026,0.0001,1.4668,0.0698,0.0407,-1.3686,-0.6843,0.0,0.0,0.0
Gardner Minshew,QB,['KC'],2,-0.0477,-0.0239,-0.0095,-0.0001,0.0,0.0,0.0,-0.0477,-0.0095,0.0,0.0,0.0
Mitchell Trubisky,QB,['BUF'],2,-0.1072,-0.0536,-0.0119,-0.0002,3.1415,1.0472,0.5236,-3.2488,-1.0829,0.0,0.0,0.0
Joshua Dobbs,QB,['NE'],2,-0.8923,-0.4462,-0.1275,-0.0013,0.9292,0.9292,0.4646,-1.8215,-0.3643,0.0,0.0,0.0
Trey Lance,QB,['LAC'],1,-1.0056,-1.0056,-0.2011,-0.0013,-1.6004,-0.5335,-0.4001,0.5948,0.5948,0.0,0.0,0.0
Tyrod Taylor,QB,['NYJ'],3,-3.1973,-1.0658,-0.0385,-0.005,-3.3653,-0.0783,-0.0488,0.168,0.012,0.0,0.0,0.0
Quinn Ewers,QB,['MIA'],1,-3.4147,-3.4147,-0.3794,-0.0052,-2.548,-0.5096,-0.3185,-0.8668,-0.8668,0.0,0.0,0.0
Anthony Richardson,QB,['IND'],2,-3.6487,-1.8243,-0.5212,-0.0053,-1.4225,-1.4225,-0.7112,-2.5783,-0.6446,0.3521,0.3521,0.3521
Max Brosmer,QB,['MIN'],3,-4.1559,-1.3853,-0.4618,-0.0068,-4.294,-0.8588,-0.5367,0.138,0.138,0.0,0.0,0.0
Zach Wilson,QB,['MIA'],2,-5.2685,-2.6343,-0.5269,-0.008,-4.9839,-0.8307,-0.5538,-0.2846,-0.2846,0.0,0.0,0.0
Davis Mills,QB,['HOU'],2,-6.4676,-3.2338,-0.1658,-0.0099,-3.3528,-0.1765,-0.0986,-3.1148,-0.623,0.0,0.0,0.0
Marcus Mariota,QB,['WAS'],4,-8.3144,-2.0786,-0.0784,-0.0119,-11.6279,-0.2076,-0.1321,3.3136,0.1841,0.0,0.0,0.0
Tyler Shough,QB,['NO'],3,-11.3708,-3.7903,-0.1895,-0.0159,-11.9989,-0.375,-0.2143,0.6281,0.157,0.0,0.0,0.0
Justin Fields,QB,['NYJ'],7,-11.7569,-1.6796,-0.0534,-0.0183,-16.9531,-0.1584,-0.1015,5.1961,0.098,0.0,0.0,0.0
Kirk Cousins,QB,['ATL'],2,-13.294,-6.647,-0.3324,-0.021,-13.323,-0.5124,-0.3506,0.029,0.0145,0.0,0.0,0.0
Andy Dalton,QB,['CAR'],4,-15.2598,-3.8149,-0.3633,-0.0207,-6.4024,-0.2561,-0.173,-8.8574,-1.7715,0.0,0.0,0.0
Cooper Rush,QB,['BAL'],4,-16.3837,-4.0959,-0.2926,-0.028,-11.355,-0.334,-0.2184,-5.0287,-1.2572,0.0,0.0,0.0
Spencer Rattler,QB,['NO'],8,-18.153,-2.2691,-0.0628,-0.0255,-21.1135,-0.1213,-0.0825,8.0616,0.2601,-5.101,-5.101,-2.5505
Geno Smith,QB,['LV'],8,-19.1304,-2.3913,-0.0714,-0.0326,-17.902,-0.1105,-0.0743,-1.2285,-0.0455,0.0,0.0,0.0
Russell Wilson,QB,['NYG'],5,-19.2095,-3.8419,-0.1501,-0.0256,-18.7137,-0.2835,-0.1671,-0.4957,-0.031,0.0,0.0,0.0
Jake Browning,QB,['CIN'],4,-25.8308,-6.4577,-0.1942,-0.0365,-33.1362,-0.4142,-0.2672,7.3054,0.8117,0.0,0.0,0.0
Bryce Young,QB,['CAR'],8,-26.3329,-3.2916,-0.0997,-0.0357,-32.8101,-0.2202,-0.1345,6.4772,0.3239,0.0,0.0,0.0
Joe Flacco,QB,['CLE' 'CIN'],8,-28.396,-3.5495,-0.0818,-0.0207,-31.8365,-0.1553,-0.0956,3.4405,0.2458,0.0,0.0,0.0
J.J. McCarthy,QB,['MIN'],3,-31.8542,-10.6181,-0.3885,-0.0521,-34.7731,-0.9151,-0.5269,2.919,0.1824,0.0,0.0,0.0
Dillon Gabriel,QB,['CLE'],6,-37.8094,-6.3016,-0.2538,-0.0566,-34.8704,-0.4102,-0.2456,-2.9391,-0.4199,0.0,0.0,0.0
