Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Drake Maye,QB,['NE'],11,94.2445,8.5677,0.241,0.1086,93.088,0.4047,0.2909,2.5091,0.0358,-1.3526,-1.3526,-1.3526
Patrick Mahomes,QB,['KC'],10,89.4492,8.9449,0.2187,0.1118,73.7784,0.3166,0.2044,15.6709,0.3265,0.0,0.0,0.0
Daniel Jones,QB,['IND'],10,82.9518,8.2952,0.2311,0.1059,67.6999,0.3036,0.2122,15.2519,0.3813,0.0,0.0,0.0
Jordan Love,QB,['GB'],10,82.3862,8.2386,0.2402,0.1066,73.8553,0.3517,0.2382,8.5309,0.2585,0.0,0.0,0.0
Josh Allen,QB,['BUF'],10,75.6005,7.56,0.2112,0.0945,54.6195,0.2677,0.1864,20.981,0.3228,0.0,0.0,0.0
Sam Darnold,QB,['SEA'],10,70.4943,7.0494,0.2456,0.0918,74.6449,0.3908,0.2744,-4.1506,-0.2767,0.0,0.0,0.0
Mac Jones,QB,['SF'],9,62.5037,6.9449,0.1953,0.0706,63.6082,0.3165,0.2201,-1.1045,-0.0356,0.0,0.0,0.0
Dak Prescott,QB,['DAL'],10,60.7566,6.0757,0.1538,0.0717,62.7773,0.2481,0.1734,-2.0208,-0.0612,0.0,0.0,0.0
Matthew Stafford,QB,['LA'],10,56.1831,5.6183,0.1552,0.0709,86.4266,0.3876,0.2557,-30.2435,-1.2601,0.0,0.0,0.0
Jared Goff,QB,['DET'],10,55.7851,5.5785,0.1732,0.0713,62.0063,0.2871,0.2,-6.2212,-0.5184,0.0,0.0,0.0
C.J. Stroud,QB,['HOU'],8,53.3662,6.6708,0.1969,0.0644,29.8576,0.1855,0.1234,23.5086,0.8106,0.0,0.0,0.0
Baker Mayfield,QB,['TB'],10,47.589,4.7589,0.1297,0.0581,22.5376,0.1043,0.0663,25.0515,0.9278,0.0,0.0,0.0
Jalen Hurts,QB,['PHI'],10,38.7161,3.8716,0.1132,0.0503,31.3429,0.1741,0.1165,7.3733,0.101,0.0,0.0,0.0
Lamar Jackson,QB,['BAL'],7,38.6128,5.5161,0.183,0.0515,24.0625,0.2057,0.1399,14.5502,0.3731,0.0,0.0,0.0
Jaxson Dart,QB,['NYG'],9,36.8843,4.0983,0.1413,0.04,10.8208,0.0845,0.053,26.0634,0.4573,0.0,0.0,0.0
Brock Purdy,QB,['SF'],3,33.035,11.0117,0.3087,0.0373,31.6888,0.473,0.3201,1.3461,0.1683,0.0,0.0,0.0
Bo Nix,QB,['DEN'],11,23.8466,2.1679,0.0544,0.0263,23.8424,0.1006,0.0616,0.4518,0.009,-0.4476,0.0,-0.4476
Justin Herbert,QB,['LAC'],11,19.4677,1.7698,0.0453,0.0216,5.2312,0.0209,0.0139,14.2365,0.2636,0.0,0.0,0.0
Caleb Williams,QB,['CHI'],10,12.8436,1.2844,0.0339,0.0151,13.1573,0.0678,0.0405,-5.316,-0.1022,5.0023,2.5012,2.5012
Jacoby Brissett,QB,['ARI'],7,11.6692,1.667,0.0499,0.0138,8.1054,0.0571,0.0381,3.5638,0.1697,0.0,0.0,0.0
Kyler Murray,QB,['ARI'],5,10.6818,2.1364,0.0562,0.0127,5.6104,0.051,0.0348,5.0714,0.1749,0.0,0.0,0.0
Mason Rudolph,QB,['PIT'],3,8.8776,2.9592,0.4035,0.0121,8.6548,0.6182,0.4808,0.2228,0.0557,0.0,0.0,0.0
Tua Tagovailoa,QB,['MIA'],11,8.8653,0.8059,0.0272,0.0112,13.0218,0.0611,0.0417,-4.1564,-0.2969,0.0,0.0,0.0
Michael Penix Jr.,QB,['ATL'],9,8.7253,0.9695,0.0294,0.0109,1.9236,0.0116,0.007,6.8017,0.3239,0.0,0.0,0.0
Tyler Huntley,QB,['BAL'],2,7.7909,3.8955,0.1623,0.0104,-1.5924,-0.059,-0.043,9.3834,0.853,0.0,0.0,0.0
Jameis Winston,QB,['NYG'],1,7.4844,7.4844,0.2339,0.0081,5.3437,0.2812,0.1843,2.1407,0.7136,0.0,0.0,0.0
Marcus Mariota,QB,['WAS'],6,7.4556,1.2426,0.0446,0.0088,1.6617,0.0181,0.0119,5.7939,0.2146,0.0,0.0,0.0
Carson Wentz,QB,['MIN'],5,7.4054,1.4811,0.0411,0.0097,10.4227,0.0948,0.0617,-3.0172,-0.2743,0.0,0.0,0.0
Joe Milton III,QB,['DAL'],2,5.0238,2.5119,0.5582,0.0059,5.0238,0.8373,0.5582,0.0,0.0,0.0,0.0,0.0
Jayden Daniels,QB,['WAS'],6,3.0936,0.5156,0.0139,0.0036,2.683,0.0256,0.016,0.4106,0.0076,0.0,0.0,0.0
Aaron Rodgers,QB,['PIT'],10,2.678,0.2678,0.0088,0.0037,5.4588,0.0284,0.0189,-2.7808,-0.1986,0.0,0.0,0.0
