Name,GP,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
A.Jones,13,67.19256127356478,0.06270195871366799,1.5907533890508962,0.30322857274823173,0.06498313469396981
A.St. Brown,19,88.9570833802721,-0.11836396428647837,1.407505957059668,1.345225552106764,0.05570261952427808
D.Samuel,17,71.02146460788543,0.2218777669026391,1.6087908470549932,1.1044588179086825,0.053439777733548105
R.Rice,19,76.95471447136248,-2.184821203184958,1.332795797375194,1.2976196273695926,0.05019877004002771
Bre.Hall,17,65.99371625188452,-0.08558009740325985,1.2076955874656192,0.2420497427635229,0.04758018475262042
P.Nacua,18,70.15730109265243,0.11423564847167982,1.5287303139049342,1.374019959873172,0.04753204681074013
J.Warren,18,66.35456523757964,-0.027786682396261593,1.1295858856086385,0.3036427348051416,0.04753192352262151
C.McCaffrey,18,65.83078718904406,0.054883223572219156,0.9881092745304341,0.24297529585837102,0.047224381053833614
J.Ferguson,18,67.89504308315963,0,1.3932592617959838,1.3932592617959838,0.04443392871934531
J.Chase,16,55.95302202274814,-0.9199489771667824,1.4524376309897653,1.3833389919172445,0.04378170737304236
N.Chubb,2,8.121934494934985,0.14691780798602874,1.002058967831545,0.2538104529667183,0.042523217250968505
T.Spears,17,54.66256394070891,-0.012985811486461312,1.40433841192692,0.4718882649444323,0.041192587747331505
J.Conner,13,42.978197956330675,0.04628308975077779,1.333162804593803,0.1916628064903664,0.040776278895949404
N.Collins,17,53.44973732062119,0.4279013353662256,1.5723434963330338,1.5358187465149442,0.03979876196621086
C.Kmet,15,45.80575376788247,0.26792908778103575,1.0766983984770397,1.0447732941074606,0.037887306673186495
K.Williams,13,40.28263284920769,0.09332857967025426,1.0142484797379987,0.2038389676783836,0.037126850552265146
R.White,19,53.71143248273615,-0.14457504703044713,1.5546724376011483,0.17403385633797697,0.035453090747680625
I.Pacheco,17,47.97651154897942,-0.036948328360980054,1.145010901791277,0.1483117390610038,0.03494283434011611
R.Mostert,16,43.31007253844829,0.08525479971348099,1.220634301242716,0.20673573403348147,0.033995347361419376
J.Mixon,17,45.079467870802915,-0.07273031185350393,1.261892464529954,0.15114189579791484,0.033293550864699345
T.Hill,19,91.07720060573925,0.05810079049573316,1.4671356892189003,0.9610333582489463,0.031979354145273614
T.Etienne,17,45.27234379252634,-0.11589542490716025,1.234381523326188,0.12360323869386175,0.031837091274631746
G.Kittle,18,43.40479799240681,0.5474223762680336,1.5108440151422833,1.4974631590468075,0.03113687086973229
S.Perine,17,37.5602334910656,-0.1653678077839036,0.9247781623448925,0.3638292650941528,0.028071923386446637
K.Walker,15,32.36396344312733,-0.0517693815660626,1.4199808320646221,0.12033044180204167,0.02799650816879527
T.Hockenson,15,33.20176671689634,0,1.0154294710449419,1.0154294710449419,0.027507677478787355
J.Gibbs,18,40.88193261570275,-0.03233630583663977,0.9955066371202251,0.20313316836802384,0.02703831522202563
B.Aiyuk,18,34.864342489770905,0,1.5403368111478628,1.5403368111478628,0.02544842517501526
