Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Hunter Henry,TE,1,6.925208239525089,6.925208239525089,1.1542013732541816,0.0,0.0,0.0,0.0,0.0,6.925208239525089,1.3850416479050178,1.1542013732541816
Kylen Granson,TE,1,2.52173283559387,2.52173283559387,0.4202888059323117,0.0,0.0,0.0,0.0,0.0,2.52173283559387,0.6304332088984675,0.4202888059323117
Adam Trautman,TE,1,2.05338492739247,2.05338492739247,0.41067698547849396,0.0,0.0,0.0,0.0,0.0,2.05338492739247,0.41067698547849396,0.41067698547849396
Durham Smythe,TE,1,1.85985900692843,1.85985900692843,0.2656941438469186,0.0,0.0,0.0,0.0,0.0,1.85985900692843,0.6199530023094767,0.2656941438469186
Sam LaPorta,TE,1,1.74100482958602,1.74100482958602,0.348200965917204,0.0,0.0,0.0,0.0,0.0,1.74100482958602,0.348200965917204,0.348200965917204
George Kittle,TE,1,0.5234483280382679,0.5234483280382679,0.08724138800637798,0.0,0.0,0.0,0.0,0.0,0.5234483280382679,0.17448277601275597,0.08724138800637798
T.J. Hockenson,TE,1,0.46215765143279003,0.46215765143279003,0.051350850159198894,0.0,0.0,0.0,0.0,0.0,0.46215765143279003,0.057769706429098754,0.051350850159198894
Evan Engram,TE,1,-0.00956108019454405,-0.00956108019454405,-0.0019122160389088102,0.0,0.0,0.0,0.0,0.0,-0.00956108019454405,-0.0019122160389088102,-0.0019122160389088102
Hayden Hurst,TE,1,-0.23103908373741397,-0.23103908373741397,-0.03300558339105914,0.0,0.0,0.0,0.0,0.0,-0.23103908373741397,-0.0462078167474828,-0.03300558339105914
Darren Waller,TE,1,-0.842785919376183,-0.842785919376183,-0.1685571838752366,0.0,0.0,0.0,0.0,0.0,-0.842785919376183,-0.280928639792061,-0.1685571838752366
Cole Kmet,TE,1,-0.8801922415515671,-0.8801922415515671,-0.11002403019394588,0.0,0.0,0.0,-1.78315173229203,-1.78315173229203,0.902959490740463,0.1805918981480926,0.1289942129629233
Logan Thomas,TE,1,-0.9567330903955741,-0.9567330903955741,-0.11959163629944676,0.0,0.0,0.0,0.0,0.0,-0.9567330903955741,-0.23918327259889352,-0.11959163629944676
Noah Gray,TE,1,-0.984015977010131,-0.984015977010131,-0.1968031954020262,0.0,0.0,0.0,0.0,0.0,-0.984015977010131,-0.32800532567004365,-0.1968031954020262
Zach Ertz,TE,1,-3.3606025351883297,-3.3606025351883297,-0.33606025351883295,0.0,0.0,0.0,0.0,0.0,-3.3606025351883297,-0.5601004225313883,-0.33606025351883295
Irv Smith,TE,1,-4.5593991197650094,-4.5593991197650094,-0.9118798239530019,0.0,0.0,0.0,0.0,0.0,-4.5593991197650094,-1.5197997065883364,-0.9118798239530019
Juwan Johnson,TE,1,-4.61952799628489,-4.61952799628489,-0.923905599256978,0.0,0.0,0.0,0.0,0.0,-4.61952799628489,-1.5398426654282966,-0.923905599256978
Jake Ferguson,TE,1,-4.70265559573978,-4.70265559573978,-0.67180794224854,0.0,0.0,0.0,0.0,0.0,-4.70265559573978,-2.35132779786989,-0.67180794224854
