Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Matthew Stafford,QB,1,21.548067473620943,21.548067473620943,0.5255626213078278,20.6799815327286,0.861665897197025,0.5442100403349631,0.868085940892343,0.2893619802974477,0,0,0
Tua Tagovailoa,QB,1,17.14059059540024,17.14059059540024,0.3428118119080048,27.0783306966464,0.9670832391659429,0.6017406821476978,-9.93774010124616,-1.987548020249232,0,0,0
Jordan Love,QB,1,16.930971973672207,16.930971973672207,0.5643657324557403,17.795653510178603,1.1863769006785736,0.6590982781547631,-0.8646815365063959,-0.2882271788354653,0,0,0
Jimmy Garoppolo,QB,1,11.22103953366063,11.22103953366063,0.32060112953316083,13.0860849817855,0.654304249089275,0.5033109608379038,-1.8650454481248702,-0.20722727201387448,0,0,0
Brock Purdy,QB,1,9.021956155516971,9.021956155516971,0.28193612985990535,6.527864027277401,0.34357179090933687,0.2250987595612897,2.49409212823957,0.8313640427465233,0,0,0
Dak Prescott,QB,1,4.515325660339154,4.515325660339154,0.18061302641356616,4.17848433913809,0.32142187224139157,0.17410351413075376,0.33684132120106397,0.33684132120106397,0,0,0
Jared Goff,QB,1,2.089003720553599,2.089003720553599,0.05222509301383997,6.5437568036722995,0.2974434910760136,0.18696448010492284,-4.4547530831187006,-0.8909506166237401,0,0,0
Russell Wilson,QB,1,1.752216956952442,1.752216956952442,0.050063341627212626,2.35553834357005,0.08724216087296481,0.06928053951676617,-0.6033213866176079,-0.6033213866176079,0,0,0
Justin Herbert,QB,1,1.2456597203795,1.2456597203795,0.03278051895735526,-1.2410654513043,-0.053959367448013044,-0.03760804397891818,2.4867251716838,0.49734503433676,0,0,0
Derek Carr,QB,1,0.004256839704199322,0.004256839704199322,0.00011824554733887006,3.6704846313371897,0.15958628831900826,0.11122680701021787,-3.6662277916329904,-1.22207593054433,0,0,0
Zach Wilson,QB,1,-1.0112306037853607,-1.0112306037853607,-0.04044922415141443,-3.1895326425664705,-0.22782376018331932,-0.15188250678887955,2.17830203878111,0.5445755096952775,0,0,0
Baker Mayfield,QB,1,-1.2164557973182748,-1.2164557973182748,-0.028963233269482733,0.910971302536415,0.04337958583506738,0.026793273604012208,-2.12742709985469,-0.2659283874818362,0,0,0
Josh Allen,QB,1,-2.74872558153234,-2.74872558153234,-0.05848352301132638,-1.4093970255351698,-0.048599897432247234,-0.03437553720817487,-1.33932855599717,-0.22322142599952832,0,0,0
Lamar Jackson,QB,1,-2.97020659832432,-2.97020659832432,-0.10607880708301143,-4.41566256571476,-0.2597448568067506,-0.20071193480521635,1.44545596739044,0.24090932789840666,0,0,0
Patrick Mahomes,QB,1,-3.52887679286626,-3.52887679286626,-0.07841948428591689,-6.45361296238237,-0.30731490297058905,-0.1654772554457018,2.92473616951611,0.48745602825268497,0,0,0
Geno Smith,QB,1,-4.138155587344847,-4.138155587344847,-0.15326502175351284,-4.38909073800449,-0.2743181711252806,-0.1688111822309419,0.250935150659643,0.250935150659643,0,0,0
Deshaun Watson,QB,1,-4.50683683563083,-4.50683683563083,-0.13255402457737736,-10.8713058960141,-0.6794566185008812,-0.3748726171039345,6.36446906038327,1.272893812076654,0,0,0
Anthony Richardson,QB,1,-4.628638917231003,-4.628638917231003,-0.09848167909002134,-4.38714141061064,-0.18279755877544335,-0.11857138947596325,-0.24149750662036198,-0.024149750662036198,0,0,0
Kirk Cousins,QB,1,-5.193942484756753,-5.193942484756753,-0.11050941456929261,0.32368977627827694,0.009808781099341725,0.0073565858245062945,-5.51763226103503,-1.8392107536783433,0,0,0
Desmond Ridder,QB,1,-5.96579756753635,-5.96579756753635,-0.2982898783768175,-4.4504497514863,-0.29669665009908663,-0.24724720841590553,0.0,0.0,-1.51534781605005,-1.51534781605005,-1.51534781605005
Mac Jones,QB,1,-6.304481273167768,-6.304481273167768,-0.11258002273513872,-6.660893661319281,-0.19031124746626515,-0.12334988261702372,0.356412388151512,0.178206194075756,0,0,0
Jalen Hurts,QB,1,-7.10340977584597,-7.10340977584597,-0.1691288041868088,-4.85952255143671,-0.22088738870166863,-0.14725825913444576,-2.24388722440926,-0.24932080271214,0,0,0
Justin Fields,QB,1,-10.312222774971723,-10.312222774971723,-0.22417875597764614,-10.9987320792442,-0.4582805033018416,-0.2972630291687621,0.686509304272477,0.07627881158583077,0,0,0
Sam Howell,QB,1,-10.64499014861935,-10.64499014861935,-0.3225754590490712,-13.413062730876801,-0.7059506700461474,-0.43267944293150973,2.7680725822574503,1.3840362911287252,0,0,0
Trevor Lawrence,QB,1,-11.97221618320328,-11.97221618320328,-0.3069799021334174,-9.001866828126369,-0.37507778450526535,-0.28130833837894903,-2.9703493550769102,-0.4243356221538443,0,0,0
Bryce Young,QB,1,-12.029248591021542,-12.029248591021542,-0.2933963070980864,-10.528563417818301,-0.5264281708909151,-0.2770674583636395,-1.50068517320324,-0.5002283910677466,0,0,0
C.J. Stroud,QB,1,-12.617787630359434,-12.617787630359434,-0.2575058700073354,-11.1561922051518,-0.39843543589827857,-0.2535498228443591,-0.5883517054026021,-0.14708792635065052,-0.873243719805032,-0.873243719805032,-0.873243719805032
Ryan Tannehill,QB,1,-13.87972273965786,-13.87972273965786,-0.3751276416123746,-12.0429618927599,-0.7526851182974937,-0.3542047615517618,-1.83676084689796,-0.6122536156326533,0,0,0
Joshua Dobbs,QB,1,-17.20070842969409,-17.20070842969409,-0.5212335887786087,-9.23966756627607,-0.43998416982267,-0.307988918875869,-7.96104086341802,-2.6536802878060066,0,0,0
Joe Burrow,QB,1,-18.6356268896578,-18.6356268896578,-0.5823633403018063,-18.6356268896578,-1.3311162064041286,-0.6011492545050904,0.0,0.0,0,0,0
Kenny Pickett,QB,1,-20.072087793902053,-20.072087793902053,-0.4270656977425969,-20.1209265693906,-0.6490621473996968,-0.43741144716066527,0.048838775488548,0.048838775488548,0,0,0
Daniel Jones,QB,1,-25.559532786601583,-25.559532786601583,-0.6234032386975996,-22.697970342473102,-1.51319802283154,-0.810641797945468,-2.86156244412848,-0.22012018800988306,0,0,0
