QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
A.Rodgers,173.22564636539985,0.25739323382674567,0.11824276202416373
T.Romo,143.13877355012065,0.25884045849931403,0.10425256631472735
B.Roethlisberger,114.11719728059137,0.15547302081824438,0.0781089645999941
T.Brady,109.64522594882543,0.14857076686832713,0.0698377235342837
D.Brees,92.45036351259847,0.12894053488507456,0.06679939560158848
J.Flacco,79.5053916056842,0.11406799369538623,0.05375618093690615
C.Palmer,27.665493776948917,0.11384976862941941,0.052796743849139155
A.Smith,65.0420718830037,0.11118302885983539,0.051909075724663765
R.Fitzpatrick,50.33998426049453,0.13143599023627814,0.05089988297319973
M.Ryan,67.08887992056297,0.0972302607544391,0.05006632829892759
P.Rivers,53.58688740627263,0.08333886066294344,0.04056539546273477
E.Manning,56.219993520887094,0.08770669816051029,0.0400712712194491
A.Luck,66.40903219903248,0.07905837166551485,0.03971832069320125
R.Wilson,56.37093204094994,0.08193449424556677,0.038636690912234366
P.Manning,56.96840963417674,0.08256291251329961,0.03823383196924613
T.Bridgewater,16.241240752281612,0.03301065193553173,0.015969754918664317
M.Sanchez,10.848642299069361,0.02964109917778514,0.013376870898975785
M.Stafford,14.28119607635017,0.01929891361668942,0.010171792077172486
K.Cousins,3.5638563499050537,0.016273316666233124,0.007043194367401292
R.Tannehill,4.376853439503394,0.006324932716045367,0.0032230143148036777
D.Stanton,-3.8027134965603793,-0.013678825527195609,-0.005363488711650747
N.Foles,-5.105504314489403,-0.015194953316932748,-0.006871472832421808
C.Newton,-9.940119298569833,-0.014617822497896813,-0.007271484490541209
A.Dalton,-13.018054849044875,-0.021481938694793524,-0.009258929480117264
M.Glennon,-4.897575122919961,-0.02138679092978149,-0.009954420981544636
K.Orton,-10.226526379265724,-0.0205765118295085,-0.010216310069196528
C.McCoy,-4.339500285283665,-0.026953417921016555,-0.01033214353638968
C.Whitehurst,-6.5991749876798425,-0.02959271294923696,-0.012381191346491262
B.Hoyer,-15.370563589649862,-0.03149705653616775,-0.012992868630304194
C.Kaepernick,-17.627328890937022,-0.027803357872140413,-0.013435464093701999
J.Cutler,-24.970820019762357,-0.038654520154430896,-0.020121531039292793
G.Smith,-40.11248954717425,-0.0872010642329875,-0.03367967216387426
J.McCown,-29.64293863439932,-0.07639932637731783,-0.03562853201249919
J.Locker,-30.17731108215334,-0.16580940155029308,-0.05266546436675976
S.Hill,-34.76552463445168,-0.13527441492004544,-0.055008741510208355
R.Griffin,-47.78270136702601,-0.16649024866559584,-0.06483405884264044
E.Manuel,-21.230601019760243,-0.1387620981683676,-0.06634562818675076
Z.Mettenberger,-36.19541490681206,-0.1791852223109508,-0.07028235904235351
A.Davis,-51.76027316521021,-0.15732605825291857,-0.07159097256598922
M.Vick,-58.166736902318185,-0.346230576799513,-0.07524804256444785
D.Carr,-100.64628333555756,-0.15436546523858521,-0.07630499115660164
B.Bortles,-113.04145179536094,-0.19030547440296455,-0.0995083202423952
R.Lindley,-40.01468738366384,-0.3054556288829301,-0.12543789148483964
