Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Brock Purdy,QB,15,145.97455606819668,9.731637071213111,0.3215298591810499,136.2468402159267,0.47638755320254095,0.3275164428267469,9.727715852269968,0.25599252242815707,0.0,0.0,0.0
Josh Allen,QB,15,140.8015230586991,9.386768203913274,0.236244166205871,95.44166365797895,0.28071077546464396,0.18677429287275724,45.35985940072015,0.5336454047143546,0.0,0.0,0.0
Dak Prescott,QB,15,92.77616665515471,6.1850777770103145,0.16305125949939317,78.90954925172676,0.22353979957996248,0.15292548304598208,13.866617403427954,0.26163429063071614,0.0,0.0,0.0
Jalen Hurts,QB,15,85.82310873744461,5.721540582496307,0.13285310950068827,63.65284880395476,0.19465702998151302,0.12756081924640233,22.170259933489845,0.1508180947856452,0.0,0.0,0.0
Tua Tagovailoa,QB,15,85.4998975325274,5.69999316883516,0.16223889474862885,121.59561166624192,0.34841149474567884,0.24564770033584227,-36.095714133714516,-1.1279910666785786,0.0,0.0,0.0
Matthew Stafford,QB,14,65.36999971371054,4.669285693836467,0.12893491067793006,61.82500900518927,0.20471857286486514,0.12695073717698002,3.5449907085212744,0.17724953542606373,0.0,0.0,0.0
Patrick Mahomes,QB,15,63.37309656137698,4.224873104091799,0.09917542497868072,48.83565569113249,0.12851488339771708,0.08597826706185296,14.537440870244497,0.2047526883133028,0.0,0.0,0.0
Jordan Love,QB,15,57.495092748989,3.8330061832659337,0.10285347540069589,57.579300981409276,0.17937476941248995,0.11202198634515423,-0.08420823242027176,-0.0018712940537838167,0.0,0.0,0.0
C.J. Stroud,QB,13,57.40854114338509,4.416041626414238,0.12035333573036706,54.3224313888576,0.19753611414130037,0.12318011652802177,3.8103736637728196,0.1088678189649377,-0.7242639092453375,-0.7242639092453375,-0.7242639092453375
Jared Goff,QB,15,53.037736554281054,3.535849103618737,0.09288570324742741,74.64518672709573,0.2045073608961527,0.1384882870632574,-21.607450172814683,-0.6752328179004589,0.0,0.0,0.0
Kirk Cousins,QB,8,40.168315305486054,5.021039413185757,0.12359481632457248,38.400727420851396,0.1777811454669046,0.12347500778408808,1.7675878846346602,0.1262562774739043,0.0,0.0,0.0
