Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Devon Achane,RB,4,28.8042406876652,7.2010601719163,0.5878416466870449,0.0,0.0,0.0,24.5481459815392,0.6460038416194527,4.2560947061259995,0.47289941179177775,0.38691770055690905
Raheem Mostert,RB,7,13.548478384380466,1.9354969120543524,0.12662129331196698,0.0,0.0,0.0,10.934412074028302,0.13017157230986073,2.6140663103521646,0.13758243738695602,0.11365505697183324
Aaron Jones,RB,3,10.764952975844597,3.5883176586148657,0.3262106962377151,0.0,0.0,0.0,4.4488572751641495,0.20222078523473408,6.316095700680449,1.0526826167800747,0.5741905182436772
Christian McCaffrey,RB,7,10.026990528636485,1.4324272183766407,0.0646902614750741,0.0,0.0,0.0,-7.590085145687838,-0.06072068116550271,17.617075674324322,0.6775798336278586,0.5872358558108107
D'Onta Foreman,RB,3,9.792416058321363,3.264138686107121,0.21760924574047474,0.0,0.0,0.0,8.075686145135526,0.2243246151426535,1.7167299131858376,0.2861216521976396,0.19074776813175973
Breece Hall,RB,6,8.306269081588225,1.3843781802647042,0.09888415573319315,0.0,0.0,0.0,6.741205434695175,0.10213947628326023,1.5650636468930499,0.12038951129946537,0.08694798038294721
Tyjae Spears,RB,6,7.5859740502379,1.2643290083729835,0.148744589220351,0.0,0.0,0.0,4.260135095145638,0.13742371274663348,3.3258389550922622,0.22172259700615082,0.16629194775461312
Jaleel McLaughlin,RB,7,7.472411056388599,1.0674872937698,0.16244371861714346,0.0,0.0,0.0,5.515252812706861,0.16221331802079003,1.9571582436817379,0.19571582436817378,0.1630965203068115
D'Andre Swift,RB,7,7.282652958403402,1.040378994057629,0.055592770674835125,0.0,0.0,0.0,14.992403657344761,0.1484396401717303,-7.70975069894136,-0.2965288730362061,-0.256991689964712
Kenneth Walker,RB,6,6.754168824702053,1.125694804117009,0.05403335059761643,0.0,0.0,0.0,3.4488540951033966,0.031640863257829326,3.3053147295986567,0.25425497919989665,0.20658217059991604
Latavius Murray,RB,7,6.182446561903053,0.8832066517004361,0.1373877013756234,0.0,0.0,0.0,1.120215684049601,0.03200616240141717,5.062230877853452,0.5624700975392725,0.5062230877853452
Nick Chubb,RB,2,6.126286161360365,3.0631430806801827,0.19144644254251142,0.0,0.0,0.0,5.082313322497232,0.18151119008918684,1.0439728388631337,0.26099320971578344,0.26099320971578344
James Cook,RB,7,5.59813017601624,0.7997328822880343,0.05135899244051596,0.0,0.0,0.0,-1.1455614522801632,-0.013017743775910945,6.7436916282964035,0.3966877428409649,0.32112817277601924
Kyren Williams,RB,6,5.09052929894936,0.8484215498248933,0.04207049007396165,0.0,0.0,0.0,12.248082991047168,0.12626889681491926,-7.1575536920978085,-0.550581053238293,-0.2982314038374087
Kareem Hunt,RB,4,4.181645455835259,1.0454113639588147,0.10722167835475023,0.0,0.0,0.0,0.9134488865025827,0.02854527770320571,3.2681965693326758,0.6536393138665352,0.46688522419038225
Jordan Mason,RB,4,3.7455325150111394,0.9363831287527848,0.162849239783093,0.0,0.0,0.0,3.184887615045452,0.1516613150021644,0.5606448999656872,0.5606448999656872,0.2803224499828436
Damien Harris,RB,6,3.3387563003661525,0.5564593833943587,0.1335502520146461,0.0,0.0,0.0,3.055640221268431,0.13285392266384483,0.2831160790977212,0.1415580395488606,0.1415580395488606
Ty Chandler,RB,5,3.314943713785169,0.6629887427570338,0.23678169384179779,0.0,0.0,0.0,1.8671782574032134,0.23339728217540168,1.447765456381956,0.2895530912763912,0.241294242730326
Isiah Pacheco,RB,7,3.071014863978279,0.4387164091397541,0.02496760052014861,0.0,0.0,0.0,-5.693397491958969,-0.05693397491958969,8.764412355937248,0.41735296933034516,0.3810614067798803
Gus Edwards,RB,7,2.369420065431492,0.3384885807759274,0.026037583136609803,0.0,0.0,0.0,-2.436629711739106,-0.028332903624873323,4.806049777170598,1.2015124442926495,0.9612099554341196
Craig Reynolds,RB,5,2.2775706493331556,0.4555141298666311,0.07347002094623083,0.0,0.0,0.0,0.20087168748822615,0.007439692129193561,2.0766989618449294,0.5191747404612324,0.5191747404612324
Melvin Gordon,RB,2,1.4398335220637577,0.7199167610318788,0.08998959512898486,0.0,0.0,0.0,-1.4546735109193047,-0.11189796237840806,2.8945070329830624,0.9648356776610209,0.9648356776610209
Mike Boone,RB,3,1.390867072708395,0.46362235756946496,0.23181117878473248,0.0,0.0,0.0,1.629703580326526,0.814851790163263,-0.23883650761813124,-0.07961216920604375,-0.05970912690453281
Boston Scott,RB,3,1.3593751989783347,0.45312506632611155,0.13593751989783348,0.0,0.0,0.0,-0.23401499307906026,-0.029251874134882533,1.593390192057395,0.7966950960286975,0.7966950960286975
Roschon Johnson,RB,5,1.3410883186926976,0.2682176637385395,0.03624563023493777,0.0,0.0,0.0,1.9701670002462102,0.0788066800098484,-0.6290786815535127,-0.05718897105031933,-0.05242322346279272
Jerick McKinnon,RB,7,1.1687565637346666,0.16696522339066666,0.041741305847666665,0.0,0.0,0.0,-2.4377985114867347,-0.27086650127630385,3.6065550752214013,0.25761107680152867,0.18981868816954744
