Player,POS,GP,Total EPA,EPA per Game,EPA per Play,Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Travis Kelce,TE,6,36.82599577741211,6.137665962902019,0.6241694199561375,0.0,0.0,0.0,0.0,0.0,36.82599577741211,0.7672082453627523,0.6241694199561375
George Kittle,TE,7,23.957673882416735,3.4225248403452477,0.725990117648992,0.0,0.0,0.0,0.5206797478465655,0.5206797478465655,23.43699413457017,1.0189997449813117,0.7324060667053178
Mark Andrews,TE,6,20.5145060173139,3.419084336218983,0.500353805300339,0.0,0.0,0.0,-1.5536329609953992,-1.5536329609953992,22.0681389783093,0.7881478206539035,0.5517034744577325
Sam LaPorta,TE,7,15.75793719985884,2.25113388569412,0.32159055509916,0.0,0.0,0.0,0.0,0.0,15.75793719985884,0.45022677713882403,0.32159055509916
Noah Fant,TE,5,14.064382407957734,2.812876481591547,1.0818755698429026,0.0,0.0,0.0,0.0,0.0,14.064382407957734,1.1720318673298111,1.0818755698429026
Darren Waller,TE,7,13.40086614007475,1.9144094485821073,0.27348706408315815,0.0,0.0,0.0,0.0,0.0,13.40086614007475,0.38288188971642145,0.27348706408315815
Cole Kmet,TE,6,11.208877379213291,1.8681462298688818,0.3296728640945086,0.0,0.0,0.0,-0.03221054706013593,-0.016105273530067965,11.241087926273426,0.449643517050937,0.35128399769604457
Logan Thomas,TE,6,10.630909011636387,1.7718181686060646,0.3221487579283754,0.0,0.0,0.0,0.4739237474604281,0.4739237474604281,10.156985264175958,0.4416080549641721,0.3174057895054987
Pharaoh Brown,TE,3,10.269834762862445,3.4232782542874816,2.053966952572489,0.0,0.0,0.0,0.0,0.0,10.269834762862445,2.053966952572489,2.053966952572489
Dallas Goedert,TE,7,9.81094419795652,1.4015634568509314,0.23929132190137853,0.0,0.0,0.0,0.0,0.0,9.81094419795652,0.31648207090182323,0.23929132190137853
Andrew Ogletree,TE,5,9.341979513412848,1.8683959026825696,0.8492708648557135,0.0,0.0,0.0,0.0,0.0,9.341979513412848,1.3345685019161213,0.8492708648557135
Dalton Kincaid,TE,6,8.97884794803526,1.4964746580058765,0.3325499240013059,0.0,0.0,0.0,0.0,0.0,8.97884794803526,0.3591539179214104,0.3325499240013059
Tyler Higbee,TE,7,7.8568731576014335,1.122410451085919,0.22448209021718382,0.0,0.0,0.0,0.0,0.0,7.8568731576014335,0.3741368170286397,0.22448209021718382
Durham Smythe,TE,5,7.591712267098737,1.5183424534197474,0.47448201669367107,0.0,0.0,0.0,0.0,0.0,7.591712267098737,0.6901556606453397,0.47448201669367107
Luke Musgrave,TE,6,7.0235804193681535,1.170596736561359,0.2508421578345769,0.0,0.0,0.0,0.0,0.0,7.0235804193681535,0.3192536554258252,0.2508421578345769
Gerald Everett,TE,6,7.016259565555758,1.1693765942592929,0.2806503826222303,0.0,0.0,0.0,-0.9578287559315,-0.47891437796575,7.974088321487257,0.4196888590256451,0.3466994922385764
Hunter Henry,TE,7,7.011162859627165,1.001594694232452,0.2261665438589408,0.0,0.0,0.0,0.0,0.0,7.011162859627165,0.35055814298135823,0.2261665438589408
Jake Ferguson,TE,6,6.547164647562805,1.0911941079271341,0.22576429819182084,0.0,0.0,0.0,0.0,0.0,6.547164647562805,0.3117697451220383,0.22576429819182084
Mike Gesicki,TE,7,6.494091178132797,0.927727311161828,0.2951859626423998,0.0,0.0,0.0,0.0,0.0,6.494091178132797,0.38200536341957625,0.2951859626423998
Dalton Schultz,TE,6,6.464018639912923,1.0773364399854872,0.19011819529155655,0.0,0.0,0.0,0.0,0.0,6.464018639912923,0.3078104114244249,0.19011819529155655
Austin Hooper,TE,6,6.1027342378763345,1.017122372979389,0.5547940216251214,0.0,0.0,0.0,0.0,0.0,6.1027342378763345,0.6102734237876335,0.5547940216251214
David Njoku,TE,6,5.484423510579587,0.9140705850965979,0.1769168874380512,0.0,0.0,0.0,0.0,0.0,5.484423510579587,0.22851764627414947,0.1769168874380512
Foster Moreau,TE,4,5.313563116766777,1.3283907791916942,0.4830511924333434,0.0,0.0,0.0,0.0,0.0,5.313563116766777,0.5313563116766777,0.4830511924333434
Brevin Jordan,TE,3,5.1878474704194755,1.7292824901398252,1.037569494083895,0.0,0.0,0.0,0.0,0.0,5.1878474704194755,1.037569494083895,1.037569494083895
Evan Engram,TE,7,5.039878732659945,0.7199826760942779,0.09882115162078324,0.0,0.0,0.0,0.0,0.0,5.039878732659945,0.12292387152829135,0.09882115162078324
T.J. Hockenson,TE,7,4.958989522402781,0.7084270746289688,0.08405066987123358,0.0,0.0,0.0,0.0,0.0,4.958989522402781,0.10551041537027195,0.08405066987123358
Michael Mayer,TE,5,4.852420973259601,0.9704841946519203,0.32349473155064007,0.0,0.0,0.0,0.0,0.0,4.852420973259601,0.48524209732596013,0.32349473155064007
Will Dissly,TE,3,3.466504002400186,1.1555013341333953,0.5777506670666976,0.0,0.0,0.0,0.0,0.0,3.466504002400186,0.5777506670666976,0.5777506670666976
Donald Parham,TE,6,2.274174354222917,0.37902905903715284,0.16244102530163693,0.0,0.0,0.0,0.0,0.0,2.274174354222917,0.2526860393581019,0.16244102530163693
Colby Parkinson,TE,6,2.2673039074330137,0.37788398457216893,0.13337081808429493,0.0,0.0,0.0,0.0,0.0,2.2673039074330137,0.2061185370393649,0.13337081808429493
Brock Wright,TE,3,2.1650015118744905,0.7216671706248302,0.3608335853124151,0.0,0.0,0.0,0.0,0.0,2.1650015118744905,0.3608335853124151,0.3608335853124151
Brenton Strange,TE,3,2.041503946206297,0.680501315402099,0.3402506577010495,0.0,0.0,0.0,0.0,0.0,2.041503946206297,0.5103759865515742,0.3402506577010495
MyCole Pruitt,TE,4,1.9718813093507905,0.49297032733769763,0.3943762618701581,0.0,0.0,0.0,0.0,0.0,1.9718813093507905,0.6572937697835969,0.3943762618701581
Trey McBride,TE,7,1.6451013821975788,0.2350144831710827,0.07833816105702757,0.0,0.0,0.0,0.0,0.0,1.6451013821975788,0.10967342547983859,0.07833816105702757
Nate Adkins,TE,4,1.3729006761117952,0.3432251690279488,0.274580135222359,0.0,0.0,0.0,0.0,0.0,1.3729006761117952,0.3432251690279488,0.274580135222359
Jonnu Smith,TE,6,1.264110507803418,0.210685084633903,0.03611744308009766,0.0,0.0,0.0,0.0,0.0,1.264110507803418,0.045146803850122076,0.03611744308009766
Kylen Granson,TE,6,0.5859237988358046,0.0976539664726341,0.022535530724454023,0.0,0.0,0.0,0.0,0.0,0.5859237988358046,0.03662023742723779,0.022535530724454023
Robert Tonyan,TE,4,0.35765718033304345,0.08941429508326086,0.05109388290472049,0.0,0.0,0.0,0.0,0.0,0.35765718033304345,0.0715314360666087,0.05109388290472049
Mo Alie-Cox,TE,5,0.25140018932064323,0.05028003786412864,0.04190003155344054,0.0,0.0,0.0,0.0,0.0,0.25140018932064323,0.06285004733016081,0.04190003155344054
Josiah Deguara,TE,3,0.12630659552416823,0.04210219850805608,0.018043799360595462,0.0,0.0,0.0,0.0,0.0,0.12630659552416823,0.018043799360595462,0.018043799360595462
Tyler Conklin,TE,6,0.046889277368414195,0.007814879561402366,0.0017366399025338592,0.0,0.0,0.0,0.0,0.0,0.046889277368414195,0.0023444638684207097,0.0017366399025338592
Jordan Akins,TE,4,-0.1281024036701286,-0.03202560091753215,-0.021350400611688098,0.0,0.0,0.0,0.0,0.0,-0.1281024036701286,-0.042700801223376196,-0.021350400611688098
