Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Josh Allen,QB,['BUF'],13,138.3177,10.6398,0.2924,0.1353,89.6816,0.3559,0.2282,48.6361,0.608,0,0,0
Lamar Jackson,QB,['BAL'],13,124.9604,9.6123,0.255,0.1173,125.4268,0.4938,0.3309,-0.4664,-0.0042,0,0,0
Jared Goff,QB,['DET'],13,101.9107,7.8393,0.248,0.097,103.1707,0.3738,0.2708,-3.0647,-0.1057,1.804722802412593,1.804722802412593,1.804722802412593
Joe Burrow,QB,['CIN'],13,97.9119,7.5317,0.1865,0.0933,86.3141,0.2577,0.1762,11.5978,0.3314,0,0,0
Jayden Daniels,QB,['WAS'],13,86.9315,6.687,0.185,0.0812,63.3641,0.2514,0.175,23.5674,0.2182,0,0,0
Brock Purdy,QB,['SF'],12,86.6859,7.2238,0.213,0.0863,74.7217,0.3207,0.2141,11.9641,0.2063,0,0,0
Tua Tagovailoa,QB,['MIA'],9,79.517,8.8352,0.2339,0.0751,78.5476,0.3273,0.2417,0.9695,0.0646,0,0,0
Kyler Murray,QB,['ARI'],13,72.0424,5.5417,0.1587,0.0723,56.628,0.209,0.143,15.4144,0.2658,0,0,0
Patrick Mahomes,QB,['KC'],13,65.1959,5.0151,0.1266,0.0604,44.7738,0.1417,0.0965,20.8857,0.4177,-0.4636091837085565,-0.4636091837085565,-0.4636091837085565
Jordan Love,QB,['GB'],11,59.3969,5.3997,0.1697,0.0578,56.1911,0.2728,0.1713,3.2058,0.1457,0,0,0
Baker Mayfield,QB,['TB'],13,55.0835,4.2372,0.1145,0.0522,54.1167,0.1769,0.1241,0.9668,0.0215,0,0,0
Jalen Hurts,QB,['PHI'],13,54.6097,4.2007,0.1195,0.0515,12.6591,0.057,0.039,41.9507,0.3178,0,0,0
