Name,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
C.McCaffrey,46.001197112274724,0.03961156238928083,1.2162413448477034,0.359724076734587,0.08288503984193644
C.Kupp,130.34477120856374,0.12546058952343267,1.4404577163778678,1.390701068334727,0.07800405218944569
L.Fournette,76.82463422347931,0.07779334025128921,1.0285079528676095,0.3514307564286803,0.05973921790317209
J.McKissic,54.12242522347675,0.037860084842510036,1.3419799531014491,0.6408402389837399,0.05921490724669229
D.Samuel,87.58340212216154,0.21498238914489312,1.7278255981207458,0.9757763728495127,0.05901846504188783
J.Taylor,78.44007547829793,0.09501104973128573,1.0228476223357552,0.19810400224289346,0.057507386714294666
J.McKinnon,49.84286646201095,-0.09361256825595046,2.0811518626534355,0.7107523582447813,0.05735657820714724
A.St. Brown,70.24360074170842,0.7822194278668014,1.3102544022415985,1.2622512227529807,0.05445240367574296
A.Jones,68.13952484883042,0.0156744819497735,1.3276034436097348,0.3436567223647638,0.053780209036172394
K.Bourne,70.62151075952602,0.806150363385307,1.3741423723836579,1.275690424157277,0.04955895491896563
H.Renfrow,73.41618201052002,-0.6541354994928337,1.1644591921830303,1.1012037246464785,0.04868447082925731
D.Goedert,55.88403817242619,1.0560012434900636,1.663634865976894,1.6539898878421824,0.04332095982358619
D.Hilliard,26.267475419352873,0.15574907355852735,0.9697570429507038,0.3853410649255514,0.04022584290865677
T.Kelce,64.45448940270573,0.1671076958215565,1.348675994600982,1.328478245903898,0.04020866463050888
T.Pollard,56.565674446973205,0.0889343024877024,1.1919000016089736,0.3458751755784531,0.04020303798647705
C.Godwin,47.25796946356748,0.43802953493708163,1.2459847202622087,1.206763594760989,0.03944738686441358
Da.Williams,59.322336542387575,0.026854922801261207,1.4030196163779192,0.363728571749714,0.03928631559098515
B.Bolden,53.07179172854525,-0.020469558782284614,1.4164460157112384,0.6979882284644768,0.03928333954740581
K.Hunt,24.80255897981968,0.08059035765933784,1.0200395366984025,0.2852228521034905,0.03839405414832767
C.Patterson,45.71430599240678,-0.07488306936905371,1.5582510607279683,0.33937534411897136,0.03680700965572204
J.Williams,48.23680314166762,-0.0502346106666332,1.0491805720892409,0.1297145111745749,0.036626274215389235
D.Adams,48.34137998506273,0.0,1.3164108715452008,1.3164108715452008,0.03615660432689808
A.Ekeler,49.45601737709363,-0.0049231226192886736,1.1557239309432166,0.2862786470917342,0.03609928275700265
R.Moore,44.497142187205476,-0.008546549837890592,1.238077589046076,0.9466589591770967,0.03597182068488721
