Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Aaron Rodgers,QB,['GB'],19,193.3011,10.1737,0.2822,0.1211,176.236,0.4384,0.2903,17.0651,0.2188,0,0,0
Tom Brady,QB,['NE'],17,156.5587,9.2093,0.2747,0.1146,154.3237,0.4372,0.2874,2.235,0.0677,0,0,0
Philip Rivers,QB,['LAC'],16,140.6856,8.7929,0.2468,0.1065,152.1278,0.4261,0.2812,-11.4422,-0.3946,0,0,0
Mike Vick,QB,['PHI'],13,123.726,9.5174,0.2402,0.0871,80.598,0.3186,0.1975,43.1279,0.4031,0,0,0
Peyton Manning,QB,['IND'],17,118.1438,6.9496,0.1634,0.0806,119.4268,0.2552,0.1694,-1.283,-0.0713,0,0,0
Josh Freeman,QB,['TB'],16,101.3505,6.3344,0.187,0.0825,81.2868,0.2793,0.1715,20.0637,0.2951,0,0,0
Ben Roethlisberger,QB,['PIT'],15,95.1776,6.3452,0.1779,0.0624,83.3733,0.2836,0.1737,11.8043,0.2146,0,0,0
Drew Brees,QB,['NO'],17,85.8426,5.0496,0.1162,0.0593,91.8785,0.1887,0.128,-5.7881,-0.2894,-0.24778271987498357,-0.24778271987498357,-0.24778271987498357
Matt Ryan,QB,['ATL'],17,77.8056,4.5768,0.1203,0.0531,97.9982,0.2599,0.1633,-20.1927,-0.4296,0,0,0
Matt Schaub,QB,['HOU'],16,68.0607,4.2538,0.1142,0.0519,76.2627,0.2089,0.1329,-8.202,-0.3728,0,0,0
Tony Romo,QB,['DAL'],6,36.6952,6.1159,0.1676,0.0273,31.2089,0.2109,0.1465,5.4864,0.9144,0,0,0
Shaun Hill,QB,['DET'],11,34.6056,3.146,0.079,0.0251,24.9957,0.0973,0.0601,9.6099,0.4368,0,0,0
Matt Cassel,QB,['KC'],16,34.2176,2.1386,0.0679,0.0242,38.9323,0.1437,0.0832,-4.7147,-0.131,0,0,0
David Garrard,QB,['JAX'],14,30.8621,2.2044,0.0713,0.0238,20.8031,0.0881,0.0568,10.059,0.1501,0,0,0
Joe Flacco,QB,['BAL'],18,30.3659,1.687,0.0502,0.0204,44.0487,0.1269,0.0797,-13.6828,-0.2631,0,0,0
Carson Palmer,QB,['CIN'],16,29.0873,1.818,0.0471,0.0215,42.8095,0.1183,0.0731,-13.7222,-0.4288,0,0,0
Jon Kitna,QB,['DAL'],10,27.8077,2.7808,0.0797,0.0207,28.3902,0.1358,0.0893,-0.5825,-0.0188,0,0,0
Kyle Orton,QB,['DEN'],13,25.0163,1.9243,0.0481,0.0187,30.9278,0.1056,0.0621,-5.9114,-0.2687,0,0,0
Ryan Fitzpatrick,QB,['BUF'],13,19.3545,1.4888,0.0402,0.0157,20.8186,0.0816,0.0472,-1.4641,-0.0366,0,0,0
