QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
P.Mahomes,192.17415687771464,0.2793229024385387,0.13905510627909887
L.Jackson,163.935707137558,0.23724414925840523,0.1202756472029039
D.Prescott,137.94245623777985,0.2043591944263405,0.10217959721317026
M.Stafford,67.33444419061374,0.2034273238387122,0.09931333951417956
D.Brees,70.42386112967088,0.16078507107230794,0.0722296011586368
D.Watson,97.67534358462973,0.1328916239246663,0.06883392782567282
R.Tannehill,75.62364656330469,0.171094222993902,0.0652490479407288
R.Wilson,95.16433946430803,0.13072024651690664,0.06223959415585875
D.Carr,72.90785722086407,0.12768451352165336,0.05777167767104919
K.Cousins,72.68686076742604,0.12553861963286017,0.054002125384417565
A.Rodgers,66.78503952725694,0.09074054283594693,0.04488241903713504
P.Rivers,56.46209775027717,0.0883600903760206,0.04407657904002901
J.Winston,50.473469290806676,0.06802354351860739,0.035796786731068564
J.Garoppolo,52.75277949219357,0.08268460735453537,0.03450149083858311
D.Lock,10.615835902225777,0.05930634582249038,0.027863086357547973
T.Brady,26.813161218568247,0.037925263392600064,0.01835260863693925
J.Goff,24.76020916268197,0.036041061372171716,0.01796822145332509
J.Brissett,20.24277343189999,0.038050325999812014,0.016484343185586312
C.Wentz,18.475625599130414,0.025625000830971446,0.012441498719953141
M.Ryan,12.3416929664061,0.017382666149867748,0.00930044684732939
R.Fitzpatrick,4.376829004573385,0.007246405636710903,0.003451757890042102
T.Bridgewater,2.2515406767260124,0.009460254944226943,0.0030303373845572174
G.Minshew II,0.9727591070036676,0.0027872753782340045,0.0014738774348540418
J.Driskel,-1.9546488073741344,-0.013961777195529532,-0.0072394400273116085
K.Murray,-11.569509235464528,-0.016791740544941258,-0.00884519054699123
C.Keenum,-11.462296103007322,-0.04168107673820844,-0.015510549530456457
S.Darnold,-16.49568122523559,-0.03215532402580037,-0.01583078812402648
M.Mariota,-12.144490578958877,-0.057556827388430695,-0.016867348026331774
B.Mayfield,-26.605839495093498,-0.04375960443271957,-0.020624681779142246
E.Manning,-7.174500845251088,-0.04599039003366082,-0.02256132341273927
J.Allen,-27.825834080471797,-0.04933658524906347,-0.023925910645289594
G.Minshew,-11.887871865524342,-0.05146264876850365,-0.02421155166094571
D.Jones,-30.212895705723632,-0.055133021360809546,-0.02813118780793634
K.Allen,-38.98834920248221,-0.06792395331442894,-0.03249029100206851
A.Dalton,-36.53796214657279,-0.06059363540061822,-0.03256502865113439
J.Flacco,-21.911252623693365,-0.07255381663474623,-0.03370961942106671
M.Trubisky,-43.4000506504556,-0.07185438849413178,-0.03497183775218018
M.Rudolph,-36.83970859729056,-0.11476544734358429,-0.04645612685660853
D.Hodges,-38.18558084279164,-0.1948243920550594,-0.06322116033574775
N.Foles,-22.147370507406624,-0.16405459635116018,-0.06591479317680543
D.Haskins,-53.16969561922749,-0.2044988293047211,-0.08142372989161943
D.Blough,-53.30072277669621,-0.27194246314640924,-0.13425874754835318
J.Rosen,-56.364132658880365,-0.44034478639750285,-0.14564375364051774
