Player,POS,TM,GP,Total EPA,EPA per Game,EPA per Play ( all plays contributed ),EPA per Play ( all offense ),Total Passing EPA,EPA per Completion,EPA per Attempt,Rushing EPA,EPA per Carry,Receiving EPA,EPA per Reception,EPA per Target
Patrick Mahomes,QB,['KC'],12,113.0028,9.4169,0.2278,0.1137,90.9589,0.3192,0.2063,22.0439,0.4008,0.0,0.0,0.0
Drake Maye,QB,['NE'],13,108.0758,8.3135,0.2309,0.1049,107.9229,0.391,0.2796,1.534,0.0189,-1.3812,-1.3812,-1.3812
Jordan Love,QB,['GB'],12,106.923,8.9103,0.266,0.1152,100.445,0.4151,0.2782,6.478,0.158,0.0,0.0,0.0
Josh Allen,QB,['BUF'],12,88.5496,7.3791,0.2069,0.0916,58.1562,0.2393,0.1662,30.3934,0.3897,0.0,0.0,0.0
Daniel Jones,QB,['IND'],12,87.2263,7.2689,0.2072,0.0948,70.9117,0.277,0.1881,16.3146,0.3708,0.0,0.0,0.0
Dak Prescott,QB,['DAL'],12,80.8279,6.7357,0.1691,0.0792,85.8128,0.2832,0.1964,-4.9849,-0.1216,0.0,0.0,0.0
Sam Darnold,QB,['SEA'],12,68.7186,5.7265,0.2021,0.0752,74.3967,0.3366,0.2296,-5.6781,-0.3549,0.0,0.0,0.0
Matthew Stafford,QB,['LA'],12,61.5383,5.1282,0.1445,0.0667,91.2206,0.3429,0.2275,-29.6823,-1.1873,0.0,0.0,0.0
Jared Goff,QB,['DET'],12,59.76,4.98,0.1528,0.0632,64.3085,0.2436,0.1701,-4.5485,-0.3499,0.0,0.0,0.0
Mac Jones,QB,['SF'],10,57.9198,5.792,0.1799,0.0555,59.8489,0.2978,0.2071,-1.9291,-0.0585,0.0,0.0,0.0
C.J. Stroud,QB,['HOU'],9,56.7842,6.3094,0.185,0.0572,34.7539,0.1899,0.1255,22.0303,0.7343,0.0,0.0,0.0
Jalen Hurts,QB,['PHI'],12,41.812,3.4843,0.0982,0.0454,36.277,0.1605,0.1061,5.535,0.0659,0.0,0.0,0.0
Brock Purdy,QB,['SF'],5,39.2993,7.8599,0.2233,0.0377,33.4948,0.316,0.2093,5.8045,0.3628,0.0,0.0,0.0
Bo Nix,QB,['DEN'],12,33.1513,2.7626,0.0684,0.0335,30.9667,0.1164,0.0717,2.6389,0.0507,-0.4543,0.0,-0.4543
Baker Mayfield,QB,['TB'],12,31.9974,2.6665,0.0755,0.0327,6.7795,0.0279,0.0175,25.218,0.6816,0.0,0.0,0.0
Jaxson Dart,QB,['NYG'],10,30.3702,3.037,0.1051,0.0279,5.6757,0.0391,0.0249,24.6945,0.4048,0.0,0.0,0.0
Justin Herbert,QB,['LAC'],12,26.145,2.1788,0.0577,0.0266,12.049,0.0455,0.0304,14.0961,0.2473,0.0,0.0,0.0
Jameis Winston,QB,['NYG'],2,23.0967,11.5483,0.3164,0.0212,15.0795,0.4076,0.232,4.8077,0.6868,3.2095,3.2095,3.2095
Lamar Jackson,QB,['BAL'],9,20.7254,2.3028,0.0743,0.023,6.7859,0.0462,0.0299,13.9395,0.2681,0.0,0.0,0.0
Caleb Williams,QB,['CHI'],12,17.4994,1.4583,0.0381,0.017,12.4612,0.0542,0.0315,-0.066,-0.0011,5.1042,2.5521,2.5521
Marcus Mariota,QB,['WAS'],7,13.8401,1.9772,0.061,0.0145,3.0661,0.0256,0.0161,10.774,0.2912,0.0,0.0,0.0
Jacoby Brissett,QB,['ARI'],9,13.1966,1.4663,0.0401,0.013,7.6967,0.0377,0.0255,5.4998,0.2037,0.0,0.0,0.0
Michael Penix Jr.,QB,['ATL'],9,11.1186,1.2354,0.0374,0.0116,4.2513,0.0256,0.0154,6.8673,0.327,0.0,0.0,0.0
Kyler Murray,QB,['ARI'],5,10.3101,2.062,0.0543,0.0101,5.6018,0.0509,0.0348,4.7082,0.1624,0.0,0.0,0.0
Carson Wentz,QB,['MIN'],5,8.0787,1.6157,0.0449,0.0091,11.2092,0.1019,0.0663,-3.1305,-0.2846,0.0,0.0,0.0
Tyler Huntley,QB,['BAL'],2,7.6707,3.8353,0.1598,0.0085,-1.4063,-0.0521,-0.038,9.0769,0.8252,0.0,0.0,0.0
