Name,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
P.Harvin,53.96156899082717,-0.09780582049913043,1.5893304316081973,1.1474614131991354,0.07484267543804045
D.Sproles,87.18339263971981,-0.02093451898626131,1.3291312173111474,0.7956374989355585,0.07477134874761562
C.Spiller,75.05582793613893,0.11075223546682547,1.3814778051678738,0.32931703345540575,0.05854588762569339
M.Crabtree,78.90600471318895,-0.4153589858931914,1.5608956597801928,1.5413287821002584,0.055528504372406015
L.McCoy,50.90262424505137,-0.08346627444698632,1.3062193789121077,0.21197870697581317,0.047572546023412494
P.Thomas,53.91575099584323,0.033827477976670385,1.238548742275632,0.3601061537243058,0.041409947001415696
R.Cobb,59.09066586837859,0.7163740767187795,1.360838071343657,1.2706131120961741,0.040836673025831785
D.Thomas,46.976266322276345,-0.13259150262561106,1.4263161790812697,0.7634161835890914,0.03690201596408197
J.Bell,50.79316738794398,0.0009740823735046727,1.12250707118468,0.43619583922560257,0.034389415970171956
T.Richardson,41.588895681291326,-0.13006885684873687,1.3527491063351977,0.10774157120906395,0.03417329143902328
W.Welker,56.12499372266588,0.8327026938601069,1.3246755178828709,1.317440623411948,0.03348746642163835
M.Lynch,46.281832456415614,0.03571052370161535,1.4093062953607836,0.13382450739155594,0.0322521480532513
A.Peterson,43.21465494526085,0.06753406607564602,0.693885010994903,0.12986510671081478,0.03177548157739768
M.Tolbert,40.49793763321864,0.1592481187223291,1.398068698505641,0.5721883119834331,0.031442498162436834
R.Rice,50.910776484607524,-0.02302162581995415,1.2739061642044636,0.19537295022042706,0.031119056530933695
T.Gonzalez,43.59426348961794,0,1.1149905022959008,1.1149905022959008,0.03010653555912841
D.Woodhead,46.97675604528815,0.04460150667856029,1.5374158435091871,0.5504311580013347,0.029397219052120244
W.McGahee,24.74119053790497,-0.041786721422113766,1.2963514971528,0.13663170772120808,0.02924490607317372
Z.Miller,41.590030857762386,1.0663648735904583,1.246731448166242,1.243194848664756,0.028982599900879712
D.Martin,37.29977227619047,-0.024678071587079423,1.0535384269722772,0.1188887991450088,0.0283648458374072
A.Bradshaw,31.800610006313885,-0.009889576974917923,1.4077477871594624,0.12374017456233924,0.02831755120775947
F.Gore,38.91958468630806,0.01597808231922226,1.1431756935318955,0.11783328815169275,0.027388870292968378
R.Gronkowski,30.14356952532433,-0.9677345293273498,1.4650440646941656,1.4216015898009242,0.027254583657616935
S.Vereen,32.25456261063327,0.08697430158822272,1.880211541033782,0.39263974013007946,0.02665666331457295
R.Brown,30.956204660543033,-0.06997368540820967,0.8812419741598246,0.42065333900056584,0.026640451515097276
A.Brown,31.44632482794667,0.24095933472221784,1.2636178589551925,0.742640874911979,0.025775676088480876
R.Mathews,25.149617395238714,-0.09676906452565472,1.0651413431107335,0.10643499779640421,0.02563671497985598
D.Murray,21.066714976457597,-0.03760277013355321,0.855410339794277,0.12186385663927363,0.025442892483644442
J.Charles,30.63110659570374,-0.013874055171031656,0.9325722704789198,0.08964351169693179,0.023152763866745082
L.Kendricks,30.403296935097956,1.072835950715712,1.3037833406320645,1.298412471099126,0.02305026302888397
C.Benson,9.41525088187143,-0.08966073294708929,1.1008727246518475,0.10642713065744147,0.022049767873235197
M.Reece,27.330511319299596,-0.060582401807647075,1.0055647360879783,0.4388739150443576,0.021452520658790893
Jz. Rodgers,29.98008988703435,-0.18069969719022627,1.119532883201541,0.24245291773017136,0.020704481966183942
H.Miller,24.464382858225918,1.0486806629243866,1.2885971025048035,1.2852649297328531,0.019777189052729117
S.Moss,27.051997541771474,-0.019003794562258248,1.6955391741841568,1.5861002612854496,0.019659881934426943
G.Olsen,24.450762245891063,0,1.1296127848489872,1.1296127848489872,0.01898351106047443
R.Bush,23.156419010951975,-0.09208535067316924,1.4094471255858738,0.1085010488270846,0.018190431273332267
K.Hunter,14.79422878767906,0.14858450384779096,0.5567232672612871,0.1939332553381794,0.01742547560386226
J.Avant,20.22132716966781,-0.944619365166382,1.198188447019888,1.1585068208682905,0.016520692132081544
A.Johnson,26.2148496404365,1.0364246208694703,1.2436732480493686,1.2420152590319293,0.016476963947477375
B.Myers,21.402858101066915,0,0.9903781584778758,0.9903781584778758,0.01578381865860392
S.Jackson,19.941357574477117,-0.05907505534883835,1.0809550927275193,0.08678738783938249,0.015118542512871203
F.Jackson,11.849192046124923,-0.20478894459453278,1.0415623056283212,0.07961335411403793,0.014961101068339549
D.Allen,21.08465496323015,-0.4259240031743275,1.1237124250509123,1.034310323422533,0.014491171796034468
A.Foster,22.873957418127365,-0.058777913206413276,1.0303780692137017,0.07144725860468742,0.014377094543134735
D.Harris,9.914489760789891,0.08619367480429477,1.2272498634426814,0.41953593215932905,0.014327297342181924
J.Stewart,9.89805352731883,-0.16222938921869517,1.2141396802782551,0.07839457398007238,0.012234924013991136
K.Moreno,9.900450791963818,-0.03815650632321312,0.9918259967690435,0.10037915198744128,0.011957066173869347
P.Garcon,9.880816833999766,-0.026346737276505425,1.3503897017887347,1.2953202442261251,0.011357260728735363
D.Richardson,14.957077495249244,-0.04694169262815548,0.7731114937520798,0.11306868520213433,0.011339710003979715
