Name,Total Adj EPA,Adj EPA Per Rush,Adj EPA Per Reception,Adj EPA Per Touch,Adj EPA Per Play
J.Best,41.63972848843096,0.011529234090161246,1.5310170981446072,0.3811343902115129,0.0793137685493923
D.Sproles,115.82525867416666,0.27351596876691076,1.1736359270245673,0.7323149766166871,0.07225530796891245
W.Welker,93.18511799578474,0.20705113204337222,1.3256230778279503,1.2932007025878178,0.06004195747151078
L.McCoy,69.79658046221917,0.0793664809470622,1.31860122594814,0.2646726110406813,0.05633299472334073
R.Gronkowski,86.68176883137096,1.1744334188059624,1.6458297671776099,1.641382631815613,0.055851655174852424
J.Stewart,66.34863645843632,0.11959336983203446,1.2061563132088144,0.3897968531056253,0.050570607056734995
A.Foster,60.900697233672446,-0.03871626770441059,1.3679351409228668,0.18129843979883023,0.04967430443203299
P.Thomas,77.67142763714926,0.12126717088366462,1.1517627280217715,0.45312167233491935,0.048453791414316445
M.Colston,68.24873386069525,0.0,1.289929538545763,1.289929538545763,0.04775978576675665
F.Jackson,35.15635842079911,-0.009854196754404772,1.3418407726854393,0.2423759650070972,0.044558122206336
P.Harvin,55.40924042033644,0.12293962469975983,1.3003050323007384,0.8598517862917392,0.04245918806156049
R.Rice,60.92491896508933,-0.0714703886681215,1.2713134620716626,0.19124819082444497,0.04056252927103152
J.Nelson,56.59523195160933,0.0,1.7353752353336989,1.7353752353336989,0.040224045452458654
E.Royster,20.514646820698417,0.21742690162723527,1.1841456749833048,0.351280270245768,0.039603565290923584
D.Murray,40.29718155448474,0.05752478827055014,1.173584597454372,0.2102487621588626,0.0377314434030756
R.Mathews,42.16877824648126,-0.009964930677170851,1.1048782144591076,0.1949694710022921,0.036478181874118734
K.Smith,23.328195572628523,-0.028948323056115062,1.0737265845500172,0.23050459638062196,0.03304276993290159
D.McFadden,19.277317212971614,0.021313789343543596,1.1696119912032703,0.18659913658092853,0.033009104816732214
M.Tolbert,39.17911801336209,-0.06138645796295439,1.098183762605856,0.29642378152684995,0.031852941474278126
M.Jones-Drew,37.3758559954192,-0.044599848894280064,1.4631700804756942,0.12336415878164972,0.02895108907468567
V.Cruz,46.58282216878107,-0.23601225495316228,1.612947820635291,1.5944582198794066,0.02882600381731502
A.Gates,29.865490306573644,0.0,1.4370878040882324,1.4370878040882324,0.027911673183713685
A.Hernandez,38.224357252992206,0.5270849789970261,1.2331311516908603,1.1440185279528037,0.027638725417926398
K.Lumpkin,31.193642998825403,-0.16091487862116882,0.9271267131537307,0.45866436113953785,0.026103466944623767
R.Helu,31.761398500683978,-0.061101831216160314,0.9620002193412881,0.18955817117041454,0.02563470419748505
L.Tomlinson,30.551777270023884,-0.11342053072990495,1.210795862732146,0.3619392002564723,0.025186955704883662
V.Davis,36.80036351513858,-0.9258511235890232,1.2738139018476695,1.2181261796847154,0.025000246953219143
R.Bush,28.756317510011,-0.050353152870024925,1.0822920634844528,0.13769219193013932,0.024043743737467392
A.Bradshaw,30.221816371976665,-0.07033704386811857,1.002252296047171,0.12321291220682087,0.023740625586784497
J.Witten,28.227254700183806,0.0,1.1710689609170515,1.1710689609170515,0.02151467583855473
J.Starks,24.633374931649563,-0.07513797818891937,1.006599830511822,0.1324047409222694,0.02143896860892042
L.Moore,25.96907877329692,1.0619355600770382,1.284933107170748,1.27667393875987,0.02119924797820157
D.Pitta,28.353212177470912,0.0,1.3582227515348215,1.3582227515348215,0.02106479359396056
A.Peterson,18.50137826958386,0.015323367439310608,0.7794105173711874,0.07617986610645124,0.01959891765845748
