QB Name,Total Adj EPA,Adj EPA Per Touch,Adj EPA Per Play
A.Rodgers,219.05545692486155,0.33341774265580143,0.16709035615931467
D.Brees,230.08473669919238,0.27922904939222376,0.14353383449731277
T.Brady,215.2220337885868,0.28096871251773736,0.1386739908431616
M.Stafford,108.20912658885482,0.14016726242079638,0.07371193909322535
M.Schaub,49.86093190172677,0.15436821022206432,0.059713690900271586
C.Newton,70.39937873128216,0.10292306832058795,0.05365806305737969
P.Rivers,71.02619112378558,0.11097842363091497,0.05360467254625327
M.Vick,52.92760854816228,0.10139388610759058,0.049418868859161795
E.Manning,74.49892605073116,0.0943024380389002,0.0461008205759475
T.Romo,58.52479687372417,0.10090482219607616,0.044607314690338545
C.Henne,14.438514242061567,0.10462691479754758,0.043886061526023
M.Ryan,61.10419942177558,0.0902573108150304,0.04199601334829937
B.Roethlisberger,47.39941033215072,0.07499906698125114,0.036155156622540596
C.Palmer,19.98171289501634,0.05535100524935274,0.02348027367216961
K.Orton,13.402375028977065,0.04909294882409181,0.01877083337391746
J.Campbell,8.028500448844184,0.04181510650439679,0.016024950995696976
Alex Smith,7.091321530554092,0.012551011558502818,0.005368146503068957
J.Flacco,-1.3442219849557784,-0.0019509753047253677,-0.0008949547170144996
M.Hasselbeck,-8.611058798028159,-0.015459710588919496,-0.00674847868184025
D.Orlovsky,-4.4855864116659125,-0.02105909113458175,-0.0071999781888698435
R.Fitzpatrick,-19.102733252162103,-0.02934367627060231,-0.01469441019397085
T.Yates,-9.557893116647891,-0.04305357259751302,-0.014887683982317587
J.Cutler,-16.213500921458365,-0.04567183358157286,-0.01986948642335584
M.Moore,-29.235930649852406,-0.06659665296093942,-0.027870286606151005
K.Kolb,-20.954870795961927,-0.06938698939060241,-0.029389720611447304
V.Young,-12.143151444266989,-0.0867367960304785,-0.029545380642985376
T.Tebow,-41.32829077244955,-0.08282222599689289,-0.03298347228447689
R.Grossman,-39.9424811003819,-0.07909402198095425,-0.036577363645038365
A.Dalton,-52.352641154731444,-0.08336407827186536,-0.03673869554717996
M.Cassel,-30.57319560454015,-0.09675061900170934,-0.04148330475514267
D.McNabb,-22.908635659527903,-0.12316470784692421,-0.04863829227075988
T.Jackson,-65.44187813569455,-0.12255033358744298,-0.05177363776558113
J.Freeman,-62.73724698009562,-0.09666756083219664,-0.052455892123825766
C.McCoy,-57.98825002950377,-0.10392159503495299,-0.053842386285518816
C.Ponder,-52.54559363986877,-0.15056044022885035,-0.057301628833008475
M.Sanchez,-80.1266271471824,-0.1290283851001327,-0.05810487827932009
S.Wallace,-25.135632016892643,-0.20946360014077203,-0.06511821766034363
J.Beck,-21.574074870172012,-0.13483796793857508,-0.07050351264762096
C.Painter,-52.03001344282123,-0.187158321736767,-0.07640236922587552
T.Palko,-40.147392578672324,-0.2676492838578155,-0.08434326171989984
B.Gabbert,-127.45293695178596,-0.25439707974408377,-0.1060340573642146
J.Skelton,-68.99434984616148,-0.2103486275797606,-0.10614515360947921
S.Bradford,-121.1971427848132,-0.2948835590871367,-0.1415854471785201
C.Hanie,-58.23594266494325,-0.4345965870518153,-0.18313189517277753
